UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/09/2022","933-Tenor/Bass Chorus","31","Colleyville MS","(220-906-042","Fort Worth","Sherylynn Porter","","Ann Marie Nelson","CC","Non-Varsity","","170485","All the World Was Made for Me","Farnell","Come On Boys","Bailey","Come Sail Away with Me","Patterson","Laura Farnell","Brad Kerley","Robin Brockway","1","1","1","1","Kim Ahrens","Terri Hamilton","Linda Ice","1","1","1","1","D"
"03/09/2022","933-Tenor/Bass Chorus","31","Coppell MS East","057922042","Coppell","Lauren Danby","","Anne Marie Nelson","CCC","Non-Varsity","","171899","Sons of Art","Crocker","Set Me As A Seal Upon Your Heart","Farnell","All The World Was Made For Me","Farnell","Laura Farnell","Brad Kerley","Robin Brockway","1","1","1","1","Kim Ahrens","Terri Hamilton","Linda Ice","1","1","1","1","D"
"03/09/2022","933-Tenor/Bass Chorus","31","Coppell MS West","057922043","Dallas","Allison Hartzell","","Anne-Marie Nelson","CCC","Non-Varsity","","168961","Cantate!","Crocker","Sea Remembrance (17787) (TB) (a cappella or accomp)(a cappella)","Farnell","Lots oFish in Bonavist Harbor (18266) (TB) (accomp)","Anon. or Trad./Miller","Laura Farnell","Brad Kerley","Robin Brockway","1","1","1","1","Kim Ahrens","Terri Hamilton","Linda Ice","1","1","1","1","D"
"03/09/2022","935-Treble Chorus","31","Colleyville MS","220-906-042","Fort Worth","Sherylynn Porter","","Ann Marie Nelson","CC","Varsity","","170481","A la nanita nana","Eddleman","Praise the King","Handel/Kirk","The Water is Wide","Zaninelli","Laura Farnell","Brad Kerley","Robin Brockway","1","1","1","1","Kim Ahrens","Terri Hamilton","Linda Ice","1","1","1","1","C"
"03/09/2022","935-Treble Chorus","31","Coppell MS East","057922042","Coppell","Lauren Danby","","Anne Marie Nelson","CCC","Varsity","","171906","Non Nobis  Domine","Byrd/Bartle","Birdsong","Read","Charlie Is My Darlin'","Winebrenner/Hogg","Laura Farnell","Brad Kerley","Robin Brockway","1","1","1","1","Kim Ahrens","Terri Hamilton","Linda Ice","1","1","1","1","C"
"03/09/2022","935-Treble Chorus","31","Coppell MS North","057922044","Coppell","Sarah Nordgren","","Anne Marie Nelson","CCC","Non-Varsity","","171802","The King of Love (12180) (3 part  opt solo) (accomp)","Anon. or Trad./Knowles","The Drunken Sailor (12080) (SA) (accomp)","Anon. or Trad./Crocker","Shoshone Love Song","Roger Emerson","Laura Farnell","Brad Kerley","Robin Brockway","1","1","1","1","Kim Ahrens","Terri Hamilton","Linda Ice","1","1","1","1","D"
"03/09/2022","935-Treble Chorus","31","Coppell MS West","057922043","Dallas","Allison Hartzell","","Anne-Marie Nelson","CCC","Non-Varsity","","168980","Over the Sea to Skye (12092) (SA) (accomp)","McLeod/Eilers","Al Shlosha DVarim (17824) (SA) (accomp)","Naplan","Laudate Dominum Omnes Gentes","Drennan","Laura Farnell","Brad Kerley","Robin Brockway","1","1","1","1","Kim Ahrens","Terri Hamilton","Linda Ice","1","1","1","1","D"
"03/09/2022","935-Treble Chorus","31","Coppell MS West","057922043","Dallas","Allison Hartzell","","Anne-Marie Nelson","CCC","Varsity","","168976","Shoshone Love Song","Emerson","Lunar Lullaby (19596) (SA) (accomp)","Narverud","Sing a Song of Sixpence (12309) (SA) (2 clarinets) (accomp)","Mendoza","Laura Farnell","Brad Kerley","Robin Brockway","1","1","2","1","Kim Ahrens","Terri Hamilton","Linda Ice","1","1","1","1","C"
"03/09/2022","935-Treble Chorus","31","Cross Timbers Middle School","220906044","Grapevine","Kasey Koenig","","Anne Marie Nelson","CC","Non-Varsity","","169459","Zum Gali Gali (12036) (a cappella)","Anon. or Trad./Terri","Al Shlosha DVarim (17824) (SA) (accomp)","Naplan","I Never Saw A Moor (from Two Poems of Emily Dickinson) (15365) (accomp)","Anon. or Trad./Ginsberg","Laura Farnell","Brad Kerley","Robin Brockway","1","1","1","1","Kim Ahrens","Terri Hamilton","Linda Ice","1","1","1","1","D"
"03/09/2022","935-Treble Chorus","31","Grapevine MS","220-906-041","Grapevine","Vanessa Renee Guzman","","Anne Marie Nelson","CC","Non-Varsity","","171349","There Is No Frigate Like A Book... (from Two Poems of Emily Dickinson)","Ginsberg","I've Been in the Storm So Long","Jones","Shady Grove","Milller","Laura Farnell","Brad Kerley","Robin Brockway","1","1","1","1","Kim Ahrens","Terri Hamilton","Linda Ice","1","1","1","1","D"
"03/09/2022","935-Treble Chorus","31","Heritage MS","220-906-043","Colleyville","Megan Gackle","","Debbie Barkey","CC","Non-Varsity","C","170921","From Three Madrigals:  O Mistress Mine  Where are You Roaming (18522) (SA) (accomp)","Diemer","Cantate Domino (15354) (accomp)","Cobb","Skye Boat Song","arr. Rentz","Laura Farnell","Brad Kerley","Robin Brockway","2","1","1","1","Kim Ahrens","Terri Hamilton","Linda Ice","1","1","1","1","D"
