UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/19/2022","931-Mixed Chorus","13","Bay City High School","158901001","Bay City","Kara Cowart","","Susan Parish","AAAA","Varsity","","175019","Exultate Justi (21938) (SA(T)B) (accomp)","Davison","Set Me As a Seal (22294) (opt. accomp) (accomp)","Leavitt","Kyrie (11340) (keyboard) (accomp)","Porterfield","Nancy Cavendish","James Coldewey","Laura Farnell","2","2","2","2","Sonya Holesovsky","Keith Brumfield","Linda Frazier","2","2","2","2",""
"04/19/2022","931-Mixed Chorus","13","Brazosport High School","020-905-001","Freeport","Myah Lerch","","Robert Lewis","AAAA","Non-Varsity","","176746","Didnt My Lord Deliver Daniel (11248) (SAB) (accomp)","Anon. or Trad./Emerson","Esto Les Digo (15032) (SATB  sop solo) (a cappella)","Lange","Pie Jesu ","Mary Lynn Lightfoot","Nancy Cavendish","James Coldewey","Laura Farnell","3","3","2","3","Sonya Holesovsky","Keith Brumfield","Linda Frazier","3","3","3","3",""
"04/19/2022","931-Mixed Chorus","13","Columbia High School","020-907-001","WEST COLUMBIA","Kathryn Robison","","Jennifer Maus","AAAA","Varsity","","176500","A Song of Night","Laura Farnell","And God Shall Wipe Away All Tears (18231) (SATB) (a cappella)","Snyder","Wild Mountain Thyme (22758) (3 part mixed) (opt flute) (accomp)","Traditional Scottish Folk Song/Parr","Nancy Cavendish","James Coldewey","Laura Farnell","1","1","1","1","Sonya Holesovsky","Keith Brumfield","Linda Frazier","1","1","1","1","A"
"04/19/2022","931-Mixed Chorus","13","El Campo High School","18280","El Campo","Larry Williams","","Debra Lemson","AAAA","Varsity","","176991","Take  oh take those lips away","Emma Lou Diemer","In time of Silver Rain","Audrey Snyder","Sahayta","Daisy Case ","Nancy Cavendish","James Coldewey","Laura Farnell","3","3","4","3","Sonya Holesovsky","Keith Brumfield","Linda Frazier","5","5","5","5",""
"04/19/2022","931-Mixed Chorus","13","Freeport Intermediate","020-905-042","Freeport","Myah Lerch","","Robert Lewis","CC","Non-Varsity","","176757","Agnus Dei (18227) (SAB) (accomp)","Snyder","Shoshone Love Song (11247) (3 part mixed) (accomp)","Emerson","Riversong","Roger Emmerson","Nancy Cavendish","James Coldewey","Laura Farnell","2","3","3","3","Sonya Holesovsky","Keith Brumfield","Linda Frazier","3","2","3","3",""
"04/19/2022","931-Mixed Chorus","13","La Marque HS","084-906-002","La Marque","Suvanna Lyon","","Laura Fulcher","AAAA","Varsity","","173951","Gaudeamus Hodie","Earlene Rentz","Set Me As a Seal (22294) (opt. accomp) (accomp)","Leavitt","Plaudite (21943) (accomp)","Johnson","Nancy Cavendish","James Coldewey","Laura Farnell","1","1","1","1","Sonya Holesovsky","Keith Brumfield","Linda Frazier","1","1","1","1","A"
"04/19/2022","931-Mixed Chorus","13","Needville High School ","079906001","Richmond","Rodney Bell","","Debra Lemson","AAAA","Varsity","","177468","The Pasture","Stroope","Dies Irae","Gray","Ave Verum Corpus","Jones","Nancy Cavendish","James Coldewey","Laura Farnell","1","1","1","1","Sonya Holesovsky","Keith Brumfield","Linda Frazier","1","1","1","1","A"
"04/19/2022","931-Mixed Chorus","13","Sweeny High School","020906041","Sweeny","Drusilla Vinson","","Dawn Grimes","AAAA","Non-Varsity","","177083","The Fiddler","Brahms","Over the Sea to Skye","Robinson","In Winter","Johnson","Nancy Cavendish","James Coldewey","Laura Farnell","1","1","1","1","Sonya Holesovsky","Keith Brumfield","Linda Frazier","1","1","1","1","C"
"04/19/2022","931-Mixed Chorus","13","Tidehaven High School","158902001","Elmaton","Grace Culbreath","","Susan Parish","AAA","Non-Varsity","","175766","Come Celebrate This Festive Day from Three New Madrigals","Jay Althouse","I Will Sing","Andy Beck","El Vito","Emily Crocker","Nancy Cavendish","James Coldewey","Laura Farnell","1","1","1","1","Sonya Holesovsky","Keith Brumfield","Linda Frazier","1","2","1","1","C"
"04/19/2022","931-Mixed Chorus","13","West Brazos Junior High","020-907-042","Brazoria","Kathryn Robison","","Jennifer Maus","CC","Non-Varsity","","175023","Siyahamba (22746) (3 part mixed) (percussion required) (a cappella)","Traditional/Robinson","Sing We Joy (15009) (SAB) (opt flutes and hand drum) (accomp)","Purcell/Liebergen","An Irish Blessing (22751) (3 part mixed) (opt flute) (accomp)","Mayo","Nancy Cavendish","James Coldewey","Laura Farnell","2","2","3","2","Sonya Holesovsky","Keith Brumfield","Linda Frazier","3","2","2","2",""
"04/19/2022","931-Mixed Chorus","13","Wright Junior High","079901046","Richmond","Orlando Williams","","Mary Green","CCC","Non-Varsity","A","177778","Didnt My Lord Deliver Daniel (11248)","Anon. or Trad./Emerson","Kyrie (11340)","Porterfield/","Antiphonal Cantate","Gilpin","Nancy Cavendish","James Coldewey","Laura Farnell","1","1","1","1","Sonya Holesovsky","Keith Brumfield","Linda Frazier","3","3","3","3","2"
