UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/19/2022","931-Mixed Chorus","9","Huntsville High School","236902002","Huntsville","John Krystyniak","","","AAAAA","Non-Varsity","","177532","Psallite! (21935) (accomp)","Lightfoot","Tambourica (11332) (SAB) (accomp)","Anon. or Trad./Kirk","Homeward Bound","Keen","AMY ALLIBON","DENNIS BOYTER","MIKE WARE","2","2","1","2","JAN JUNEAU","BETHANY STUARD","JANWIN OVERSTREET-GOODE","2","2","2","2",""
"04/19/2022","931-Mixed Chorus","9","Lake Creek High School","170903004","Montgomery","Cameron Carnley","","n/a","AAAAA","Varsity","","177561","Exultate Justi (11591)","Viadana","O Magnum Mysterium (11786) (w/o accomp) (a cappella)","Victoria/Washington/Shaw/Parker","Twa Tanbou","Guillaume","AMY ALLIBON","DENNIS BOYTER","MIKE WARE","1","1","1","1","JAN JUNEAU","BETHANY STUARD","JANWIN OVERSTREET-GOODE","1","1","1","1","A"
"04/19/2022","931-Mixed Chorus","9","Montgomery High School","'170903042","Montgomery","Heather Orr","","","AAAAA","Varsity","","167967","Exultate Deo (16861)","Hassler/Tebay","My Souls Been Anchored in the Lord (15157)","Anon. or Trad./Hogan","Ukrainian Alleluia","Craig Courtney","AMY ALLIBON","DENNIS BOYTER","MIKE WARE","1","1","1","1","JAN JUNEAU","BETHANY STUARD","JANWIN OVERSTREET-GOODE","1","1","1","1","A"
"04/19/2022","931-Mixed Chorus","9","Splendora High School","170907001","Splendora","Carla Reyna","","Paula-Beth Toller","AAAA","Sub Non-Varsity","","177976","An Irish Blessing","DeWitt","Ubi Caritas","Gilpin","Didn't My Lord Deliver Daniel","Emerson","AMY ALLIBON","DENNIS BOYTER","MIKE WARE","4","3","4","4","JAN JUNEAU","BETHANY STUARD","JANWIN OVERSTREET-GOODE","3","3","2","3",""
"04/19/2022","933-Tenor/Bass Chorus","9","Caney Creek HS","170902011","Conroe","Lauren Robertson","","Charles Robinson","AAAAA","Non-Varsity","","176654","The Irish Girl (22717) (TTB) (opt solo) (accomp)","ONeil","O Magnum Mysterium (20734) (a cappella)","Ramos","A City Called Heaven","Johnson","AMY ALLIBON","DENNIS BOYTER","MIKE WARE","3","2","2","2","JAN JUNEAU","BETHANY STUARD","JANWIN OVERSTREET-GOODE","2","2","2","2",""
"04/19/2022","933-Tenor/Bass Chorus","9","Conroe High School","170902001","Conroe","Evan Key","Emily Eisterhold","Julie Stone Cortez","AAAAAA","Non-Varsity","","177512","Ya Viene La Vieja (12712) (Spanish) (keyboad or guitar) (accomp)","Anon. or Trad./Leininger","Charlottown (17010) (TB) (accomp)","Anon. or Trad./Porterfield","Bella Ciao (24237) (TB) (opt. a cappella) (accomp)","Jones","AMY ALLIBON","DENNIS BOYTER","MIKE WARE","1","1","1","1","JAN JUNEAU","BETHANY STUARD","JANWIN OVERSTREET-GOODE","1","1","1","1","C"
"04/19/2022","933-Tenor/Bass Chorus","9","Grand Oaks High School","170902016","Spring","James Smith","Bryanna Robilotto","Kelli McCarthy","AAAAAA","Non-Varsity","","177513","Gloria","Michael John Trotta","She Walks in Beauty (16987) (TB) (accomp)","Farnell","Sinner Man (17788) (TB) (accomp)","Anon. or Trad./Emerson","AMY ALLIBON","DENNIS BOYTER","MIKE WARE","1","1","1","1","JAN JUNEAU","BETHANY STUARD","JANWIN OVERSTREET-GOODE","1","1","1","1","C"
"04/19/2022","933-Tenor/Bass Chorus","9","Klein Cain High School","101915005","Klein","Austin Dean","","Krume Andreevski","AAAAAA","Non-Varsity","","177712","Amor Vittorioso","Gastoldi/Leininger","Rise Up My Love  My Fair One","McCray","Cover Me with the Night","Andrea Ramsey","AMY ALLIBON","DENNIS BOYTER","MIKE WARE","2","1","2","2","JAN JUNEAU","BETHANY STUARD","JANWIN OVERSTREET-GOODE","2","2","1","2",""
"04/19/2022","933-Tenor/Bass Chorus","9","Klein Collins High School","","Spring","Kendra Morgan","","Sherrie McMahon","AAAAAA","non-varsity","A","176829","Music's Echo","Greg Gilpin","Travelin' Home","Andrea Ramey","Tahiti","Harris","AMY ALLIBON","DENNIS BOYTER","MIKE WARE","1","1","1","1","JAN JUNEAU","BETHANY STUARD","JANWIN OVERSTREET-GOODE","1","1","1","1","C"
"04/19/2022","933-Tenor/Bass Chorus","9","Klein Forest High School","","Houston","Kristen Luedecke","","Bearer","AAAAAA","non-varsity","A","174309","Come to Me  O My Love (16946)","Petker/","Ave Maria (from Two Renaissance Chorals For Men) (15252)","Arcadelt/Robinson","Artza Alinu (24241)","Israeli Dance Song/Rentz","AMY ALLIBON","DENNIS BOYTER","MIKE WARE","2","1","2","2","JAN JUNEAU","BETHANY STUARD","JANWIN OVERSTREET-GOODE","1","2","2","2",""
