UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"02/28/2022","931-Mixed Chorus","21","Bullard MS","212902","Bullard","Luke Dean","","Jane Allen-Milner","CC","Non-Varsity","","170268","Dixit Dominus from Dixit Dominus  RV 595 (24217) (3 part mixed) (accomp)","Vivaldi/Liebergen","Shoshone Love Song (11247) (3 part mixed) (accomp)","Emerson","J'entends le Moulin","Trad/arr. Emily Crocker","Keith Brumfield","Michael Hitt","Candy McComb","1","2","2","2","Melinda Cotten","Glen T Miller","Mitchell Washington","1","1","1","1","2"
"02/28/2022","931-Mixed Chorus","21","Hogg Middle School","043","Tyler","Alacia Reid","","Laurie Edwards","C","Sub Non-Varsity","A","170496","Rain Has Fallen (22744) (3 part mixed) (accomp)","Gray","Haliwa-Saponi Canoe Song (11224) (2 part mixed  solo opt) (percussion and flute) (accomp)","Anon. or Trad./Burton","Somebody Got Lost","Ruth Schram","Keith Brumfield","Michael Hitt","Candy McComb","2","2","2","2","Melinda Cotten","Glen T Miller","Mitchell Washington","1","1","1","1","2"
"02/28/2022","933-Tenor/Bass Chorus","21","Carthage MS","183902","Carthage","Tommy Corley","","Chris Cooley","CC","Non-Varsity","","168336","Dodi Li","Rao","All the World was Made for Me (17784) (TB)(a cappella or accomp) (a cappella)","Farnell","Hand Me Down My Silver Trumpet (15219) (accomp)","Anon. or Trad./Moses","Keith Brumfield","Michael Hitt","Candy McComb","1","1","1","1","Melinda Cotten","Glen T Miller","Mitchell Washington","2","2","2","2","2"
"02/28/2022","933-Tenor/Bass Chorus","21","Chapel Hill MS","212909001","Tyler","Emily Boren ","Leah Brown ","Diane Fritsche ","CC","Sub Non-Varsity","","169853","Hand Me Down My Silver Trumpet (15219) (accomp)","Anon. or Trad./Moses","Talliss Canon (12606) (a cappella)","Tallis/Appleby/Fowler","Filimiooriay","Stuart O’Neil","Keith Brumfield","Michael Hitt","Candy McComb","1","2","1","1","Melinda Cotten","Glen T Miller","Mitchell Washington","1","1","1","1","D"
"02/28/2022","933-Tenor/Bass Chorus","21","Hallsville JH","102904","Longview","Rachel Lockard","Jeannie Weaver","Dawn Dillard","CCC","Non-Varsity","","170382","Billy  the Pirate (12639) (accomp)","Christopher","An American Salute","Riley","Come On  Boys (16979) (TB) (accomp)","Bailey","Keith Brumfield","Michael Hitt","Candy McComb","1","1","1","1","Melinda Cotten","Glen T Miller","Mitchell Washington","1","1","1","1","D"
"02/28/2022","933-Tenor/Bass Chorus","21","Jacksonville MS","037904","Jacksonville","Erin Blankenship","","Phyllis Hunt","CCC","Non-Varsity","","170586","The Vagabond","Farnell","Sons Of Art","Crocker/Leavitt","Codfish Shanty","Singh","Keith Brumfield","Michael Hitt","Candy McComb","1","1","1","1","Melinda Cotten","Glen T Miller","Mitchell Washington","2","1","3","2","2"
"02/28/2022","933-Tenor/Bass Chorus","21","Lindale MS","212903041","Lindale","Kerry Baham","","Diane Fritsche","CC","Non-Varsity","","168788","As The Holly Groweth Green (12601) (a cappella)","Anon. or Trad./Crocker/Leavitt","Loch Lomond (16969) (TB) (accomp)","Anon. or Trad./Rentz","Codfish Shanty (15221) (accomp)","Anon. or Trad./Singh","Keith Brumfield","Michael Hitt","Candy McComb","2","1","2","2","Melinda Cotten","Glen T Miller","Mitchell Washington","1","1","1","1","2"
"02/28/2022","933-Tenor/Bass Chorus","21","Moore MST Magnet MS","045","Tyler","Bobi Jo Friesen","","","CCC","Non-Varsity","","170263","Eldorado","Franklin","Sea Remembrance","Farnell","Lightning!","Gilpin","Keith Brumfield","Michael Hitt","Candy McComb","DNA","DNA","DNA","DNA","Melinda Cotten","Glen T Miller","Mitchell Washington","DNA","DNA","DNA","DNA",""
"02/28/2022","933-Tenor/Bass Chorus","21","Whitehouse MS","212-906","Whitehouse","Joy Brooks","Raven Minter","Laurie Edwards","CCC","Non-Varsity","","168464","Rest Not (17796) (TB) (accomp)","Farnell","The Vagabond (17790) (TB) (opt. accomp) (accomp)","Farnell","Battle Above the Clouds (22710) (TB) (opt violin) (accomp)","Courtney","Keith Brumfield","Michael Hitt","Candy McComb","1","1","1","1","Melinda Cotten","Glen T Miller","Mitchell Washington","1","1","1","1","D"
"02/28/2022","935-Treble Chorus","21","Athens Middle School","107-901-041","Athens","Bridget Scott","Elizabeth Van Orden","Kern Railsback","CC","Non-Varsity","","168877","Sing a New Song (16778) (SA) (accomp)","Scott","Something Told the Wild Geese (22836) (2 part) (accomp)","Gilpin","Dodi Li (12076) (SA  solo opt) (accomp)","Chen/Rao","Keith Brumfield","Michael Hitt","Candy McComb","2","1","2","2","Melinda Cotten","Glen T Miller","Mitchell Washington","2","1","2","2",""
"02/28/2022","935-Treble Chorus","21","Boulter Middle School","212-905-041","Tyler","Christolyn Milligan","","MP3","CC","Non-Varsity","","168339","Medieval Gloria (12143) (SA) (w/ hand drum) (a cappella)","Singh","Spring (12061) (SA) (a cappella)","Gove","Little David  Play on Your Harp","Rollo A. Dilworth","Keith Brumfield","Michael Hitt","Candy McComb","2","2","1","2","Melinda Cotten","Glen T Miller","Mitchell Washington","3","3","4","3",""
"02/28/2022","935-Treble Chorus","21","Caldwell AA MS","212-905-110","TYLER","Donna L Schorr","","Jane Allen","C","Non-Varsity","A","170829","Abenlied","Mendelssohn/Robinson","Gloria","Trotta","The Wellerman","Emerson","Keith Brumfield","Michael Hitt","Candy McComb","2","2","2","2","Melinda Cotten","Glen T Miller","Mitchell Washington","2","3","3","3",""
"02/28/2022","935-Treble Chorus","21","Carthage MS","183902","Carthage","Tommy Corley","","Chris Cooley","CC","Non-Varsity","","168344","Non nobis  Domine (12075) (Latin) (2 part) (accomp)","Byrd/Wagner","Spring Quiet (12025) (SA) (a cappella)","Crocker/Leavitt","The Drunken Sailor (12080) (SA) (accomp)","Anon. or Trad./Crocker","Keith Brumfield","Michael Hitt","Candy McComb","1","1","1","1","Melinda Cotten","Glen T Miller","Mitchell Washington","1","1","1","1","D"
"02/28/2022","935-Treble Chorus","21","Chapel Hill MS","212909001","Tyler","Emily Boren ","Leah Brown ","Diane Fritsche ","CC","Non-Varsity","A","168254","Gaudeamus Hodie (24252)  (accomp)","Rentz","I Never Saw A Moor (from Two Poems of Emily Dickinson) (15365) (accomp)","Anon. or Trad./Ginsberg","The Drunken Sailor (12080) (SA) (accomp)","Anon. or Trad./Crocker","Keith Brumfield","Michael Hitt","Candy McComb","1","1","1","1","Melinda Cotten","Glen T Miller","Mitchell Washington","2","2","1","2","2"
"02/28/2022","935-Treble Chorus","21","Chapel Hill MS","212909001","Tyler","Emily Boren ","Leah Brown ","Diane Fritsche ","CC","Varsity","","168236","Jentends le moulin (I Hear the Windmill) (19565) (SA) (accomp)","French Canadian Folk Song/Crocker","Inscription of Hope ","Z. Randall Stroope ","Medieval Gloria (12143) (SA) (w/ hand drum) (a cappella)","Singh","Keith Brumfield","Michael Hitt","Candy McComb","2","2","2","2","Melinda Cotten","Glen T Miller","Mitchell Washington","3","3","3","3",""
"02/28/2022","935-Treble Chorus","21","Cumberland Academy MS","212801041","Whitehouse","Branson Blanton","","Jane Milner","CC","Non-Varsity","A","171442","The Sandman","Appleby/Fowler","Kyrie Canon","Beck","Come in from the Firefly Darkness","Bernon","Keith Brumfield","Michael Hitt","Candy McComb","2","1","1","1","Melinda Cotten","Glen T Miller","Mitchell Washington","1","1","1","1","D"
"02/28/2022","935-Treble Chorus","21","Hallsville JH","102904","Longview","Rachel Lockard","Jeannie Weaver","Dawn Dillard","CCC","Non-Varsity","","170386","Medieval Gloria (12143) (SA) (w/ hand drum) (a cappella)","Singh","Something Told the Wild Geese (12096) (SA) (accomp)","Anon. or Trad./Porterfield","Cirandeiro (Join in the Dance) (16934) (2 part) (accomp)","Anon. or Trad./Green","Keith Brumfield","Michael Hitt","Candy McComb","1","1","1","1","Melinda Cotten","Glen T Miller","Mitchell Washington","1","1","1","1","D"
"02/28/2022","935-Treble Chorus","21","Jacksonville MS","037904","Jacksonville","Erin Blankenship","","Phyllis Hunt","CCC","Non-Varsity","","170601","Come  Your Heart and Voices Raising (from Six Songs For SA)","Bissell","Love In Thy Youth (12024)","Crocker/Leavitt","Shenandoah","arr. Farnell","Keith Brumfield","Michael Hitt","Candy McComb","2","1","2","2","Melinda Cotten","Glen T Miller","Mitchell Washington","1","1","1","1","2"
"02/28/2022","935-Treble Chorus","21","Jacksonville MS","037904","Jacksonville","Erin Blankenship","","Phyllis Hunt","CCC","Sub Non-Varsity","","170596","Hand Me Down My Silver Trumpet","Bartle","Zum Gali Gali","Terri","The Ghost Ship (from Reflections of a Lad at Sea)","Besig","Keith Brumfield","Michael Hitt","Candy McComb","2","1","1","1","Melinda Cotten","Glen T Miller","Mitchell Washington","2","2","1","2","2"
"02/28/2022","935-Treble Chorus","21","Lindale MS","212903041","Lindale","Kerry Baham","","Diane Fritsche","CC","Varsity","","168789","Love In Thy Youth (12024) (SA) (a cappella)","Crocker/Leavitt","Skye Boat Song (16920) (SSA) (accomp)","Anon. or Trad./Gilpin","The Rivers are Running Again (18525) (SA) (accomp)","Bernon","Keith Brumfield","Michael Hitt","Candy McComb","2","1","1","1","Melinda Cotten","Glen T Miller","Mitchell Washington","2","2","2","2","2"
"02/28/2022","935-Treble Chorus","21","Moore MST Magnet MS","045","Tyler","Bobi Jo Friesen","","","CCC","Non-Varsity","","170270","Jubilate Deo","Lightfoot","Something Told the Wild Geese","Gilpin","Howdidow  deediddleumday","Courtney","Keith Brumfield","Michael Hitt","Candy McComb","1","2","2","2","Melinda Cotten","Glen T Miller","Mitchell Washington","1","1","1","1","2"
