UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/29/2022","931-Mixed Chorus","7","Brownwood HS","025-902","Brownwood","Jennifer Reeves","","Ann Slaymaker","AAAA","Non-Varsity","","174385","An Irish Blessing (11228) (SAB) (a cappella)","DeWitt","The Water Is Wide (15003) (SAB) (opt flute  oboe  clarinet  synthesizer  guitar  bass and percussion) (accomp)","Anon. or Trad./Hayes","Ma Navu","Audrey Snyder","Amy Allibon","Pam Elam","Trevlyn Nipper","1","1","2","1","Linda Ice","Duncan McMahan","Mary Jane Phillips","1","1","1","1","C"
"03/29/2022","931-Mixed Chorus","7","Mineral Wells HS","182903","Mineral Wells","Jeanne Baker","","Karen Blissitte","AAAA","Varsity","","173748","Agnus Dei","Poorman","And the Green Grass Grew","Moore","Ma Navu","Snyder","Amy Allibon","Pam Elam","Trevlyn Nipper","1","1","1","1","Linda Ice","Duncan McMahan","Mary Jane Phillips","2","1","2","2","1"
"03/29/2022","931-Mixed Chorus","7","Stephenville HS","072903","Stephenville","Arielle Sword","","Deslys Jergins","AAAA","Varsity","","172898","Ad Astra","Jacob Narverud","If Ye Love Me  Keep My Commandments (11450) (a cappella)","Tallis/Busch","Jubilate  Exsultate! (21940) (accomp)","Johnson","Amy Allibon","Pam Elam","Trevlyn Nipper","1","1","1","1","Linda Ice","Duncan McMahan","Mary Jane Phillips","1","2","1","1","A"
"03/29/2022","933-Tenor/Bass Chorus","7","Brownwood HS","025-902","Brownwood","Jennifer Reeves","","Ann Slaymaker","AAAA","Sub Non-Varsity","","174386","The Vagabond (17790) (TB) (opt. accomp) (accomp)","Farnell","Sons Of Art (12603) (a cappella)","Anon. or Trad./Crocker/Leavitt","Old Man Noah","Bartholomew","Amy Allibon","Pam Elam","Trevlyn Nipper","2","3","1","2","Linda Ice","Duncan McMahan","Mary Jane Phillips","2","2","2","2",""
"03/29/2022","933-Tenor/Bass Chorus","7","Brownwood MS","960064","Brownwood","Kristi Wied","Jennifer Reeves","Ann Slaymaker","CC","Non-Varsity","","173322","Red River Valley (12602) (TB or TTB) (a cappella)","Anon. or Trad./Crocker/Leavitt","Come On  Boys","Lynn Shaw Bailey","Set Me As a Seal Upon Your Heart (16952) (TB) (accomp)","Farnell","Amy Allibon","Pam Elam","Trevlyn Nipper","4","4","3","4","Linda Ice","Duncan McMahan","Mary Jane Phillips","2","3","3","3",""
"03/29/2022","935-Treble Chorus","7","Brownwood HS","025-902","Brownwood","Jennifer Reeves","","Ann Slaymaker","AAAA","Sub Non-Varsity","","174389","We Will Praise You (12098) (3rd part opt) (accomp)","Praetorius/Wagner","Antiphonal Hosanna (12104) (2 part) (accomp)","Smith","Ubi Caritas","Victor C. Johnson","Amy Allibon","Pam Elam","Trevlyn Nipper","1","1","2","1","Linda Ice","Duncan McMahan","Mary Jane Phillips","1","2","1","1","C"
"03/29/2022","935-Treble Chorus","7","Brownwood MS","960064","Brownwood","Kristi Wied","Jennifer Reeves","Ann Slaymaker","CC","Non-Varsity","","173327","Spring (12061) (SA) (a cappella)","Gove","Night Song (12177) (SA) (accomp)","Hester","Cirandeiro","Brad Green","Amy Allibon","Pam Elam","Trevlyn Nipper","1","1","2","1","Linda Ice","Duncan McMahan","Mary Jane Phillips","1","1","1","1","D"
"03/29/2022","935-Treble Chorus","7","Henderson JH","072903","STEPHENVILLE","Heather Smith","","Deslys Jergins","CC","Non-Varsity","","172424","Give Thanks and Praise (12084) (SA) (accomp)","Handel/Kihlken","Zum Gali Gali (12036) (a cappella)","Anon. or Trad./Terri","Refuge","Audrey Snyder","Amy Allibon","Pam Elam","Trevlyn Nipper","2","1","2","2","Linda Ice","Duncan McMahan","Mary Jane Phillips","1","1","1","1","2"
"03/29/2022","935-Treble Chorus","7","Henderson JH","072903","STEPHENVILLE","Heather Smith","","Deslys Jergins","CC","Varsity","","172421","Antiphonal Kyrie","Susan Thrift","Something Told the Wild Geese (12096) (SA) (accomp)","Anon. or Trad./Porterfield","Cantate Hodie (Sing Today) (16375) (SSA) (accomp)","Lightfoot","Amy Allibon","Pam Elam","Trevlyn Nipper","1","1","2","1","Linda Ice","Duncan McMahan","Mary Jane Phillips","1","1","1","1","C"
"03/29/2022","935-Treble Chorus","7","Mineral Wells HS","182903","Mineral Wells","Jeanne Baker","","Karen Blissitte","AAAA","Non-Varsity","","173740","Dance of the Willow","Ebel-Sabo","I Never Saw a Moor","Ginsberg","In Terra Pax","Lightfoot","Amy Allibon","Pam Elam","Trevlyn Nipper","2","1","2","2","Linda Ice","Duncan McMahan","Mary Jane Phillips","1","2","1","1","2"
"03/29/2022","935-Treble Chorus","7","Mineral Wells MS","182903041","Mineral Wells","Caden Snow","","Karen Blissitte","CC","Varsity","","170129","My True Love Hath My Heart","Wimberly","The Sally Gardens","Britten","Gloria","Trotta","Amy Allibon","Pam Elam","Trevlyn Nipper","3","3","3","3","Linda Ice","Duncan McMahan","Mary Jane Phillips","2","2","3","2",""
"03/29/2022","935-Treble Chorus","7","Stephenville HS","072903","Stephenville","Arielle Sword","","Deslys Jergins","AAAA","Non-Varsity","","172900","Stars Are For Those Who Lift Their Eyes (12157) (2 or 3 part) (keyboard or guitar) (solo opt) (accomp)","Delmonte","Flight of the Grackles","Gardner","Gute Nacht (Good Night) (22833) (2 part) (opt handchimes or Orff Bells) (opt string bass) (accomp)","Traditional German/Leavitt","Amy Allibon","Pam Elam","Trevlyn Nipper","2","1","1","1","Linda Ice","Duncan McMahan","Mary Jane Phillips","2","2","2","2","2"
"03/29/2022","935-Treble Chorus","7","Stephenville HS","072903","Stephenville","Arielle Sword","","Deslys Jergins","AAAA","Varsity","","172899","Spring Song (12150) (SSA) (accomp)","Butler","Lunar Lullaby (19596) (SA) (accomp)","Narverud","Gerakina (18285) (SSA) (accomp)","Anon. or Trad./Leck","Amy Allibon","Pam Elam","Trevlyn Nipper","1","1","1","1","Linda Ice","Duncan McMahan","Mary Jane Phillips","1","1","1","1","B"
