UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/10/2022","931-Mixed Chorus","8","College Station Middle School","021901","COLLEGE STATION","SHANNON GALLION","","Ethan Whitlow","CCC","Sub Non-Varsity","","171849","Didnt My Lord Deliver Daniel (11248) (SAB) (accomp)","Anon. or Trad./Emerson","Shoshone Love Song (11247) (3 part mixed) (accomp)","Emerson","Rain Has Fallen (22744) (3 part mixed) (accomp)","Gray","Kitty Amshoff","Joseph Bansuelo","Katy Bratton","2","2","3","2","Daniel Arredondo","Nick Boltz","Mary Cowart","2","2","2","2",""
"03/10/2022","931-Mixed Chorus","8","Stephen F. Austin Middle School","021902","Bryan","Brian Shane","","","CCC","Varsity","","171722","Echo","Tom Shelton","Amor Vittorioso","Gastoldi/Leininger","Come to the Music","Joseph Martin","Kitty Amshoff","Joseph Bansuelo","Katy Bratton","1","1","1","1","Daniel Arredondo","Nick Boltz","Mary Cowart","1","1","1","1","C"
"03/10/2022","933-Tenor/Bass Chorus","8","A&M Consolidated Middle School","021901","College Station","Brian Stout","","Weston Russell","CCC","Non-Varsity","","171933","The Shepherds Spiritual (12715) (TB  opt solo) (opt tambourine) (accomp)","Anon. or Trad./Moore","Three Latin Songs (18500) (T(T)B)(perform number 1 or 3) (a cappella) - III Jubilate Deo","Farnell","On the Deep  Blue Sea (12709) (accomp)","Donnelly/Strid","Kitty Amshoff","Joseph Bansuelo","Katy Bratton","1","1","1","1","Daniel Arredondo","Nick Boltz","Mary Cowart","1","1","1","1","D"
"03/10/2022","933-Tenor/Bass Chorus","8","Davila Middle School","021902","Bryan","Katy Zorn","Sarah Trehar","Steve Gentry","CCC","Non-Varsity","","171514","I'm Bound Away","Mark Patterson","Gloria Deo from Three Latin Songs","Laura Farnell","The Shepherd's Spiritual","Moore","Kitty Amshoff","Joseph Bansuelo","Katy Bratton","1","1","1","1","Daniel Arredondo","Nick Boltz","Mary Cowart","1","1","1","1","D"
"03/10/2022","933-Tenor/Bass Chorus","8","Stephen F. Austin Middle School","021902","Bryan","Brian Shane","","","CCC","Varsity","","171727","Maiden 'Cross the Meadow","Vicki Tucker Courtney","Vive La Compagnie!","arr. John Leavitt","Canto del Agua","David Hill","Kitty Amshoff","Joseph Bansuelo","Katy Bratton","1","2","1","1","Daniel Arredondo","Nick Boltz","Mary Cowart","1","1","1","1","C"
"03/10/2022","933-Tenor/Bass Chorus","8","Wellborn Middle School","'021901043","College Station","Gail Lewis","","Betty Ruth Hodge","CCC","Non-Varsity","","168476","I'm Bound Away","Mark Patterson","The Open Road","Laura Farnell","Nine Hundred Miles","Greg Gilpin","Kitty Amshoff","Joseph Bansuelo","Katy Bratton","1","1","1","1","Daniel Arredondo","Nick Boltz","Mary Cowart","1","1","1","1","D"
"03/10/2022","935-Treble Chorus","8","A&M Consolidated Middle School","021901","College Station","Brian Stout","","Weston Russell","CCC","Varsity","","171935","The Garden of Music (16731) (SSA) (accomp)","Patterson","Johnny Has Gone For A Soldier (15363) (SSA) (a cappella)","Anon. or Trad./Eshelman","Get on Board! (16373) (SSA) (accomp)","Anon. or Trad./Rentz","Kitty Amshoff","Joseph Bansuelo","Katy Bratton","2","1","1","1","Daniel Arredondo","Nick Boltz","Mary Cowart","1","1","2","1","C"
"03/10/2022","935-Treble Chorus","8","A&M Consolidated Middle School","021901","College Station","Brian Stout","","Weston Russell","CCC","Non-Varsity","","171931","A la Puerta del Cielo (16328) (SA) (English or Spanish) (accomp)","Anon. or Trad./Roth","Gloria (from Gloria and Alleluia) (12063) (SA) (a cappella)","Schram","The Drunken Sailor (12080) (SA) (accomp)","Anon. or Trad./Crocker","Kitty Amshoff","Joseph Bansuelo","Katy Bratton","3","2","2","2","Daniel Arredondo","Nick Boltz","Mary Cowart","1","2","1","1","2"
"03/10/2022","935-Treble Chorus","8","College Station Middle School","021901","COLLEGE STATION","SHANNON GALLION","","Ethan Whitlow","CCC","Non-Varsity","","171851","Let Me Fly (15329) (SA divisi) (accomp)","Anon. or Trad./Miller","Prettier Far than These (16921) (unison opt 2 part) (accomp)","Beery","Shady Grove (16942) (2 part) (accomp)","Dougherty/Snyder","Kitty Amshoff","Joseph Bansuelo","Katy Bratton","3","2","2","2","Daniel Arredondo","Nick Boltz","Mary Cowart","2","2","1","2",""
"03/10/2022","935-Treble Chorus","8","College Station Middle School","021901","COLLEGE STATION","SHANNON GALLION","","Ethan Whitlow","CCC","Varsity","","171845","Zephyr","Amy Bernon","The Cuckoo (12020) (w/ or w/o accomp) (SA) (a cappella)","Anon. or Trad./Appleby/Fowler","Bandyrowe (22848) (2 part) (accomp)","Traditional Irish Folk Song/Brumfeld","Kitty Amshoff","Joseph Bansuelo","Katy Bratton","2","2","2","2","Daniel Arredondo","Nick Boltz","Mary Cowart","3","3","3","3",""
