UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/29/2022","931-Mixed Chorus","5","Grand Prairie Fine Arts Academy MS","1731141","Grand Prairie","Candice Maughan","","Chris Schoppe","C","Varsity","","175172","Confitemini Domini","Greg Gilpin","The River Sleeps Beneath the Sky","Mary Lynn Lightfoot","Clap Your Hands and Sing","Mary Lynn Lightfoot","Trenton Davis","Cindy Glenn","Sandy Shelley","1","1","1","1","Jodi Coke","Sandra Walker","Melissa Young","1","1","1","1","C"
"03/29/2022","933-Tenor/Bass Chorus","5","Benbrook MHS","1490150","Benbrook","Emily Saenz","","James Benecasa","CC","Sub Non-Varsity","","173634","The Rail Worker","Winebrenner","Sea Remembrance","Laura Farnell","The Shepherd's Spiritual","Donald Moore","Trenton Davis","Cindy Glenn","Sandy Shelley","2","1","3","2","Jodi Coke","Sandra Walker","Melissa Young","2","1","1","1","2"
"03/29/2022","933-Tenor/Bass Chorus","5","Boles Jr. High School","220901051","Arlington","Hunter Hendrickson","","Debbie Bertrand","CCC","Sub Non-Varsity","","174471","From First Songs for the Emerging Tenor-Bass Choir  we are singing 3. Gloucester Moors ","Mark Patterson","Talliss Canon (12606) (a cappella)","Tallis/Appleby/Fowler","A Dragon Song (25225) (accomp)","Courtney","Trenton Davis","Cindy Glenn","Sandy Shelley","1","1","1","1","Jodi Coke","Sandra Walker","Melissa Young","1","1","1","1","D"
"03/29/2022","933-Tenor/Bass Chorus","5","Dieterich MS","070-908-045","Midlothian","Gabi Guest","","Jimmy Benecasa","CC","Non-Varsity","","169464","Benedictus (15220) (accomp)","Schram","Hi-O! (from Three Knight Songs) (15618) (opt drum) (a cappella)","Juneau","Sea Remembrance (17787) (TB) (a cappella or accomp)(a cappella)","Farnell","Trenton Davis","Cindy Glenn","Sandy Shelley","1","2","1","1","Jodi Coke","Sandra Walker","Melissa Young","1","1","1","1","D"
"03/29/2022","933-Tenor/Bass Chorus","5","Frank Seale Middle School","448135","Midlothian","Nathan Eggen","","Terri Lucas","CC","Non-Varsity","","171440","O Sing to the Lord","Davison","Leave Her Johnny","Crocker","Loch Lomond","Rentz","Trenton Davis","Cindy Glenn","Sandy Shelley","1","1","1","1","Jodi Coke","Sandra Walker","Melissa Young","1","1","1","1","D"
"03/29/2022","933-Tenor/Bass Chorus","5","Grand Prairie Fine Arts Academy MS","057910001","GRAND PRAIRIE","Joel Duarte","","Chris Schoppe ","C","Varsity","","176067","Three Latin Songs (18500) Gloria Deo!","Farnell/","Leave Her  Johnny (12647)","Anon. or Trad./Crocker","Lots o'Fish in Bonavist' Harbor","Miller","Trenton Davis","Cindy Glenn","Sandy Shelley","1","1","1","1","Jodi Coke","Sandra Walker","Melissa Young","1","1","1","1","C"
"03/29/2022","933-Tenor/Bass Chorus","5","Gunn JH","220901047","Arlington","Jonathan Cole","","Toni Worley","CC","Non-Varsity","A","175368","All the World was Made for Me (17784) (TB)(a cappella or accomp) (a cappella)","Farnell","Three Latin Songs (18500): Gloria Deo (T(T)B)(perform number 1 or 3) (a cappella)","Farnell","This Train (12642) (accomp)","Anon. or Trad./Moore","Trenton Davis","Cindy Glenn","Sandy Shelley","1","2","2","2","Jodi Coke","Sandra Walker","Melissa Young","2","2","2","2",""
"03/29/2022","933-Tenor/Bass Chorus","5","Leonard MS","2148573","Fort Worth","Alyssa Frison","","","CC","Non-Varsity","","172870","Didnt My Lord Deliver Daniel (22709) (TB) (accomp)","Traditional Spiritual/Gilpin","The Vagabond (17790) (TB) (opt. accomp) (accomp)","Farnell","Dies Irae (20799) (TTB) (accomp)","Jones","Trenton Davis","Cindy Glenn","Sandy Shelley","1","1","1","1","Jodi Coke","Sandra Walker","Melissa Young","3","3","2","3","2"
"03/29/2022","933-Tenor/Bass Chorus","5","Reagan Middle School","057910050","Grand Prairie","Mechelle Foster","","Dr Jerry Aultman","CC","Non-Varsity","","174487","Sinner Man (17788) (TB) (accomp)","Anon. or Trad./Emerson","Sons Of Art (12603) (a cappella)","Anon. or Trad./Crocker/Leavitt","Shoshone Love Song (12640) (TBB) (accomp)","Emerson","Trenton Davis","Cindy Glenn","Sandy Shelley","1","2","1","1","Jodi Coke","Sandra Walker","Melissa Young","1","1","1","1","D"
"03/29/2022","933-Tenor/Bass Chorus","5","School for the Highly Gifted","(057-910-135)","Grand Prairie","Keiohna Allen","","Ronda Cooper","CC","Non-Varsity","","174733","Cover Me With the Night","Andrea Ramsey","Tallis' Canon","Appleby/Fowler","Sinner Man","Roger Emerson","Trenton Davis","Cindy Glenn","Sandy Shelley","1","1","1","1","Jodi Coke","Sandra Walker","Melissa Young","1","1","1","1","D"
