UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/12/2022","931-Mixed Chorus","32","Cedar Park High School","","Cedar Park","Lisa Holt","Victor Torres","Lisa Fierro","AAAAA","Varsity","","168131","Laudate Pueri (from Vesperae solemnes de confessore) (15177)","Mozart","Kas tie tadi (11676)","Anon. or Trad./Sametz","Ave Maris Stella","Stopford","Carl Braden","Andre Clark","Sarah Councill","1","1","1","1","Wanetta Hil","Monica Muscato","Joe Weir","1","1","1","1","A"
"04/12/2022","931-Mixed Chorus","32","Glenn HS","73254","Leander","Theresa Killingsworth","","Kalmbach","AAAAA","Non-Varsity","","175338","Ma Bella Bimba (21934) (accomp)","Moore","Et In Terra Pax (19546) (SATB) (accomp)","Lightfoot","Follow the River (16783) (SATB) (a cappella)","Wheeler","Carl Braden","Andre Clark","Sarah Councill","1","1","1","1","Wanetta Hil","Monica Muscato","Joe Weir","1","1","1","1","C"
"04/12/2022","931-Mixed Chorus","32","Lake Travis High School","227913001	","Austin","Adam Poynor","Lee Ashlee Fletcher","Evan Hines","AAAAAA","Varsity","","174402","Daemon Irrepit Callidus (15179) (a cappella)","Orban","Psalm 96 (Chantez a Dieu) (11889) (French) (a cappella)","Sweelinck/Boepple","John the Revelator","Arr. P. Caldwell & S. Ivory","Carl Braden","Andre Clark","Sarah Councill","1","1","1","1","Wanetta Hil","Monica Muscato","Joe Weir","1","1","1","1","A"
"04/12/2022","931-Mixed Chorus","32","Lake Travis High School","227913001","Austin","Adam Poynor","Lee Ashlee Fletcher","Evan Hines","AAAAAA","Non-Varsity","","174395","Tambourica (11332) (SAB) (accomp)","Anon. or Trad./Kirk","A Red  Red Rose (11392) (SAB) (a cappella)","Burton","Gaudeamus Hodie!","Lightfoot","Carl Braden","Andre Clark","Sarah Councill","2","2","2","2","Wanetta Hil","Monica Muscato","Joe Weir","1","1","1","1","2"
"04/12/2022","931-Mixed Chorus","32","Leander HS","246913001","Leander","Kayla O'Malley","Rob Saldaña ","","AAAAA","Non-Varsity","","173818","Gloria! (15011) (accomp)","Stephens","Shoshone Love Song (11247) (3 part mixed) (accomp)","Emerson","Tongo","Greg Gilpin","Carl Braden","Andre Clark","Sarah Councill","2","1","2","2","Wanetta Hil","Monica Muscato","Joe Weir","1","1","1","1","2"
"04/12/2022","931-Mixed Chorus","32","Leander HS","246913001","Leander","Rob Saldana","Kayla O'Malley","","AAAAA","Varsity","","172801","April Is In My Mistress Face (11573) (a cappella)","Morley","Afternoon on a Hill (18078) SATB (div) (accomp)","Barnum","Mon-Ke-Ya","Zack Taylor","Carl Braden","Andre Clark","Sarah Councill","1","1","1","1","Wanetta Hil","Monica Muscato","Joe Weir","1","1","1","1","A"
"04/12/2022","931-Mixed Chorus","32","Liberty Hill HS","246908","Liberty Hill","Davina Hendrix","","Susan Neff","AAAAA","Varsity","","171981","Der Tanz (11740) (German) (accomp)","Schubert/Robinson","Sing Me to Heaven (11836) (a cappella)","Gawthrop","Yo Le Canto Todo El Dia (15060) (SSATB) (accomp)","Brunner","Carl Braden","Andre Clark","Sarah Councill","1","1","1","1","Wanetta Hil","Monica Muscato","Joe Weir","1","1","1","1","A"
"04/12/2022","931-Mixed Chorus","32","Marble Falls High School","02904001","Marble Falls ","Bryce Gage","Emily Chavez","Barbara Lowrance","AAAAA","Non-Varsity","","176317","The Lone  Wild Bird (14991) (sop solo) (organ or keyboard) (accomp)","Anon. or Trad./Johnson","Winter (11219) (a cappella)","Anon. or Trad./Crocker","Wade in the Water","Dan Davison","Carl Braden","Andre Clark","Sarah Councill","2","2","2","2","Wanetta Hil","Monica Muscato","Joe Weir","2","2","2","2",""
"04/12/2022","931-Mixed Chorus","32","Marble Falls High School","027904001","Marble Falls ","Bryce Gage","Emily Chavez","Barbara Lowrance","AAAAA","Varsity","","176316","Santo (15044) (SSATB) (a cappella)","Mendoza","Festival Sanctus (11716) (SATB)(Latin) (accomp)","Leavitt","Of Love","Dede Duson","Carl Braden","Andre Clark","Sarah Councill","1","1","1","1","Wanetta Hil","Monica Muscato","Joe Weir","1","1","1","1","A"
"04/12/2022","931-Mixed Chorus","32","Rouse HS","72466","Leander","Jenna Quiroz","Julie Rhodes","Linda Angkasa ","AAAAA","Non-Varsity","","175591","Come to the Music","Joseph Martin","Ich Liebe Dich (Du mein Gedanke)","Edvard Grieg","Like a River in My Soul","Tim Osiek edited by Dan Forrest","Carl Braden","Andre Clark","Sarah Councill","2","1","2","2","Wanetta Hil","Monica Muscato","Joe Weir","1","1","1","1","2"
