UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/13/2015","931-Mixed Chorus","27","Cy-Fair High School","","Cypress","Jed Ragsdale","","Kerry Talley","AAAAAA","Varsity","","103746","Hodie  Christus natus est (Latin)","Willan/ ","Dirait-On (from Les Chansons des Roses) (SATBB) (French)","Lauridsen/ ","With a Lily in Your Hand (SATB divisi)","Whitacre/ ","Judy Boyter","Gail Land","Barry Talley","1","1","1","1","Jan Juneau","Janwin Overstreet-Goode","Tim Vaughn","1","1","1","1","A"
"04/13/2015","931-Mixed Chorus","27","Cypress Creek High School","","Houston","Sharon Paul","Alexander Bruce","Jane Malczewskyj","AAAAAA","Varsity","","104038","Vere Languores (Latin)","Victoria/Henson","Leucht im dunkeln Erdentale (German) (keyboard)","Zumsteeg/ ","Tomorrow shall be my dancing day","John Gardner","Judy Boyter","Gail Land","Barry Talley","1","1","1","1","Jan Juneau","Janwin Overstreet-Goode","Tim Vaughn","1","1","1","1","A"
"04/13/2015","931-Mixed Chorus","27","Cypress Falls High School","","Houston","Deidre Douglas","","","AAAAAA","Varsity","","105225","Shout to God","Joseph Martin","Earth Song (SATB)","Ticheli","John Saw Duh Numbuh (SATB divisi)","Anon. or Trad./Shaw/Parker","Judy Boyter","Gail Land","Barry Talley","1","1","1","1","Jan Juneau","Janwin Overstreet-Goode","Tim Vaughn","1","1","1","1","A"
"04/13/2015","931-Mixed Chorus","27","Cypress Lakes High School","","Katy","Lelah Loftin","Rebecca Vaughn","Barbara Jones","AAAAAA","Varsity","","103758","Esta Tierra (Spanish)","Busto","Allon  Gay Bergeres (French)","Costeley/Shaw/Parker","I Carry Your Heart With Me (SATB)(vln)","Stroope/ ","Judy Boyter","Gail Land","Barry Talley","1","1","1","1","Jan Juneau","Janwin Overstreet-Goode","Tim Vaughn","2","2","2","2","1"
"04/13/2015","931-Mixed Chorus","27","Cypress Ranch High School","","Cypress","Cynthia Douglas","Nicholas Likos","Beverly Wanner","AAAAAA","Varsity","","104197","Exultate Justi  ","Viadana/ ","Notre Pere D'Aix","Villette","Blow  Thou Winter Wind  ","Butler/ ","Judy Boyter","Gail Land","Barry Talley","1","1","1","1","Jan Juneau","Janwin Overstreet-Goode","Tim Vaughn","1","1","1","1","A"
"04/13/2015","931-Mixed Chorus","27","Cypress Ridge High School","","Houston","BJ Douglas","","","AAAAAA","Varsity","","104631","Il est Bel et Bon (French) (w/ or w/o accomp)","Passereau/Faure/Greyson","She Walks in Beauty (SATB div)","Barnum/ ","Soon ah Will Be Done","Dawson","Judy Boyter","Gail Land","Barry Talley","1","1","1","1","Jan Juneau","Janwin Overstreet-Goode","Tim Vaughn","1","1","1","1","A"
"04/13/2015","931-Mixed Chorus","27","Cypress Springs High School","","Cypress","Joseph G. Akers","N/A","TBD","AAAAAA","Varsity","","104310","Sanctus (from Requiem in c minor) (Latin)","Cherubini/Craig/Mason/Liebergen","Dieu! qu'il fait bon regarder! (French)","Debussy","I'm Gonna Sing 'Til The Spirit Moves In My Heart","Moses Hogan","Judy Boyter","Gail Land","Barry Talley","1","1","1","1","Jan Juneau","Janwin Overstreet-Goode","Tim Vaughn","1","1","1","1","A"
"04/13/2015","931-Mixed Chorus","27","Cypress Woods High School","","Cypress","Jason Womack","","","AAAAAA","Varsity","","102241","O Whistle and I'll Come to Ye (from Three Scottish Folksongs) (piano duet)","Anon. or Trad./Wilberg","Ce Soir Mon Coeur","Standord Scriven","Hark  I Hear the Harps Eternal (SATB divisi)","Anon. or Trad./Parker","Judy Boyter","Gail Land","Barry Talley","1","1","1","1","Jan Juneau","Janwin Overstreet-Goode","Tim Vaughn","1","1","1","1","A"
"04/13/2015","931-Mixed Chorus","27","Jersey Village High School","","Houston","Neena Taylor","Greg Moore","Janet Scarcella","AAAAAA","Varsity","","103765","O Magnum Mysterium (w/o accomp)","Victoria/Washington/Shaw/Parker","O Lovely May! (O Susser Mai!) (SATBB) (German)","Brahms/Kirk","J'Entends Le Moulin (French)","Anon. or Trad./Patriquin","Judy Boyter","Gail Land","Barry Talley","1","1","1","1","Jan Juneau","Janwin Overstreet-Goode","Tim Vaughn","1","1","1","1","A"
"04/13/2015","931-Mixed Chorus","27","Langham Creek High School","","Houston","Christopher Fiorini","Andrea Loer","Janet Scarcella","AAAAAA","Varsity","","102178","Locus Iste (Latin)","Bruckner/ ","To the Mothers in Brazil: Salve Regina","Jansson/Eriksson","Daemon Irrepit Callidus  ","Orban/ ","Judy Boyter","Gail Land","Barry Talley","1","1","1","1","Jan Juneau","Janwin Overstreet-Goode","Tim Vaughn","1","1","1","1","A"
"04/13/2015","931-Mixed Chorus","27","Memorial High School","","Houston","Lawrence Johnson","Kerri Elrod","Eanju Lee","AAAAAA","Varsity","","103989","Domine Fili Unigenite (from Gloria) (Latin)","Vivaldi/Kjelson/Thomas","Set Me As a Seal  ","Daley/ ","My Soul's Been Anchored in the Lord (SATB divisi)","Anon. or Trad./Hogan","Judy Boyter","Gail Land","Barry Talley","1","2","1","1","Jan Juneau","Janwin Overstreet-Goode","Tim Vaughn","1","1","1","1","A"
