UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/20/2022","931-Mixed Chorus","30","Burleson High School","","Burleson","Lauren Padilla","","Melanie Wright","AAAAA","varsity","","176915","Magnificat (11742)","Schubert/Walker","Earth Song (17750)","Ticheli/","The Conversion of Saul","Stroope","John Sikon","Pauline Sexton","Josh Powell","1","1","1","1","Jimmy Robertson","Trevin Nipper","Cassie Arrington","1","1","1","1","A"
"04/20/2022","931-Mixed Chorus","30","Centennial High School","126-902","Burleson","Eric Cooley","","None","AAAAA","Varsity","","176434","At the Round Earths Imagined Corners (11684) (SAATTBB) (a cappella)","Spencer","Magi Veniunt Ab Oriente (11544) (a cappella)","Clemens non Papa","Ain-a That Good News (22797) (SATB) (a cappella)","Traditional Spiritual/Dawson","John Sikon","Pauline Sexton","Josh Powell","1","1","1","1","Jimmy Robertson","Trevin Nipper","Cassie Arrington","1","1","1","1","A"
"04/20/2022","931-Mixed Chorus","30","Cleburne High School","12690301","Cleburne","B Weslee Vance","","","AAAAA","Varsity","","176410","Soon-ah Will Be Done (22798) (SATB) (a cappella)","Traditional Spiritual","Laudate (11665) (SATB div) (Latin) (a cappella)","Nystedt","Weep  O Mine Eyes ","Bennet/Leavitt","John Sikon","Pauline Sexton","Josh Powell","1","1","1","1","Jimmy Robertson","Trevin Nipper","Cassie Arrington","2","2","1","2","1"
"04/20/2022","931-Mixed Chorus","30","Crowley High School","220912","Crowley  TX","Crowley High School - CHOIR","","Trekorda","AAAAA","Varsity","","177609","Goodnight Moon","Whitacre","Elijah Rock","Moses Hogan","Il est Bel et Bon (11775) (French) (w/ or w/o accomp) (a cappella)","Passereau/Faure/Greyson","John Sikon","Pauline Sexton","Josh Powell","2","2","2","2","Jimmy Robertson","Trevin Nipper","Cassie Arrington","2","3","1","2",""
"04/20/2022","931-Mixed Chorus","30","Everman High School","220904","Everman","Joshua J Ezell","","Mark Miller","AAAAA","Non-Varsity","","177011","Gloria Patri","Keith Christopher ","The Thunderstorm","Tim Winebrenner","Come Live With Me and Be My Love","Greg Gilpin","John Sikon","Pauline Sexton","Josh Powell","3","2","3","3","Jimmy Robertson","Trevin Nipper","Cassie Arrington","1","2","2","2",""
"04/20/2022","931-Mixed Chorus","30","Everman High School","220904","Everman","Joshua J Ezell","","Mark Miller","AAAAA","Varsity","","177008","Yo Le Canto Todo El Dia","David Brunner","Balulalow","Gerald Custer","Sing Gently","Eric Whitacre","John Sikon","Pauline Sexton","Josh Powell","1","2","2","2","Jimmy Robertson","Trevin Nipper","Cassie Arrington","1","1","1","1","1"
"04/20/2022","931-Mixed Chorus","30","Glen Rose High School","213901001","Glen Rose","Samuel Teal","NA","Kristi Perry","AAAA","Varsity","","176637","Cantate Domino (15006) (descant required) (accomp)","Poorman","How Can I Keep From Singing","Russell Robinson","Do Not Stand At My Grave and Weep (18493) (SATB) (accomp)","Farnell","John Sikon","Pauline Sexton","Josh Powell","2","1","2","2","Jimmy Robertson","Trevin Nipper","Cassie Arrington","3","2","2","2",""
"04/20/2022","931-Mixed Chorus","30","Granbury HS","111901001","Granbury","Kendra Fisher","Kyle Wheatley","","AAAAA","Varsity","","174343","Dawn (18250) (SATB) (a cappella)","Barnum","Bogoroditse Devo  raduisya","Sergei Rachmaninov","Salseo (15075) (SATBB) (a cappella)","Galian","John Sikon","Pauline Sexton","Josh Powell","1","1","1","1","Jimmy Robertson","Trevin Nipper","Cassie Arrington","1","1","1","1","A"
"04/20/2022","931-Mixed Chorus","30","Joshua High School","126905001","Joshua","john tucker","LeeAnn Hamilton","Deslys Jergens","AAAAA","Non-Varsity","","176362","Away from the Roll of the Sea (11501) (accomp)","MacGillivray","Dixit Maria (11362) (a cappella)","Hassler/Ware","Come Joyfully Sing (11251)","Handel/Liebergen","John Sikon","Pauline Sexton","Josh Powell","2","2","2","2","Jimmy Robertson","Trevin Nipper","Cassie Arrington","1","1","1","1","2"
"04/20/2022","931-Mixed Chorus","30","Keene High School","'126906001","Keene","Megan Stubblefield","","Kenny Balinao","AAA","Non-Varsity","A","171213","Twilight","Andy Beck","A Call for Peace ","Jerry Estes","Keep Your Lamps","Victor Johnson","John Sikon","Pauline Sexton","Josh Powell","1","1","1","1","Jimmy Robertson","Trevin Nipper","Cassie Arrington","1","1","1","1","C"
