UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/08/2017","933-Tenor/Bass Chorus","33","Atascocita Middle School","","Humble","Heather Stewart","","Nancy LeBlanc","CCC","Non-Varsity","","121266","Sons Of Art  ","Anon. or Trad./Crocker/Leavitt","Set Me As a Seal Upon Your Heart (TB)","Farnell/ ","This Train  ","Anon. or Trad./Moore","Nancy Kissinger","Mica Bull","Michael Madrid","DNA","DNA","DNA","DNA","Lelah Loftin","Keith Brumfield","Gretchen Guseman","DNA","DNA","DNA","DNA",""
"03/08/2017","933-Tenor/Bass Chorus","33","Bailey MS","","Spring","Christine Johnson","","Joseph Fuller","CCC","Non-Varsity","","119024","Lil' Liza Jane (TB)","De Lachau/Baas & James","Noah's Ark (TT or TTB  TB or TBB)","Siltman/ ","Set Me As a Seal Upon Your Heart (TB)","Farnell/ ","Nancy Kissinger","Mica Bull","Michael Madrid","1","2","1","1","Lelah Loftin","Keith Brumfield","Gretchen Guseman","1","1","1","1","D"
"03/08/2017","933-Tenor/Bass Chorus","33","Bammel Middle School ","","Houston","Victor E. Quintana  Jr.","Allison Grider","Joseph Fuller","CCC","Non-Varsity","","120358","Sinner Man (TB)","Anon. or Trad./Emerson","The Feast (from Three Knight Songs) (opt drum)","Juneau/ ","The Mighty Oak","Gilpin","Nancy Kissinger","Mica Bull","Michael Madrid","1","1","2","1","Lelah Loftin","Keith Brumfield","Gretchen Guseman","1","2","1","1","D"
"03/08/2017","933-Tenor/Bass Chorus","33","Creekwood Middle School","","Kingwood","Jennifer Lewis","","Pamela York","CCC","Non-Varsity","","121398","I Will Lift My Eyes  ","Riley/ ","Lil' Liza Jane (TTB changing voices)","Anon. or Trad./Krunnfusz","A Festive Alleluia  ","Lightfoot/ ","Nancy Kissinger","Mica Bull","Michael Madrid","3","2","2","2","Lelah Loftin","Keith Brumfield","Gretchen Guseman","1","1","2","1","2"
"03/08/2017","933-Tenor/Bass Chorus","33","cunningham ms","","houston  tx ","Deborah Fuller","","charles robinson","CCC","Varsity","","121346","Down in the Valley","Leavitt","Three Latin Songs (T(T)B)(perform #1 or #3)","Farnell/ ","Hello! My Baby (TB)","Anon. or Trad./Follett","Nancy Kissinger","Mica Bull","Michael Madrid","2","3","3","3","Lelah Loftin","Keith Brumfield","Gretchen Guseman","1","2","1","1","2"
"03/08/2017","933-Tenor/Bass Chorus","33","Galena Park Middle","","Galena Park","LAURIE BALLESTEROS","Laura Bendorf","Jennifer Key","CCC","Varsity","","121437","Tiritomba  ","Anon. or Trad./Bement","Sons Of Art","Anon. or Trad./Crocker/Leavitt","I'm Bound Away  ","Anon. or Trad./Moore","Nancy Kissinger","Mica Bull","Michael Madrid","3","3","2","3","Lelah Loftin","Keith Brumfield","Gretchen Guseman","1","1","1","1","2"
"03/08/2017","933-Tenor/Bass Chorus","33","Kingwood MS","","Kingwood","Zane Barra","","Chan Pollock ","CCC","Non-Varsity","","121427","Vive l'amour ","Lon Beery ","Sons Of Art  ","Anon. or Trad./Crocker/Leavitt","Great Big House in New Orleans (from Two-Part American Songs Book 2 ","Williams ","Nancy Kissinger","Mica Bull","Michael Madrid","2","2","1","2","Lelah Loftin","Keith Brumfield","Gretchen Guseman","1","1","1","1","2"
"03/08/2017","933-Tenor/Bass Chorus","33","North Shore MS","","Houston","Elizabeth Bongat","Erin Huston and Chelsea Jimenez","Rob Seible","CCC","Non-Varsity","","121317","Benedictus  ","Schram/ ","The Maiden in the Tower (from Three Knight Songs) (opt drum)","Juneau/ ","In Everything Her Loveliness","Courtney","Nancy Kissinger","Mica Bull","Michael Madrid","2","2","1","2","Lelah Loftin","Keith Brumfield","Gretchen Guseman","2","2","1","2",""
"03/08/2017","933-Tenor/Bass Chorus","33","North Shore MS","","Houston","Erin Huston","Elizabeth Bongat  Chelsea Jimenez","Rob Seible","CCC","Varsity","","120289","Novum Gaudia [T(T)B(B)] (opt drum & handbells)","Anon. or Trad./Singh","Kyrie Eleison (TB)","Davison/ ","The Mighty Oak","Gilpin","Nancy Kissinger","Mica Bull","Michael Madrid","1","1","1","1","Lelah Loftin","Keith Brumfield","Gretchen Guseman","1","1","1","1","C"
"03/08/2017","933-Tenor/Bass Chorus","33","Null MS","","Houston","Ramee McShan","","","CC","Sub Non-Varsity","","120558","#15 Going Down To Cairo (from Two-Part American Songs) (2 part)","Williams/ ","Sinner Man (TB)","Anon. or Trad./Emerson","There was a Crooked Man (from Two-Part Songs) ","","Nancy Kissinger","Mica Bull","Michael Madrid","2","2","2","2","Lelah Loftin","Keith Brumfield","Gretchen Guseman","4","4","5","4",""
