UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/25/2014","931-Mixed Chorus","18","Akins High School","","Austin","David Polley","","","AAAAA","Varsity","","91481","Se Lontan  Ben Mio  Tu Sei (Italian) (SAB) (3 clarinets)","Mozart/ ","Ave Verum (Latin) (sop solo) (keyboard)","Elgar/Brunelle","Sing We for Love Together","Gastoldi","Beth Gove","David Means","Mike Ware","2","2","2","2","Andre Clark","Heather Orr","Kay Sherrill","3","3","3","3",""
"03/25/2014","931-Mixed Chorus","18","Anderson High School","","Austin","David Beussman","","Lisa Walston","AAAAA","Varsity","","91475","Lux Aurumque (SATB)","Whitacre/ ","Skylark (SATB)","Kalinnikov/ ","I Loved You","Rouse","Beth Gove","David Means","Mike Ware","1","1","1","1","Andre Clark","Heather Orr","Kay Sherrill","1","1","1","1","A"
"03/25/2014","931-Mixed Chorus","18","Bowie High School","","Austin","Ben May","Caitlin Obert-Thorn","Cynthia DePrang","AAAAA","Varsity","","91374","Hodie Christus Natus Est","Sweelinck","Shenendoah","Traditional/arr. Erb","Muie Rendera","Fonesca","Beth Gove","David Means","Mike Ware","1","1","1","1","Andre Clark","Heather Orr","Kay Sherrill","1","1","1","1","A"
"03/25/2014","931-Mixed Chorus","18","Cedar Creek High School","","Cedar Creek","Yvette Vasquez","","Lynda Kenworthy","AAAA","Varsity","","91404","Merrily We Live (SAB)","Este/Razey","A la Puerta del Cielo (Spanish) (SAB or SATB) (w/ designated inst)","Anon. or Trad./Snyder","Ma Navu","Anon. or Trad./Snyder","Beth Gove","David Means","Mike Ware","2","2","2","2","Andre Clark","Heather Orr","Kay Sherrill","5","4","5","5",""
"03/25/2014","931-Mixed Chorus","18","Connally High School","","Austin","Kelly Sedatole","","Chris Keenan","AAAA","Varsity","","90982","Festival Sanctus (Latin)","Leavitt/ ","O occhi manza mia (Italian)","di Lasso/Klein","Come In From the Firefly Darkness","Amy Bernon","Beth Gove","David Means","Mike Ware","3","3","2","3","Andre Clark","Heather Orr","Kay Sherrill","5","4","5","5",""
"03/25/2014","931-Mixed Chorus","18","Dripping Springs H. S.","","Dripping Springs","Tom Gabrielsen","","LW","AAAA","Non-Varsity","","91102","Keep Your Lamps! (conga drums)","Anon. or Trad./Thomas","Piu non si trovano (Italian) (SAB) (3 clarinets  no piano)","Mozart/Carl","I Hear a Sky-Born Music","Land","Beth Gove","David Means","Mike Ware","1","1","1","1","Andre Clark","Heather Orr","Kay Sherrill","1","2","1","1","C"
"03/25/2014","931-Mixed Chorus","18","Dripping Springs H. S.","","Dripping Springs","Tom Gabrielsen","","LW","AAAA","Varsity","","91101","Cantique de Jean Racine Op. 11 (French)","Faure/Rutter","Close Now Thine Eyes (SATB)","Gawthrop/ ","Repeat That  Repeat","Greshem","Beth Gove","David Means","Mike Ware","1","1","1","1","Andre Clark","Heather Orr","Kay Sherrill","1","1","1","1","A"
"03/25/2014","931-Mixed Chorus","18","Eastside Memorial HS","","Austin","Meghan Buchanan","","Bryan Mammel","AAAA","Non-Varsity","","91187","Kyrie","","Come  Jesus  Holy Son of God","Handel/Hopson","Bonse Aba","Victor C. Johnson","Beth Gove","David Means","Mike Ware","4","4","3","4","Andre Clark","Heather Orr","Kay Sherrill","4","4","4","4",""
"03/25/2014","931-Mixed Chorus","18","Hendrickson High School","","Pflugerville","Kay Payton","Laura Martin","TBA","AAAAA","Varsity","","88127","Der Gang Zum Liebchen (German)","Brahms/ ","O vos omnes (SATB divisi)","Casals/ ","Festival Sanctus (Latin)","Leavitt/ ","Beth Gove","David Means","Mike Ware","1","1","2","1","Andre Clark","Heather Orr","Kay Sherrill","1","1","1","1","A"
"03/25/2014","931-Mixed Chorus","18","Jack C. Hays High School","","Buda","Charles M. Flores  Jr.","","","AAAA","Varsity","","91551","Salmo 150  ","Aguiar/ ","Adoramus Te (SATB)","Bennett/ ","Recessional (Not One Sparrow is Forgotten)","","Beth Gove","David Means","Mike Ware","1","1","1","1","Andre Clark","Heather Orr","Kay Sherrill","1","1","2","1","A"
"03/25/2014","931-Mixed Chorus","18","Lanier High School","","Austin","Geno Gottschall","","","AAAA","Non-Varsity","","91549","Sing We and Chant It","Morley","Didn't My Lord Deliver Daniel","Anon. or Trad.","Simple Gifts","Copland/Fine","Beth Gove","David Means","Mike Ware","4","3","4","4","Andre Clark","Heather Orr","Kay Sherrill","4","4","4","4",""
"03/25/2014","931-Mixed Chorus","18","LBJ-LASA HS Choir","","Austin ","Cory Denena","","TBD","AAAA","Varsity","","91419","Garbe Rame (Dancing With Gourds)","Phillips","Sing Forever to the Lord","Paige","Strike It Up Tabor","Weelkes/Leavitt","Beth Gove","David Means","Mike Ware","2","3","3","3","Andre Clark","Heather Orr","Kay Sherrill","4","3","3","3",""
"03/25/2014","931-Mixed Chorus","18","Lehman High School","","Kyle","Andrea Baragas","","Ja'nai Henton","AAAA","Varsity","","91471","Zigeunerlieder No. 2: Hochgetürmte Rimaflut","Brahms","Do Not Stand at My Grave and Weep","Farnell","Muie Rendera","Fonseca","Beth Gove","David Means","Mike Ware","2","2","1","2","Andre Clark","Heather Orr","Kay Sherrill","1","1","2","1","1"
"03/25/2014","931-Mixed Chorus","18","McCallum High School","","Austin","Helen Miers","Randy Cantu","Randy Cantu","AAAA","Varsity","","91461","I Carry Your Heart With Me (SATB)(vln)","Stroope/ ","Kyrie (from Mass in C Major) (Latin) (keyboard)","Beethoven/ ","Chi la Gagliarda (Italian) (1 verse) (w/ or w/o accomp)","Donato/Klein","Beth Gove","David Means","Mike Ware","1","1","1","1","Andre Clark","Heather Orr","Kay Sherrill","1","1","1","1","A"
"03/25/2014","931-Mixed Chorus","18","Pflugerville High School","","Pflugerville  TX","Davina Hendrix","Susan Neff","Erin Young","AAAAA","Varsity","","88051","Exsultate justi in Domino (SATB)","Adams/ ","Earth Song (SATB)","Ticheli/ ","Zum Gali (Dance the Hora!) (SATB divisi)","Anon. or Trad./Goldman","Beth Gove","David Means","Mike Ware","1","1","1","1","Andre Clark","Heather Orr","Kay Sherrill","1","1","1","1","A"
