UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/14/2011","931-Mixed Chorus","18","Fulmore Middle School","","Austin","Yvette Carroll","","Charlene Sutton","CC","Varsity","","66890","All Ye Who Music Love ","Donato/Robinson","Benedictus","McPheeters","Je Le Vous Dirai","Certon/ Porterfield","Keith Brumfield","Beverly Hirsh","Judy Stephenson","1","1","1","1","Carol Powers","Sandy Shelley","Dana Taylor","1","2","2","2","2"
"04/14/2011","931-Mixed Chorus","18","Miller Jr. High School","","San Marcos","Dawn Sheridan-Reinhuber","","Joachim Reinhuber","CC","Non-Varsity","","63718","Didn't My Lord Deliver Daniel ","Anon. or Trad./Emerson  ","Rise Up In Festive Song (opt hand drum & finger cymbals or triangle)","Clereau/Liebergen  ","Old Dan Tucker ","Ginsberg","Keith Brumfield","Beverly Hirsh","Judy Stephenson","1","1","1","1","Carol Powers","Sandy Shelley","Dana Taylor","2","3","3","3","2"
"04/14/2011","933-Tenor/Bass Chorus","18","Fulmore Middle School","","Austin","Yvette Carroll","","Charlene Sutton","CC","Varsity","","66893","The Pirate ","DeWitt","Aura Lee ","Poulton/Crocker","Sixteen Tons (TBB divisi)","Travis/Artman  ","Keith Brumfield","Beverly Hirsh","Judy Stephenson","2","2","2","2","Carol Powers","Sandy Shelley","Dana Taylor","2","3","3","3",""
"04/14/2011","933-Tenor/Bass Chorus","18","Hill Country Middle School","","Austin","Katy Bratton","","Lisa Keithley","CC","Varsity","","64895","Sing Me a Song of a Lad That Is Gone","Porterfield","Tollite Hostias (Praise the Lord) ","Saint-Saens/Mulder  ","The Vagabond from Songs of the Road and the Sea","Farnell","Keith Brumfield","Beverly Hirsh","Judy Stephenson","1","1","1","1","Carol Powers","Sandy Shelley","Dana Taylor","2","2","2","2","2"
"04/14/2011","933-Tenor/Bass Chorus","18","Lamar Middle School","","Austin","Michelle Barrientes","Megan Starkey","Pam Zeigler","CC","Non-Varsity","","65435","Set Me As a Seal Upon Your Heart (TB)","Farnell","Red River Valley (TB or TTB)","Anon. or Trad./Crocker/Leavitt","Old Joe Clark (TB)","Anon. or Trad./Emerson","Keith Brumfield","Beverly Hirsh","Judy Stephenson","2","1","1","1","Carol Powers","Sandy Shelley","Dana Taylor","2","1","2","2","2"
"04/14/2011","933-Tenor/Bass Chorus","18","Martin Middle School","","Austin","Marcelino Saucedo","","Kevin Carpenter","CC","Non-Varsity","","67057","Come Sail Away With Me","Patterson","Sons Of Art ","Anon. or Trad./Crocker/Leavitt","The Shepherd's Spiritual (TB  opt solo) (opt tambourine)","Anon. or Trad./Moore","Keith Brumfield","Beverly Hirsh","Judy Stephenson","3","3","2","3","Carol Powers","Sandy Shelley","Dana Taylor","4","4","4","4",""
"04/14/2011","933-Tenor/Bass Chorus","18","Murchison Middle School","","Austin","Shana Lanzetta & Diana Brown","","Lisa Keathley","CCC","Non-Varsity","","65260","Time To Port (from Three Sea Chanteys) ","Juneau","A Red  Red Rose ","Crocker","When the Saints Go Marching In (TTB changing voices)","Anon. or Trad./Krunnfusz  ","Keith Brumfield","Beverly Hirsh","Judy Stephenson","2","1","1","1","Carol Powers","Sandy Shelley","Dana Taylor","1","2","1","1","D"
"04/14/2011","933-Tenor/Bass Chorus","18","Pflugerville Middle School","","Pflugerville","Kelly Sedatole","","Patrick Scott","CCC","Non-Varsity","","63884","Viva Tutti (Italian)","Anon. or Trad./Crocker","She's Like the Swallow (TB)","Anon. or Trad./Farnell","Vive L'Amour","Traditional","Keith Brumfield","Beverly Hirsh","Judy Stephenson","2","2","2","2","Carol Powers","Sandy Shelley","Dana Taylor","2","2","2","2",""
"04/14/2011","933-Tenor/Bass Chorus","18","West Ridge Middle School","","Austin","Andrea C. Snouffer","","Meg Houghton","CC","Non-Varsity","","66225","Adoramus Te","Jerry Estes","Leave Her  Johnny","Anon. or Trad./Crocker","Boatmen Stomp","Gray","Keith Brumfield","Beverly Hirsh","Judy Stephenson","1","1","1","1","Carol Powers","Sandy Shelley","Dana Taylor","2","2","2","2","2"
"04/14/2011","935-Treble Chorus","18","Ann Richards Middle School","","Austin","Millicent Garza","","Jared Hall ","C","Varsity","","66758","Will You Walk a Little Faster (SA)","Carroll/Carter","Jubilate Deo (2 part)","Spevacek","Celebrate This Day Together","Liebergen","Keith Brumfield","Beverly Hirsh","Judy Stephenson","1","2","1","1","Carol Powers","Sandy Shelley","Dana Taylor","1","2","1","1","C"
"04/14/2011","935-Treble Chorus","18","Bailey Middle School","","Austin","Allison Tucker","","Diane Tucker","CCC","Varsity","","65296","Piping Tim of Galway","Loftis","Medieval Gloria","Singh","The Lord Bless You and Keep You","Rutter","Keith Brumfield","Beverly Hirsh","Judy Stephenson","1","1","1","1","Carol Powers","Sandy Shelley","Dana Taylor","1","1","1","1","C"
"04/14/2011","935-Treble Chorus","18","Bailey Middle School","","Austin","Allison Tucker","","Diane Tucker","CCC","Non-Varsity","","65294","The Ghost Ship (from Reflections of a Lad at Sea)","Besig","Zum Gali Gali","Terri","Clap Your Hands","Council","Keith Brumfield","Beverly Hirsh","Judy Stephenson","1","1","1","1","Carol Powers","Sandy Shelley","Dana Taylor","1","1","1","1","D"
"04/14/2011","935-Treble Chorus","18","Barton Middle School","","Buda","Katherine Moore","","","CC","Varsity","","62234","Forever Lift Your Voice (opt flutes)","Mozart/Liebergen  ","Gloria (from Gloria and Alleluia) (SA) ","Schram","Birdsong (SA)","Read","Keith Brumfield","Beverly Hirsh","Judy Stephenson","1","1","1","1","Carol Powers","Sandy Shelley","Dana Taylor","1","1","1","1","C"
