UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/16/2018","931-Mixed Chorus","13","Austin High School","","Sugar Land","Adrian Rodriguez","","Kerri Elrod","AAAAAA","Varsity","","138538","Terra Tremuit (SSATB) (a cappella)","Byrd","Laudate Pueri (from Vesperae solemnes de confessore) (Latin) (accomp)","Mozart","I Am In Need of Music","David Brunner","Deidre Douglas","Scott Houston","Sally Schott","1","2","1","1","Keith Dixon","Mica Kolb-Bull","Lelah Loftin","3","2","3","3","1"
"04/16/2018","931-Mixed Chorus","13","Bay City High School","","Bay City","Kara Cowart","","Lauren Fox","AAAA","Varsity","","136155","Hodie!","Leavitt","I Will Arise","Shaw/Parker","Evening Star","Victor C Johnson","Deidre Douglas","Scott Houston","Sally Schott","2","1","2","2","Keith Dixon","Mica Kolb-Bull","Lelah Loftin","2","1","2","2",""
"04/16/2018","931-Mixed Chorus","13","Bush High School","","Richmond","Natalyn Whitis","","Cory Gibson","AAAAAA","Varsity","","138371","The Lonesome Dove","Michael Larkin","The Blue Bird (from The blue bird/Heraclitus) (a cappella)","Stanford/Bartlett","Il est Bel et Bon (French) (w/ or w/o accomp) (a cappella)","Passereau/Faure/Greyson","Deidre Douglas","Scott Houston","Sally Schott","1","1","1","1","Keith Dixon","Mica Kolb-Bull","Lelah Loftin","3","3","3","3","1"
"04/16/2018","931-Mixed Chorus","13","Bush High School","","Richmond","Natalyn Whitis","","Cory Gibson","AAAAAA","Non-Varsity","","138366","When I Was One-and-Twenty","Robert Rhein","Cum Sancto Spiritu","Lotti/Liebergen","El Vito","Crocker","Deidre Douglas","Scott Houston","Sally Schott","2","1","1","1","Keith Dixon","Mica Kolb-Bull","Lelah Loftin","1","2","2","2","2"
"04/16/2018","931-Mixed Chorus","13","Clements High School","","Sugar Land","Janet Menzie","Ryan Bogner","Dr. Hangfong Au","AAAAAA","Varsity","","134769","My Spirit Sang All Day (SATB) (a cappella)","Finzi","Domine Fili Unigenite (from Gloria) (Latin) (accomp)","Vivaldi/Kjelson/Thomas","Dance for Love","Z. Randall Stroope","Deidre Douglas","Scott Houston","Sally Schott","1","1","1","1","Keith Dixon","Mica Kolb-Bull","Lelah Loftin","1","1","1","1","A"
"04/16/2018","931-Mixed Chorus","13","Columbia High School","","West Columbia","Kathryn Cockrell","","Jennifer Maus","AAAA","Varsity","","137668","I Will Forever Sing (SAB) (keyboard) (accomp)","Marcello/James","How Can I Keep From Singing","Russell Robinson/Rev. Robert Lowry","Gentle Annie (keyboard) (accomp)","Foster/Elliot","Deidre Douglas","Scott Houston","Sally Schott","2","2","2","2","Keith Dixon","Mica Kolb-Bull","Lelah Loftin","3","4","3","3",""
"04/16/2018","931-Mixed Chorus","13","Dulles High School","","Sugar Land","Jennifer Marrero","","Dennis Siltman","AAAAAA","Non-Varsity","","137720","Alleluia (SAB or SATB) (accomp)","Mozart/Leavitt","Joshua's Battle (3 part mixed) (accomp)","Anon. or Trad./Gilpin","Shut De Do","Stonehill/Hayes","Deidre Douglas","Scott Houston","Sally Schott","2","1","1","1","Keith Dixon","Mica Kolb-Bull","Lelah Loftin","2","1","1","1","C"
"04/16/2018","931-Mixed Chorus","13","Dulles High School","","Sugar Land","Jennifer Marrero","","Dennis Siltman","AAAAAA","Varsity","","137717","The Water Is Wide (SATB w/ Sop Solo) (Piano and vlc[Cello NOT optional]) (accomp)","Anon. or Trad./Johnson","Locus Iste (Latin) (a cappella)","Bruckner","Jambo","Harrison/Naverud","Deidre Douglas","Scott Houston","Sally Schott","1","2","1","1","Keith Dixon","Mica Kolb-Bull","Lelah Loftin","2","2","2","2","1"
"04/16/2018","931-Mixed Chorus","13","Edna High School","","Edna","Cary Richards","","Glenn Hunter","AAA","Varsity","","137487","Et In Terra Pax","Mary Lynn Lightfoot","April Is In My Mistress' Face","Morley/Robinson","The Water Is Wide ","Mark Hayes","Deidre Douglas","Scott Houston","Sally Schott","2","2","2","2","Keith Dixon","Mica Kolb-Bull","Lelah Loftin","1","1","1","1","1"
"04/16/2018","931-Mixed Chorus","13","El Campo High School","","El Campo","Daisy McReynolds","","Ted Lashley","AAAA","Varsity","","137567","Sing Praise  Alleluia","Emily Crocker","Gloria in Excelsis","Vivaldi/Herrmann","Cum Sancto Spiritu","Lotti/Liebergen","Deidre Douglas","Scott Houston","Sally Schott","3","3","3","3","Keith Dixon","Mica Kolb-Bull","Lelah Loftin","3","3","3","3",""
