UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/01/2022","931-Mixed Chorus","27","Memorial Middle School","101920042","Houston","Lindsey Day","","Carla Barrows","CCC","Non-Varsity","","170335","Celebrate with Jubilant Song","Mary Lynn Lightfoot","Always Sing Your Song","Victor Johnson","Didn't My Lord Deliver Daniel","Roger Emerson","Julia Forsythe","Linda Holkup","George Martin","2","2","2","2","Shannon Duckett","Jo Lynn Niemann","Bethany Stuard","1","1","1","1","2"
"03/01/2022","933-Tenor/Bass Chorus","27","Landrum Middle School","101920041","Houston","Jaime Trigo","","Lonnie Tanner","CC","Varsity","","170103","Kuimba!","Victor C. Johnson","O Magnum Mysterium (20734) (a cappella)","Ramos","A Festive Alleluia (19397) (accomp)","Lightfoot","Julia Forsythe","Linda Holkup","George Martin","1","1","1","1","Shannon Duckett","Jo Lynn Niemann","Bethany Stuard","1","1","1","1","C"
"03/01/2022","933-Tenor/Bass Chorus","27","Navasota Junior High ","093-904","Navasota","Pamela Houston","","Susan Russell","CC","Non-Varsity","","169145","Sea Remembrance (17787) (TB) (a cappella or accomp)(a cappella)","Farnell","The Vagabond (17790) (TB) (opt. accomp) (accomp)","Farnell","One More River (17786) (TB) (accomp)","Anon. or Trad./Rentz","Julia Forsythe","Linda Holkup","George Martin","2","2","2","2","Shannon Duckett","Jo Lynn Niemann","Bethany Stuard","2","2","2","2",""
"03/01/2022","933-Tenor/Bass Chorus","27","Northbrook Middle School","","Houston","Jenna Hyatt","","Hsiao-Lan Wang","CC","Non-Varsity","A","170366","Leave Her  Johnny","arr. Crocker","The Vagabond","Farnell","The Shepherd's Spiritual","arr. Moore","Julia Forsythe","Linda Holkup","George Martin","2","1","1","1","Shannon Duckett","Jo Lynn Niemann","Bethany Stuard","2","2","2","2","2"
"03/01/2022","933-Tenor/Bass Chorus","27","Spring Branch Middle School","101920043","Houston","Kathleen Holder","","Carla Barrows","CCC","Non-Varsity","B","170312","Three Latin Songs  #1 Gloria Deo","Farnell","I'm Bound Away","Patterson","Didn't My Lord Deliver Daniel?","Gilpin","Julia Forsythe","Linda Holkup","George Martin","1","1","1","1","Shannon Duckett","Jo Lynn Niemann","Bethany Stuard","1","2","1","1","D"
"03/01/2022","933-Tenor/Bass Chorus","27","Spring Forest Middle School","101-920-045","Houston","Emily Cheesman","","Martha Jorgensen","CC","Varsity","","168938","Benedictus (15220) (accomp)","Schram","16 Great Big House in New Orleans (from Two-Part American Songs Book Two) (15224) (2 part) (a cappella)","Williams","She Walks in Beauty (16987) (TB) (accomp)","Farnell","Julia Forsythe","Linda Holkup","George Martin","1","1","1","1","Shannon Duckett","Jo Lynn Niemann","Bethany Stuard","1","1","1","1","C"
"03/01/2022","933-Tenor/Bass Chorus","27","Spring Oaks Middle School","101-920-046","Houston","Nick DellAnno","","Hsiao-Lan Wang","CC","Non-Varsity","A","170189","Lovely Evening","Terri","Aura Lee (12623)","Poulton/Crocker","The Shepherd's Spiritual","Moore","Julia Forsythe","Linda Holkup","George Martin","1","1","1","1","Shannon Duckett","Jo Lynn Niemann","Bethany Stuard","1","1","1","1","D"
"03/01/2022","935-Treble Chorus","27","Landrum Middle School","101920041","Houston","Jaime Trigo","","Lonnie Tanner","CC","Varsity","","170104","Morning (18516) (SA) (accomp)","Gardner","Medieval Gloria (12143) (SA) (w/ hand drum) (a cappella)","Singh","Jubilate Deo","Sally Albrecht","Julia Forsythe","Linda Holkup","George Martin","2","2","1","2","Shannon Duckett","Jo Lynn Niemann","Bethany Stuard","1","1","1","1","2"
"03/01/2022","935-Treble Chorus","27","Landrum Middle School","101920041","Houston","Jaime Trigo","","Lonnie Tanner","CC","Non-Varsity","","170102","How Can I Keep From Singing","Laura Farnell","2. Ja do lesa nepojedu (from Jede  jede: 3 Czech Partner Songs) (15337) (unison) (English) (a cappella)","Anon. or Trad./Smisek","Jentend le Moulin (18514) (SA) (accomp)","Dwyer/Ellis","Julia Forsythe","Linda Holkup","George Martin","1","1","2","1","Shannon Duckett","Jo Lynn Niemann","Bethany Stuard","1","1","1","1","D"
"03/01/2022","935-Treble Chorus","27","Navasota Junior High ","093-904","Navasota","Pamela Houston","","Susan Russell","CC","Non-Varsity","","169143","Goodnight  My Love (18286) (SA) (a cappella only) (a cappella)","Farnell","The Rivers are Running Again (18525) (SA) (accomp)","Bernon","Jubilate Deo! (17831) (SA) (accomp)","Courtney","Julia Forsythe","Linda Holkup","George Martin","2","2","3","2","Shannon Duckett","Jo Lynn Niemann","Bethany Stuard","2","1","1","1","2"
