UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/11/2022","931-Mixed Chorus","31","Birdville High School","220902010","N. Richland Hill","Tara Sikon","Caleb Fritz","Thomas Woods ","AAAAA","Varsity","","173739","She Walks in Beauty (16900) (SATB div) (a cappella)","Barnum","Vox Populi (17782) (SSATBB) (a cappella)","Svilainis","Ask the Watchman","Caldwell and Ivory ","Chris Ahrens","Rachel Forester","Clorese Porter","1","1","1","1","Colton Blake","Joel Duarte","Clinton Hardy","1","1","1","1","A"
"04/11/2022","931-Mixed Chorus","31","Birdville High School","220902010","North Richland Hills","Caleb Fritz","Tara Sikon","Thomas Woods","AAAAA","Non-Varsity","","173787","Exultate Justi (21938)","Davison/","II. Take  O take those lips away (from Three Madrigals) (15525)","Diemer/","Ain'-a That Good News","Johnson  Victor","Chris Ahrens","Rachel Forester","Clorese Porter","1","1","1","1","Colton Blake","Joel Duarte","Clinton Hardy","1","1","1","1","C"
"04/11/2022","931-Mixed Chorus","31","Carroll Senior High","?220-919-001","Southlake","Paul Doucet","N/A","Nicole Ying","AAAAAA","Varsity","","176241","O Love (24232) (SATB) (accomp)","Hagenberg","Sanctus (from Requiem in c minor) (11701) (Latin) (accomp)","Cherubini/Craig/Mason/Liebergen","John the Revelator","Caldwell/Ivory","Chris Ahrens","Rachel Forester","Clorese Porter","1","1","1","1","Colton Blake","Joel Duarte","Clinton Hardy","1","1","1","1","A"
"04/11/2022","931-Mixed Chorus","31","Colleyville Heritage High School","220906004","Colleyville","Kimberly McConnell","","","AAAAA","Varsity","","175813","Verbum Caro Factum Est","Hassler/Richeter","","Michael Barrett","Hosanna","Brent Pierce","Chris Ahrens","Rachel Forester","Clorese Porter","1","1","1","1","Colton Blake","Joel Duarte","Clinton Hardy","1","1","1","1","A"
"04/11/2022","931-Mixed Chorus","31","Coppell High School","057922001","Coppell ","Bona Kim Coogle","Aaron Coronado","Yejin Jang","AAAAAA","Varsity","","175131","Turot eszik a cigany","Kodaly","And The Glory of The Lord (No. 4 Chorus from Messiah) (19584) (SATB)(G. Schirmer edition required) (accomp)","Handel","O Love (24232) (SATB) (accomp)","Hagenberg","Chris Ahrens","Rachel Forester","Clorese Porter","1","1","1","1","Colton Blake","Joel Duarte","Clinton Hardy","1","1","1","1","A"
"04/11/2022","931-Mixed Chorus","31","Grapevine High School","220906001","Grapevine","Pauline Sexton","Ricardo Garza","Lucy Snearley","AAAAA","Varsity","","175754","Hodie! (11717) (Latin) (treble solo) (opt percussion) (accomp)","Leavitt","I Thank You God (11438) (a cappella)","Pfautsch","Shalom","Dan Forrest","Chris Ahrens","Rachel Forester","Clorese Porter","1","1","1","1","Colton Blake","Joel Duarte","Clinton Hardy","1","1","1","1","A"
"04/11/2022","931-Mixed Chorus","31","Haltom High School","220902001","Haltom City","Jeremy Brown","Haley Carbonero","Deb Villavicencio","AAAAAA","Sub Non-Varsity","","176685","Dixit Dominus from Dixit Dominus  RV 595 (24217) (3 part mixed) (accomp)","Vivaldi/Liebergen","October (21941) (accomp)","Baas","E Ala E (Arise)","Gray","Chris Ahrens","Rachel Forester","Clorese Porter","2","2","2","2","Colton Blake","Joel Duarte","Clinton Hardy","1","1","1","1","2"
"04/11/2022","931-Mixed Chorus","31","Haltom High School","220902001","Haltom City","Haley Carbonero","","Deb Villavicencio","AAAAAA","Varsity","","176678","Achieved Is The Glorious Work (11710) (accomp)","Haydn/Michaels","O Love (24232) (SATB) (accomp)","Hagenberg","Hark  I Hear the Harps Eternal","Parker","Chris Ahrens","Rachel Forester","Clorese Porter","1","1","1","1","Colton Blake","Joel Duarte","Clinton Hardy","1","1","1","1","A"
"04/11/2022","931-Mixed Chorus","31","Haltom High School","220902001","Haltom City","Haley Carbonero","Jeremy Brown","Deb Villavicencio","AAAAAA","Non-Varsity","","176675","God  We Praise You (11492) (accomp)","Haydn/Hopson","My Heart is Offered Still to You (Mon coeur se recommande a vous) (11424) (French) (a cappella)","Lassus/Randolph","Lux in Tenebris (Shine in the Darkness)","Paul David Thomas","Chris Ahrens","Rachel Forester","Clorese Porter","1","1","1","1","Colton Blake","Joel Duarte","Clinton Hardy","1","2","1","1","C"
"04/11/2022","931-Mixed Chorus","31","Richland High School","220902002","North Richland Hills","Lorelai Taylor","","Elaine Lindsey","AAAAA","Non-Varsity","","175559","The Ash Grove (22777)","Traditional English Folk Song/Lawson","Hurry Now to Bethlehem","Ruth Morris Gray","Omnia Sol (24229)","Stroope/","Chris Ahrens","Rachel Forester","Clorese Porter","1","1","1","1","Colton Blake","Joel Duarte","Clinton Hardy","1","1","1","1","C"
