UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/04/2013","933-Tenor/Bass Chorus","27","Aragon Middle School","","Houston","Angela Eads","","Kathy Elder","CCC","Non-Varsity","","79823","The Shepherd's Spiritual","Moore","Sons Of Art  ","Anon. or Trad./Crocker/Leavitt","Codfish Shanty  ","Anon. or Trad./Singh","Kari Gilbertson","Jan Juneau","Kathy Pogue","1","1","1","1","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","1","1","1","D"
"03/04/2013","933-Tenor/Bass Chorus","27","Arnold Middle School","","Cypress","Gershom Garcia","Brian Cook and Bradley Acree","","CCC","Non-Varsity","","80596","Sons Of Art  ","Anon. or Trad./Crocker/Leavitt","My Wild Irish Rose (TB)","Anon. or Trad./Follett","The Shepherd's Spiritual (TB  opt solo) (opt tambourine)","Anon. or Trad./Moore","Kari Gilbertson","Jan Juneau","Kathy Pogue","DNA","DNA","DNA","DNA","Kitty Amshoff","Mary Matysiak","Monica Muscato","DNA","DNA","DNA","DNA",""
"03/04/2013","933-Tenor/Bass Chorus","27","Arnold Middle School","","Cypress","Gershom Garcia","","","CCC","Varsity","","80385","My Bonnie Anne Marie (T(T)B)","Courtney/ ","Sixteen Tons (TBB divisi)","Travis/Artman","Viva Tutti","Anon. or Trad./Hunter","Kari Gilbertson","Jan Juneau","Kathy Pogue","1","1","1","1","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","1","2","1","C"
"03/04/2013","933-Tenor/Bass Chorus","27","Bleyl Middle School","","Houston","Lisa Wheeler","Austin Ishee","Scott Mouton","CCC","Non-Varsity","","79515","III-Jubilate Deo (from Three Latin Songs)","Farnell","I'm Bound Away (TB)","Anon. or Trad./Patterson","One More River (TB)","Anon. or Trad./Rentz","Kari Gilbertson","Jan Juneau","Kathy Pogue","1","1","1","1","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","1","1","1","D"
"03/04/2013","933-Tenor/Bass Chorus","27","Campbell MS","","Houston","Karla Sosa","Melissa Breedlove","Pamela Dickson","CCC","Non-Varsity","","79520","Colorado Trail  ","Anon. or Trad./Moore","Down In The Valley  ","Anon. or Trad./Leavitt","The Chariot Spiritual","Moore","Kari Gilbertson","Jan Juneau","Kathy Pogue","2","2","1","2","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","1","1","1","2"
"03/04/2013","933-Tenor/Bass Chorus","27","Cook Middle School","","Houston","Stefanie Stephens","","Stephen Schad","CCC","Non-Varsity","","80173","I'm Bound Away","Moore","Lead Us  Heavenly Father  Lead Us (from Three A Cappella Hymns) (TTB)","Anon. or Trad./Scoggin","Billy  the Pirate  ","Christopher/ ","Kari Gilbertson","Jan Juneau","Kathy Pogue","1","1","1","1","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","1","1","1","D"
"03/04/2013","933-Tenor/Bass Chorus","27","Dean Middle School","","Houston","Jeanna Baibos","","Vicki Wilson","CCC","Non-Varsity","","80525","I Walk by the Sea  ","DeWitt/ ","Benedictus  ","Schram/ ","The Colorado Trail (TTB)","Anon. or Trad./Scoggin","Kari Gilbertson","Jan Juneau","Kathy Pogue","2","2","2","2","Kitty Amshoff","Mary Matysiak","Monica Muscato","2","2","2","2",""
"03/04/2013","933-Tenor/Bass Chorus","27","Goodson MS","","Cypress","Dolores Noel","","Brandon Begnaud","CCC","Non-Varsity","","80075","Gloria (TB)","Davison/ ","I'm Bound Away (TB)","Anon. or Trad./Patterson","Viva Tutti","Anon. or Trad./Hunter","Kari Gilbertson","Jan Juneau","Kathy Pogue","1","2","1","1","Kitty Amshoff","Mary Matysiak","Monica Muscato","2","1","2","2","2"
"03/04/2013","933-Tenor/Bass Chorus","27","Hamilton Middle School","","Cypress","R. Matthew Green","Lauren Hounshell","Steve Shipman","CCC","Non-Varsity","","79509","Aura Lee  ","Poulton/Crocker","Time To Port (from Three Sea Chanteys)  ","Juneau/ ","Drill Ye Tarriers  ","Casey/Crocker","Kari Gilbertson","Jan Juneau","Kathy Pogue","1","1","1","1","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","1","1","1","D"
"03/04/2013","933-Tenor/Bass Chorus","27","Hopper Middle School","","Cypress","Jenae Ware","Mary Price","Sehoy Meeks","CCC","Non-Varsity","","80043","Loch Lomond (TB)","Anon. or Trad./Rentz","The Open Road (TB)(from the collection Songs of the Road and the Sea)","Farnell/ ","Cripple Creek ","Emily Crocker","Kari Gilbertson","Jan Juneau","Kathy Pogue","1","1","2","1","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","1","2","1","D"
"03/04/2013","933-Tenor/Bass Chorus","27","Kahla Middle School","","Houston","Kammi Estelle","Noah Reese  Jill Simmons","Mark Mummert","CCC","Non-Varsity","","79977","Come Travel With Me (TTB)","Farthing/ ","Gloria Deo!","Laura Farnell","Shoshone Love Song (TBB)","Emerson/ ","Kari Gilbertson","Jan Juneau","Kathy Pogue","2","2","2","2","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","1","1","1","2"
"03/04/2013","933-Tenor/Bass Chorus","27","Labay Middle School","","Houston","Amy Moore","","Christine Douglas","CCC","Non-Varsity","","80607","The Little Book Spiritual  ","Anon. or Trad./Moore","Jubilate Deo (TB) (Latin)","Mozart/Spevacek","Colorado Trail  ","Anon. or Trad./Moore","Kari Gilbertson","Jan Juneau","Kathy Pogue","1","1","1","1","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","1","1","1","D"
"03/04/2013","933-Tenor/Bass Chorus","27","Memorial Middle School","","Houston","Lindsey Day","","Charlsie Wilkins","CCC","Non-Varsity","","80374","She's Like the Swallow (TB)","Anon. or Trad./Farnell","Sons Of Art","Anon. or Trad./Crocker/Leavitt","Jenny Kiss'd Me","Williamson/ ","Kari Gilbertson","Jan Juneau","Kathy Pogue","2","2","2","2","Kitty Amshoff","Mary Matysiak","Monica Muscato","2","2","2","2",""
"03/04/2013","933-Tenor/Bass Chorus","27","Salyards MS","","Cypress","Eric West","","Debbie Wylie","CCC","Non-Varsity","","80128","The Shepherd's Spiritual (TB  opt solo) (opt tambourine)","Anon. or Trad./Moore","Tallis's Canon (w/ or w/o accomp)","Tallis/Appleby/Fowler","Sing Now Ye Son's of Art","Purcell/Johnson","Kari Gilbertson","Jan Juneau","Kathy Pogue","2","2","2","2","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","2","2","2",""
"03/04/2013","933-Tenor/Bass Chorus","27","Smith Middle School","","Cypress","Megan Weinel","Katie Richardson","Deborah Wylie","CCC","Non-Varsity","","79923","Sea Remembrance (TB)(from the collection Songs of the Road and the Sea)","Farnell/ ","Sons Of Art  ","Anon. or Trad./Crocker/Leavitt","Come On  Boys (TB)","Bailey/ ","Kari Gilbertson","Jan Juneau","Kathy Pogue","1","1","1","1","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","1","1","1","D"
"03/04/2013","933-Tenor/Bass Chorus","27","Spillane Middle School","","Cypress","Nicole Bouley","","Debbie Wylie","CCC","Non-Varsity","","80495","Sons Of Art","Crocker/ Leavitt","One More River","Earlene Rentz","Salaam Aleikum","Laura Farnell","Kari Gilbertson","Jan Juneau","Kathy Pogue","1","2","2","2","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","1","1","1","2"
"03/04/2013","933-Tenor/Bass Chorus","27","Thornton Middle School","","Katy","Heather Buzonas","Shannon Green","Jeffrey Gordon","CCC","Non-Varsity","","79605","Kyrie","Schram","Leave Her  Johnny (A Cappella Songs for Tenor Bass Chorus)","Crocker","Hand Me Down My Silver Trumpet","Moses","Kari Gilbertson","Jan Juneau","Kathy Pogue","2","2","2","2","Kitty Amshoff","Mary Matysiak","Monica Muscato","2","2","2","2",""
"03/04/2013","933-Tenor/Bass Chorus","27","Truitt Middle School","","Houston","Cheri Lafferty","","Barbara Jones","CCC","Non-Varsity","","79818","Hand Me Down My Silver Trumpet  ","Anon. or Trad./Moses","Jubilate Deo","Farnell","Aura Lee  ","Poulton/Crocker","Kari Gilbertson","Jan Juneau","Kathy Pogue","1","1","1","1","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","1","1","1","D"
"03/04/2013","933-Tenor/Bass Chorus","27","Watkins Middle School","","Houston","Ron DonLevy","Amanda Arnim","Barbara Holmes","CCC","Non-Varsity","","79522","Red River Valley (TB or TTB)","Anon. or Trad./Crocker/Leavitt","Benedictus  ","Schram/ ","Early One Morning","arr. Glenda Franklin","Kari Gilbertson","Jan Juneau","Kathy Pogue","1","1","1","1","Kitty Amshoff","Mary Matysiak","Monica Muscato","2","2","2","2","2"
"03/04/2013","935-Treble Chorus","27","Aragon Middle School","","Houston","Angela Eads","","Kathy Elder","CCC","Varsity","","79825","Gloria Fanfare (SSA) (use opt accomp)","Farnell/ ","In The Bleak Midwinter (SA)","Williams/Wimberly","Sourwood Mountain (SA)","DeWitt/ ","Kari Gilbertson","Jan Juneau","Kathy Pogue","2","1","1","1","Kitty Amshoff","Mary Matysiak","Monica Muscato","2","2","2","2","2"
"03/04/2013","935-Treble Chorus","27","Arnold Middle School","","Cypress","Gershom Garcia","","","CCC","Varsity","","80386","Come  Ye Young Maidens  ","DeWitt/ ","When I Am Silent  ","Varner/ ","Festival Sanctus (SSA)","Leavitt/ ","Kari Gilbertson","Jan Juneau","Kathy Pogue","1","1","1","1","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","1","1","1","C"
"03/04/2013","935-Treble Chorus","27","Bleyl Middle School","","Houston","Lisa Wheeler","Austin Ishee","Scott Mouton","CCC","Varsity","","79514","Sing With Pleasure (SA or SSA) (opt flute)","Handel/Liebergen","Antiphonal Kyrie (SA)","Thrift/ ","Dawn","Brumfield/","Kari Gilbertson","Jan Juneau","Kathy Pogue","2","1","2","2","Kitty Amshoff","Mary Matysiak","Monica Muscato","2","2","2","2",""
"03/04/2013","935-Treble Chorus","27","Brenham Junior High","","Brenham","Carol Perry","","Vicki Wehmeyer","CCC","Varsity","","81131","Dancing And Singing (opt flutes & hand drum)","Lully/Liebergen","Lascia Ch'io Pianga (from Two Handel Classics) (SA)","Handel/Perry","15. Going Down to Cairo (from Two-Part American Songs)  ","Williams/ ","Kari Gilbertson","Jan Juneau","Kathy Pogue","2","2","2","2","Kitty Amshoff","Mary Matysiak","Monica Muscato","1","2","2","2",""
"03/04/2013","935-Treble Chorus","27","Campbell MS","","Houston","Karla Sosa","","Pamela Dickson","CCC","Varsity","","79517","The Violet (SSA)","Patterson/ ","All Join Hands  ","Anon. or Trad./Crocker","Hey Ho  Nobody's Home (3 part any combo)","Gilpin/ ","Kari Gilbertson","Jan Juneau","Kathy Pogue","1","1","1","1","Kitty Amshoff","Mary Matysiak","Monica Muscato","2","1","2","2","2"
