UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/05/2013","931-Mixed Chorus","23","Beckendorff JH","","Katy","Janet Menzie","","Susan Terry","CCC","Varsity","","79269","Gentle Annie (keyboard)","Foster/Elliot","Yo Paso Las Noches (keyboard or guitar)","Anon. or Trad./Noble","Sinner Man","Kenneth Riggs","Nancy Cavendish","Marsha Robinson","Ken Slaton","1","1","1","1","Kathleen Cuddihee","Lelah Lofton","Susan Neff","1","1","1","1","C"
"03/05/2013","931-Mixed Chorus","23","Cinco Ranch JH","","Katy","Judy Bou Kheir","","Barbara Jones","CCC","Var-Composite","","79910","Set Me As a Seal  ","Leavitt/Crocker","The Water Is Wide (SAB) (opt flute  oboe  clarinet  synthesizer  guitar  bass & percussion)","Anon. or Trad./Hayes","Now The Winter","John Parker and Ruth Elaine Schram","Nancy Cavendish","Marsha Robinson","Ken Slaton","1","1","1","1","Kathleen Cuddihee","Lelah Lofton","Susan Neff","1","1","1","1","C"
"03/05/2013","931-Mixed Chorus","23","Johnston MS","","Houston","Laurie Conner","Katherine Mathis","Diane Grosscope","CCC","Varsity","","79071","O Occhi Manza Mia","di Lasso","Jubilance  ","Spevacek/ ","Homeward Bound","Marta Keen/Jay Althouse","Nancy Cavendish","Marsha Robinson","Ken Slaton","1","1","1","1","Kathleen Cuddihee","Lelah Lofton","Susan Neff","1","1","2","1","C"
"03/05/2013","931-Mixed Chorus","23","McDonald JH","","Katy","Tad Griffin","","Lisa Gisler","CC","Varsity","","79336","Beautiful December","Amy Bernon","Cum Sancto Spiritu (Latin) (SAB)","Lotti/Liebergen","Joshua's Battle (3 part mixed)","Anon. or Trad./Gilpin","Nancy Cavendish","Marsha Robinson","Ken Slaton","DNA","DNA","DNA","DNA","Kathleen Cuddihee","Lelah Lofton","Susan Neff","DNA","DNA","DNA","DNA",""
"03/05/2013","931-Mixed Chorus","23","West Memorial JH","","Katy","Justin Bair","","","CC","Varsity","","79947","Gloria Patri [SAT(B)]","Christopher/ ","The Turtle Dove (SATB)","Anon. or Trad./Rentz","Ave Maria","Leavitt","Nancy Cavendish","Marsha Robinson","Ken Slaton","DNA","DNA","DNA","DNA","Kathleen Cuddihee","Lelah Lofton","Susan Neff","DNA","DNA","DNA","DNA",""
"03/05/2013","933-Tenor/Bass Chorus","23","Beck Junior High","","Katy","Paula Olsen","","Wendy Ostien","CCC","Non-Varsity","","78925","Leave Her  Johnny","arr. Crocker","Let Thy Work Appear","Nelson","Old Joe Clark","arr. Emerson","Nancy Cavendish","Marsha Robinson","Ken Slaton","2","2","2","2","Kathleen Cuddihee","Lelah Lofton","Susan Neff","1","1","1","1","2"
"03/05/2013","933-Tenor/Bass Chorus","23","Beckendorff JH","","Katy","Janet Menzie","","Susan Terry","CCC","Varsity","","79271","She's Like the Swallow (TB)","Anon. or Trad./Farnell","May God Smile On You (TB)","Bach/Mendel","Battle Cry of Freedom (TB)","Anon. or Trad./DeWitt","Nancy Cavendish","Marsha Robinson","Ken Slaton","1","1","2","1","Kathleen Cuddihee","Lelah Lofton","Susan Neff","1","1","1","1","C"
"03/05/2013","933-Tenor/Bass Chorus","23","Cinco Ranch JH","","Katy","Judy Bou Kheir","","Barbara Jones","CCC","Non-Varsity","","79907","Leave Her  Johnny (TB or TTB)","Anon. or Trad./Crocker","Go Down  Moses [TT(B)B]","Anon. or Trad./Arthur","I Think My Love So Fair","Laura Farnell","Nancy Cavendish","Marsha Robinson","Ken Slaton","1","1","1","1","Kathleen Cuddihee","Lelah Lofton","Susan Neff","1","1","1","1","D"
"03/05/2013","933-Tenor/Bass Chorus","23","Johnston MS","","Houston","Laurie Conner","Katherine Mathis","Diane Grosscope","CCC","Varsity","","79075","Viva Tutti (Italian)","Anon. or Trad./Crocker","In Praise of Music (TTB)","Farnell/ ","There Is a Lady  Sweet and Kind (TBB)","Drennan/ ","Nancy Cavendish","Marsha Robinson","Ken Slaton","1","1","1","1","Kathleen Cuddihee","Lelah Lofton","Susan Neff","1","2","1","1","C"
"03/05/2013","933-Tenor/Bass Chorus","23","Katy JH","","Katy","Lori Brunner","Robert Miles","Fannie Scott","CCC","Non-Varsity","","79791","Sons Of Art  ","Anon. or Trad./Crocker/Leavitt","She's Like the Swallow (TB)","Anon. or Trad./Farnell","The Shepherd's Spiritual (TB  opt solo) (opt tambourine)","Anon. or Trad./Moore","Nancy Cavendish","Marsha Robinson","Ken Slaton","1","1","2","1","Kathleen Cuddihee","Lelah Lofton","Susan Neff","2","3","3","3","2"
