UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/28/2022","931-Mixed Chorus","25","Allen High School","043-901","Allen","Brian McKinney","Kathryn Zetterstrom and Brandi Knight","Jane Schmidt","AAAAAA","Sub Non-Varsity","A","174574","Charlottown (11277) (a cappella)","Anon. or Trad./Christiansen","Set Me As a Seal (22294) (opt. accomp) (accomp)","Leavitt","Shalom Aleichem (20820) (SATB)(optional C instrument) (accomp)","Goldfarb/Snyder","Terry Berrier","Robin Brockway","Mark Rohwer","1","1","1","1","Jo Ann Antinone","Judy Crim","Randy Talley","1","1","1","1","C"
"03/28/2022","931-Mixed Chorus","25","Allen High School","043-901","Allen","Brian McKinney","","Jane Schmidt","AAAAAA","Varsity","","174572","J'Entends Le Moulin (11946) (French) (accomp)","Anon. or Trad./Patriquin","Londonderry Air (15067) (accomp)","Anon. or Trad./Chilcott","Soon-ah Will Be Done (22798) (SATB) (a cappella)","Traditional Spiritual","Terry Berrier","Robin Brockway","Mark Rohwer","1","1","1","1","Jo Ann Antinone","Judy Crim","Randy Talley","1","1","1","1","A"
"03/28/2022","931-Mixed Chorus","25","Anna High School","043-902-001","Anna","Daniel Rohovit","","Angie Liss","AAAA","Non-Varsity","A","174460","Evening Star (11385) (a cappella)","Adams","There Is Sweet Music Here (17737) (SATB) (accomp)","Gilpin","Gaudeamus Hodie (24252) (SATB) (accomp)","Rentz","Terry Berrier","Robin Brockway","Mark Rohwer","2","2","2","2","Jo Ann Antinone","Judy Crim","Randy Talley","1","2","1","1","2"
"03/28/2022","931-Mixed Chorus","25","Celina High School","043903001","Celina","Adam LeMaire","","Cathy Sauls","AAAA","Sub Non-Varsity","","174947","Erev shel shoshanim (11496) (Hebrew) (accomp)","Anon. or Trad./Klebanow","The Fiddler (from Six Folks Songs) (11223) (a cappella)","Brahms","Dies Irae","Ryan Main","Terry Berrier","Robin Brockway","Mark Rohwer","2","2","1","2","Jo Ann Antinone","Judy Crim","Randy Talley","3","3","2","3",""
"03/28/2022","931-Mixed Chorus","25","Denison High School","091-903-001.","Denison","Hunter Sitz","","Dottie Billman","AAAAA","Varsity","","175638","Luci Care  Luci Belle (11726) (Italian) (SAB) (keyboard or inst) (accomp)","Mozart/Carl","Puer natus est nobis (11661) (Latin) (SAB) (a cappella)","Morales/Beebe","In Time of Silver Rain","Quartel","Terry Berrier","Robin Brockway","Mark Rohwer","1","2","2","2","Jo Ann Antinone","Judy Crim","Randy Talley","3","3","3","3",""
"03/28/2022","931-Mixed Chorus","25","Farmersville High School","4819080","Farmersville","Melanie Silva","","Megan Cheesman","AAAA","Sub Non-Varsity","","172321","Shoshone Love Song (11247) (3 part mixed) (accomp)","Emerson","II. Et in terra pax (from Three Latin Settings)","Estes","Didnt My Lord Deliver Daniel (11248) (SAB) (accomp)","Anon. or Trad./Emerson","Terry Berrier","Robin Brockway","Mark Rohwer","3","2","3","3","Jo Ann Antinone","Judy Crim","Randy Talley","3","3","2","3",""
"03/28/2022","931-Mixed Chorus","25","Gunter High School","091917001","Gunter","Aimee Deibert","","Mrs. Teri Lawrence ","AAA","Varsity","","175602","My Lord  What a Morning (16875) (SAB) (accomp)","Anon. or Trad./Gilpin","Cantate Domino (11300) (Latin) (a cappella)","Pitoni/Greyson/Reed","Viva! (21951) (accomp)","Mozart/Liebergen","Terry Berrier","Robin Brockway","Mark Rohwer","2","2","2","2","Jo Ann Antinone","Judy Crim","Randy Talley","1","2","2","2",""
"03/28/2022","931-Mixed Chorus","25","Lovejoy High School","043919001","Lucas","Cathy Koziatek","Kelly D'Souza","Rebecca Baker","AAAAA","Varsity","","174899","Praise To The Lord  The Almighty (11622) (SSATB) (a cappella)","Distler","Blow  blow  thou Winter wind (19548) (SATB) (accomp)","Rutter","TaReKiTa","Esmail","Terry Berrier","Robin Brockway","Mark Rohwer","1","1","1","1","Jo Ann Antinone","Judy Crim","Randy Talley","1","1","1","1","A"
"03/28/2022","931-Mixed Chorus","25","Princeton High School","043911","Princeton","Rachel Lavender","Sydney Anderson","Eric Mize","AAAAA","Non-Varsity","","175244","Der Tanz (11740) (German) (accomp)","Schubert/Robinson","Foreign Lands","Anna Gonzalez","Kyrie Eleison (16889) (3 part mixed) (accomp)","Schram","Terry Berrier","Robin Brockway","Mark Rohwer","1","1","1","1","Jo Ann Antinone","Judy Crim","Randy Talley","1","1","1","1","C"
"03/28/2022","931-Mixed Chorus","25","Sherman High School","091906002","Sherman","Leslie Lemaster","","Karomy Canton","AAAAA","Non-Varsity","","175771","Festival Sanctus","John Leavitt","Do Not Stand at My and Weep","Laura Farnell","Beyond the Silver Mountains","Douglas E. Wagner","Terry Berrier","Robin Brockway","Mark Rohwer","2","1","1","1","Jo Ann Antinone","Judy Crim","Randy Talley","1","1","1","1","C"
