UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/02/2022","931-Mixed Chorus","25","Anna Middle School","043902041","Anna","Whitney Twitchell","","Angie Liss","CC","Non-Varsity","","168421","Agnus Dei","Audrey Snyder","Rise Up in Festive Song","Patrick Leibergen","Benedictus","Brian Lewis","Bona Coogle","Audrey De la Cruz","David Downum","1","1","1","1","Jennifer McKee","Theresa Whatley Prichard","Toni Ugolini","1","1","1","1","D"
"03/02/2022","931-Mixed Chorus","25","Celina Junior High School","043903041","Celina","Shelley Neal","","Cathy Sauls","CC","Non-Varsity","","170262","Veni Jesu","Cherubini/Robinson","El Vito","Crocker","The Trout","Schubert/Wagner","Bona Coogle","Audrey De la Cruz","David Downum","2","2","3","2","Jennifer McKee","Theresa Whatley Prichard","Toni Ugolini","3","3","3","3",""
"03/02/2022","931-Mixed Chorus","25","Cooper Junior High School","060902041","Wylie","Janna Preston","","Mark Lucke","CCC","Varsity","","169747","My Lord  What a Morning (16875) (SAB) (accomp)","Anon. or Trad./Gilpin","O Magnum Mysterium (22769) (SAB) (a cappella)","Ramos","Old Joe Clark","Rentz","Bona Coogle","Audrey De la Cruz","David Downum","1","1","1","1","Jennifer McKee","Theresa Whatley Prichard","Toni Ugolini","1","1","1","1","C"
"03/02/2022","931-Mixed Chorus","25","Curtis Middle School","043901043","Allen","Kaylee Sadafsaz","","Jane Schmidt","CCC","Varsity","","169522","Gloria","M. Trotta","Set Me As a Seal","J. Leavitt","Confitemini Domino","G. Gilpin","Bona Coogle","Audrey De la Cruz","David Downum","1","1","1","1","Jennifer McKee","Theresa Whatley Prichard","Toni Ugolini","1","1","1","1","C"
"03/02/2022","931-Mixed Chorus","25","Gunter Middle School","091917041","Gunter","Aimee Deibert","","Mrs. Teri Lawrence","C","Non-Varsity","","171483","How Fair a Rose  (from Three New Madrigals) (14983) (SAB) (a cappella)","Althouse","In Terra Pax (20688) (SAB) (accomp)","Lightfoot","Ma Bella Bimba (21934) (accomp)","Moore","Bona Coogle","Audrey De la Cruz","David Downum","DNA","DNA","DNA","DNA","Jennifer McKee","Theresa Whatley Prichard","Toni Ugolini","DNA","DNA","DNA","DNA",""
"03/02/2022","931-Mixed Chorus","25","Whitesboro Middle School","091909041","Whitesboro","Leah Johnston","","Jake Dickerson","C","Non-Varsity","","171105","Adoramus Te (11314) (3 part mixed) (accomp)","Crocker","All Ye  the Music Makers (from Three New Madrigals) (14984) (SAB) (a cappella)","Althouse","Joshua’s Battle","Gilpin","Bona Coogle","Audrey De la Cruz","David Downum","1","1","1","1","Jennifer McKee","Theresa Whatley Prichard","Toni Ugolini","2","1","1","1","D"
"03/02/2022","933-Tenor/Bass Chorus","25","Burnett Junior High School","043-914-041","Wylie","Lindsay Barnes","Rose Shue","Ashley Tan","CCC","Varsity","","169913","Omnia Vicit Amor","Michael John Trotta","In Everything Her Lovliness","Vicki Tucker Courtney","New River Train","Donald Moore","Bona Coogle","Audrey De la Cruz","David Downum","1","1","1","1","Jennifer McKee","Theresa Whatley Prichard","Toni Ugolini","1","1","1","1","C"
"03/02/2022","933-Tenor/Bass Chorus","25","Cooper Junior High School","060902041","Wylie","Janna Preston","","Mark Lucke","CCC","Varsity","","169749","Noel  Noel (15248) [T(T)B(B)] (a cappella)","Singh","Santa Lucia (16964) (Latin)(TB) (accomp)","Cottrau/Leck","Every Time I Feel the Spirit (16972) (TB) (accomp)","Anon. or Trad./Moore","Bona Coogle","Audrey De la Cruz","David Downum","1","1","1","1","Jennifer McKee","Theresa Whatley Prichard","Toni Ugolini","1","1","1","1","C"
"03/02/2022","933-Tenor/Bass Chorus","25","Ereckson Middle School","043-901-044","Allen","Stephanie Petru","","Debbie Downey","CCC","Varsity","","168884","Lacrimosa Menuet (20690) (TB opt divisi) (accomp)","Jones","The Old Brass Wagon (12649) (TTB) (a cappella)","Anon. or Trad./Crocker","Make Space for Life to Live","Trotta","Bona Coogle","Audrey De la Cruz","David Downum","1","1","1","1","Jennifer McKee","Theresa Whatley Prichard","Toni Ugolini","1","1","1","1","C"
"03/02/2022","933-Tenor/Bass Chorus","25","Ford Middle School","","Allen","Susy Gulley","","Kathy French","CCC","Non-Varsity","A","168694","Leave Her  Johnny (12647)","Anon. or Trad./Crocker","She Is Evening (18504)","Courtney/","Benedictus (15220)","Schram/","Bona Coogle","Audrey De la Cruz","David Downum","1","1","1","1","Jennifer McKee","Theresa Whatley Prichard","Toni Ugolini","1","1","1","1","D"
