UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/07/2022","931-Mixed Chorus","18","Anderson High School","227901009","Austin","David Beussman","","Thomas Nguyen","AAAAA","Varsity","","168739","O Nata Lux","Forbes","Salmo 150 (11602) (a cappella)","Aguiar","Earth Song (17750) (SATB) (a cappella)","Ticheli","Cindy Couch","Theresa Cronin","Mitchell Washington","1","2","2","2","Mary Cowart","Angus McLeod","Kay Payton","2","2","2","2",""
"03/07/2022","931-Mixed Chorus","18","Austin High School","227901002","Austin","Anna Harbuck","","Shane Anderson","AAAAAA","Non-Varsity","","169158","Erev shel shoshanim (11496) (Hebrew) (accomp)","Anon. or Trad./Klebanow","Elijah Rock (20702)","Spiritual/Emerson","Requiem","Gilkyson/Craig Hella Johnson","Cindy Couch","Theresa Cronin","Mitchell Washington","1","2","1","1","Mary Cowart","Angus McLeod","Kay Payton","1","1","1","1","C"
"03/07/2022","931-Mixed Chorus","18","Bastrop High School","011-901-001","Bastrop","Rachel Davis","","Steve Carlton","AAAAA","Non-Varsity","","168445","Jambo (SAB) (A cappella)","Teddy Kalanda Harrison/Narverud","Danny Boy and Shenandoah (24219) (SAB) (accomp)","Traditional/Gilpin","Didnt My Lord Deliver Daniel (11248) (SAB) (accomp)","Anon. or Trad./Emerson","Cindy Couch","Theresa Cronin","Mitchell Washington","2","3","3","3","Mary Cowart","Angus McLeod","Kay Payton","3","3","4","3",""
"03/07/2022","931-Mixed Chorus","18","Bowie High School","229013","Austin","Aaron F Bourgeois","N/A","Andre Trahan","AAAAAA","Varsity","","170439","On Some Solemn Shore (18246) (SATB) (accomp)","Ramsey","Viva! (21951) (accomp)","Mozart/Liebergen","Betelehemu","Brooks","Cindy Couch","Theresa Cronin","Mitchell Washington","1","2","2","2","Mary Cowart","Angus McLeod","Kay Payton","2","1","2","2",""
"03/07/2022","931-Mixed Chorus","18","Cedar Creek High School","011901002","Cedar Creek ","Katherine McGrew","","Steve Carlton  Stephanie Rodriguez","AAAAA","Non-Varsity","","168457","Chi la Gagliarda (11407) (Italian) (1 verse) (w/ or w/o accomp) (a cappella)","Donato/Klein","Erev shel shoshanim (11496) (Hebrew) (accomp)","Anon. or Trad./Klebanow","Ballade to the Moon (20812) (SATB) (accomp)","Elder","Cindy Couch","Theresa Cronin","Mitchell Washington","1","1","1","1","Mary Cowart","Angus McLeod","Kay Payton","2","2","1","2","2"
"03/07/2022","931-Mixed Chorus","18","Crockett High School","227901008","Austin","Grey sa Kalinaw","","Karla Cruz","AAAAA","Non-Varsity","","170409","Didnt My Lord Deliver Daniel","Anon. or Trad./Emerson","Twilight","Beck","El Vito","Traditional Spanish/Crocker","Cindy Couch","Theresa Cronin","Mitchell Washington","DNA","DNA","DNA","DNA","Mary Cowart","Angus McLeod","Kay Payton","DNA","DNA","DNA","DNA",""
"03/07/2022","931-Mixed Chorus","18","Del Valle High School","227910001","Del Valle","Anna Wagner Garza","","Valeria Diaz","AAAAAA","Sub Non-Varsity","","169718","By Waters Clear and Flowing","Wagner","Let the Song Begin","Moore","Viva! from Il re pastore","Mozart/Liebergen","Cindy Couch","Theresa Cronin","Mitchell Washington","2","2","3","2","Mary Cowart","Angus McLeod","Kay Payton","2","3","1","2",""
"03/07/2022","931-Mixed Chorus","18","Dripping Springs H. S.","105904","Dripping Springs","Courtney Aguilar","","Louise Avant","AAAAA","Varsity","","170852","Sanctus in d minor (15057) (two vln  vla  and continuo) (accomp)","Bach/Hunt","Hear My Prayer (15028) (SATB div) (a cappella)","Hogan","O-Yo-Yo","Hatfield","Cindy Couch","Theresa Cronin","Mitchell Washington","1","1","1","1","Mary Cowart","Angus McLeod","Kay Payton","1","1","2","1","A"
"03/07/2022","931-Mixed Chorus","18","Eastside Early College High School","227901019","Austin","Jacklynn Turner","n/a","TBD","AAAA","Sub Non-Varsity","","168622","Haliwa-Saponi Canoe Song (11224) (2 part mixed  solo opt) (percussion and flute) (accomp)","Anon. or Trad./Burton","Over the Sea to Skye (11255) (2 part) (accomp)","Jothen","Wade in the Water","Arr. Davison","Cindy Couch","Theresa Cronin","Mitchell Washington","DNA","DNA","DNA","DNA","Mary Cowart","Angus McLeod","Kay Payton","DNA","DNA","DNA","DNA",""
"03/07/2022","931-Mixed Chorus","18","Jack C. Hays High School","TEA ID #105906001","Buda","Charles M. Flores  Jr.","","Charmaine Flake ","AAAAAA","Sub Non-Varsity","","170364","Set Me As a Seal (22294)","Leavitt","Pase El Agoa  Ma Julieta (11351) (Spanish) (a cappella)","Anon. or Trad.","Follow the River","Joseph Martin","Cindy Couch","Theresa Cronin","Mitchell Washington","2","2","2","2","Mary Cowart","Angus McLeod","Kay Payton","1","1","1","1","2"
