UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/13/2022","931-Mixed Chorus","20","Carter HS","023","Dallas","Demetrius Ethley","N/A","John Tatum","AAAA","Non-Varsity","","176558","Sanctus (from Requiem in c minor) (11701) (Latin) (accomp)","Cherubini/Craig/Mason/Liebergen","Weep O Mine Eyes","Bennet/Leavitt","Praising Song (11401) (a cappella)","Curtis","Chris Ahrens","Antionette Harris","Florence Scattergood","2","2","2","2","Keith Brumfield","Amanda Hardies-Jeffries","Austen Heatherly","2","1","1","1","2"
"04/13/2022","931-Mixed Chorus","20","DeSoto High School","057906001","DeSoto","Pamela Dawson","","Courtney Haines","AAAAAA","Non-Varsity","","177279","Daemon Irrepit Callidus (15179)","Orban/","Ballade to the Moon (20812)","Elder/","I Got A Key","Stacey Gibbs","Chris Ahrens","Antionette Harris","Florence Scattergood","1","1","1","1","Keith Brumfield","Amanda Hardies-Jeffries","Austen Heatherly","1","1","1","1","C"
"04/13/2022","931-Mixed Chorus","20","Duncanville High School","057907001","Duncanville","Paul Doucet","De'Evin Johnson","Jimmy Emery","AAAAAA","Varsity","","168297","Sanctus in d minor (15057)","Bach/Hunt","Come to Me  My Love (11921)","Dello Joio","Mon-Ke-Ya","Taylor","Chris Ahrens","Antionette Harris","Florence Scattergood","1","1","1","1","Keith Brumfield","Amanda Hardies-Jeffries","Austen Heatherly","1","1","1","1","A"
"04/13/2022","931-Mixed Chorus","20","Ennis High School","070903002","Ennis","Jason Gadberry","","Janet Thomas","AAAAA","Non-Varsity","","175578","La Llorona","David Conte","Amor Vittorioso (11285) (Italian) (a cappella)","Gastoldi/Leininger","SISI NI MOJA (21948) (djembe REQUIRED) (accomp)","Narverud","Chris Ahrens","Antionette Harris","Florence Scattergood","2","2","2","2","Keith Brumfield","Amanda Hardies-Jeffries","Austen Heatherly","1","1","1","1","2"
"04/13/2022","931-Mixed Chorus","20","Ennis High School","070903002","Ennis","Jason Gadberry","","Janet Thomas","AAAAA","Sub Non-Varsity","","175576","Dona Nobis Pacem","Haydn  Arr. Liebergen","My Love Is Like a Red  Red Rose (11240) (SAB) (a cappella)","Williams/Wimberly","Skye Boat Song (14985) (SSATB  opt solo) (accomp)","Anon. or Trad./Althouse","Chris Ahrens","Antionette Harris","Florence Scattergood","2","2","3","2","Keith Brumfield","Amanda Hardies-Jeffries","Austen Heatherly","1","1","1","1","2"
"04/13/2022","931-Mixed Chorus","20","Ferris High School","070905","Ferris","Gary Wayne Pyland","","","AAAA","Sub Non-Varsity","","172455","Clap your Hands and Sing","Lightfoot","Alleluia","Mozart/ Leavitt","Dreams of Thee","Eric William Barnum","Chris Ahrens","Antionette Harris","Florence Scattergood","2","2","4","2","Keith Brumfield","Amanda Hardies-Jeffries","Austen Heatherly","2","2","3","2",""
"04/13/2022","931-Mixed Chorus","20","Lancaster High School","444008","Lancaster","Cornileus Roberson","","Jimmy Emery","AAAAA","Varsity","","175990","Hear My Prayer","Hogan","Dies Irae","Trotta ","Blow  blow  thou Winter wind (19548)","Rutter","Chris Ahrens","Antionette Harris","Florence Scattergood","2","1","2","2","Keith Brumfield","Amanda Hardies-Jeffries","Austen Heatherly","2","2","1","2",""
"04/13/2022","931-Mixed Chorus","20","Life School of Waxahachie HS","057-807-002","Waxahachie","Skip Redd","","","AAAA","Non-Varsity","","173844","Cum Sancto Spiritu (11233) (Latin) (SAB) (a cappella)","Lotti/Liebergen","Elijah Rock (20702) (SATB  ) (accomp)","Spiritual/Emerson","Autumn Vesper","Audrey Snyder","Chris Ahrens","Antionette Harris","Florence Scattergood","1","1","1","1","Keith Brumfield","Amanda Hardies-Jeffries","Austen Heatherly","1","1","2","1","C"
"04/13/2022","931-Mixed Chorus","20","Lincoln HS","009","Dallas","Arial Kossie","","","AAAA","Sub Non-Varsity","","173883","Zum Gali Gali","Anon. or Trad./S.T.","Praise the Lord With Joyful Song","Anon. or Trad./Hopson","Over the Sea to Skye (11255)","Jothen","Chris Ahrens","Antionette Harris","Florence Scattergood","2","2","3","2","Keith Brumfield","Amanda Hardies-Jeffries","Austen Heatherly","4","3","4","4",""
"04/13/2022","931-Mixed Chorus","20","Red Oak High School","71823","Red Oak","Keith Lathrom","","Shelley Campione","AAAAA","Varsity","","176516","In Remembrance","Jeffrey Ames/Lynn Gackle","Salmo 150","Ernani Aquiar","Measure Me  Sky","Jonathan Reid","Chris Ahrens","Antionette Harris","Florence Scattergood","2","1","2","2","Keith Brumfield","Amanda Hardies-Jeffries","Austen Heatherly","2","2","1","2",""
