UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/05/2019","931-Mixed Chorus","25","Anna Middle School","","Anna","Whitney Twitchell","","Angie Liss","CC","Non-Varsity","","141195","Rise Up in Festive Song","Clereau/Liebergen","Agnus Dei","Snyder","Festival Sanctus","Lightfoot","Laura Farnell","Linda Ice","Mary Jane Philips","2","2","2","2","Kelly Flores","Jennifer McKee","Toni Ugolini","4","3","3","3",""
"03/05/2019","931-Mixed Chorus","25","Cooper Junior High School","","Wylie","Janna Preston","","Elizabeth Newton","CCC","Varsity","","142065","In Terra Pax (SAB) (accomp)","Lightfoot","III. Alleluia (from Three a cappella Latin settings) (SAB) (unaccomp) (a cappella)","Estes","Elijah","Dan Davison","Laura Farnell","Linda Ice","Mary Jane Philips","1","1","1","1","Kelly Flores","Jennifer McKee","Toni Ugolini","1","1","1","1","C"
"03/05/2019","931-Mixed Chorus","25","Evans Middle School","","McKinney","Janet Hatcher","John Nurge","Bev Garms and Matthew Dittman","CCC","Varsity","","143813","I.  Dyby Byla Kosa Nabrosena (from Three Moravian Duets) (SATB) (accomp)","Dvorak/Leck","I Will Arise (a cappella)","Anon. or Trad./Shaw/Parker","Hark  I Hear the Harps Eternal","Mark Hayes","Laura Farnell","Linda Ice","Mary Jane Philips","1","1","1","1","Kelly Flores","Jennifer McKee","Toni Ugolini","1","1","1","1","C"
"03/05/2019","931-Mixed Chorus","25","McMillan Junior High","","Wylie","Valerie Sellers","","Carla Gaylor","CCC","Varsity","","142671","Kyrie","Sherri Porterfield","One Minute Madrigal ","Donald Moore","Old Joe Clark","arr. Rentz","Laura Farnell","Linda Ice","Mary Jane Philips","2","2","2","2","Kelly Flores","Jennifer McKee","Toni Ugolini","1","2","2","2",""
"03/05/2019","931-Mixed Chorus","25","Whitesboro Middle School","","Whitesboro","Leah Johnston","","Susie Meals","C","Non-Varsity","","143936","Hodie (3 part mixed) (accomp)","McPheeters","An Irish Blessing (SAB) (a cappella)","DeWitt","Joshua's Battle (3 part mixed) (accomp)","Anon. or Trad./Gilpin","Laura Farnell","Linda Ice","Mary Jane Philips","4","2","2","2","Kelly Flores","Jennifer McKee","Toni Ugolini","3","2","3","3",""
"03/05/2019","933-Tenor/Bass Chorus","25","Burnett Junior High","","Wylie","Jonathan Reid","","","CCC","Non-Varsity","","142689","Sea Remembrance (TB) (a cappella or accomp) (a cappella)","Farnell","New River Train (accomp)","Anon. or Trad./Moore","Sons Of Art (a cappella)","Anon. or Trad./Crocker/Leavitt","Laura Farnell","Linda Ice","Mary Jane Philips","1","1","1","1","Kelly Flores","Jennifer McKee","Toni Ugolini","1","1","1","1","D"
"03/05/2019","933-Tenor/Bass Chorus","25","Cain Middle School","","Rockwall","Oscar Padilla","","Diane Camp","CCC","Sub Non-Varsity","","144283","As The Holly Groweth Green (a cappella)","Anon. or Trad./Crocker/Leavitt","The Vagabond (TB)(opt. accomp)","Farnell","The Whaler's Rhyme (accomp)","Anon. or Trad./Erikson","Laura Farnell","Linda Ice","Mary Jane Philips","1","1","1","1","Kelly Flores","Jennifer McKee","Toni Ugolini","2","2","2","2","2"
"03/05/2019","933-Tenor/Bass Chorus","25","Cain Middle School","","Rockwall","Oscar Padilla","","Diane Camp","CCC","Non-Varsity","","144282","She Walks in Beauty (TB) (accomp)","Farnell","Fillimiooriay (TTB) (accomp)","Anon. or Trad./Beery","Three Latin Songs (T(T)B)(perform #1 or #3) (a cappella)","Farnell","Laura Farnell","Linda Ice","Mary Jane Philips","1","1","1","1","Kelly Flores","Jennifer McKee","Toni Ugolini","1","2","2","2","2"
"03/05/2019","933-Tenor/Bass Chorus","25","Cockrill Middle School","","McKinney","Dorrie Seamans","Libby Cotten","Matthew Dittman","CCC","Varsity","","144023","Cantate Domino (TTB)(accomp opt) (a cappella)","Farnell","Red River Valley (TB or TTB) (a cappella)","Anon. or Trad./Crocker/Leavitt","The Chariot Spiritual [T(T)B(B)  opt descant] (accomp)","Anon. or Trad./Moore","Laura Farnell","Linda Ice","Mary Jane Philips","1","1","1","1","Kelly Flores","Jennifer McKee","Toni Ugolini","1","1","1","1","C"
"03/05/2019","933-Tenor/Bass Chorus","25","Cooper Junior High School","","Wylie","Janna Preston","","Elizabeth Newton","CCC","Varsity","","142064","Gloria in Excelsis Deo (from Three Contemporary Latin Settings) (Latin) (TTB) (accomp)","Estes","O Magnum Mysterium (a cappella)","Ramos","Charlottown (TB) (accomp)","Anon. or Trad./Porterfield","Laura Farnell","Linda Ice","Mary Jane Philips","1","1","1","1","Kelly Flores","Jennifer McKee","Toni Ugolini","1","1","1","1","C"
"03/05/2019","933-Tenor/Bass Chorus","25","Curtis MS","","Allen","Kaylee Sadafsaz","","Nicole Silva","CCC","Varsity","","141127","Lacrimosa Menuet","Christi Jones","Viva Tutti","Emily Crocker","She is Evening","Vicki Courtney","Laura Farnell","Linda Ice","Mary Jane Philips","1","1","1","1","Kelly Flores","Jennifer McKee","Toni Ugolini","1","1","1","1","C"
"03/05/2019","933-Tenor/Bass Chorus","25","Dowell Middle School","","McKinney","Rebecca Grossman","","Matthew Dittman","CCC","Non-Varsity","","143039","She Walks In Beauty","Laura Farnell","Gloria Deo! (from Three Latin Songs)","Laura Farnell","The Chariot Spiritual","Donald Moore","Laura Farnell","Linda Ice","Mary Jane Philips","2","1","1","1","Kelly Flores","Jennifer McKee","Toni Ugolini","1","2","2","2","2"
"03/05/2019","933-Tenor/Bass Chorus","25","Ereckson Middle School","","Allen","Laura Bexley","","Deborah Downey","CCC","Varsity","","142530","Tollite Hostias","Linda Mulder","Go  Lovely Rose (TTB) (accomp)","Rentz","Drive the River Down (accomp)","Printz","Laura Farnell","Linda Ice","Mary Jane Philips","1","1","1","1","Kelly Flores","Jennifer McKee","Toni Ugolini","1","2","2","2","2"
"03/05/2019","933-Tenor/Bass Chorus","25","Evans Middle School","","McKinney","Janet Hatcher","John Nurge","Bev Garms","CCC","Varsity","","143816","Dies Irae (TTB) (accomp)","Jones","Omnia Vincit Amor (TB)(accomp or accapella)","Trotta","Romance","Scott Farthing","Laura Farnell","Linda Ice","Mary Jane Philips","1","1","1","1","Kelly Flores","Jennifer McKee","Toni Ugolini","1","1","1","1","C"
"03/05/2019","933-Tenor/Bass Chorus","25","Faubion Middle School","","McKinney","Liz Turner","Daryl Jackson","Jim Wilson","CCC","Varsity","","141764","Amor Vittorioso (TBB) (a cappella)","Gastoldi/Leininger","Stars I Shall Find (TTB) (accomp)","Johnson","Jubilate Deo (TTB) (accomp)","Farnell","Laura Farnell","Linda Ice","Mary Jane Philips","1","1","1","1","Kelly Flores","Jennifer McKee","Toni Ugolini","1","1","1","1","C"
"03/05/2019","933-Tenor/Bass Chorus","25","Ford Middle School","","Allen","Brianna Connaughton","","Cheryl Goodwin","CCC","Non-Varsity","","141782","Three Latin Songs (T(T)B)(perform #1 or #3) (a cappella)","Farnell","Sinner Man (TB) (accomp)","Anon. or Trad./Emerson","She Is Evening (T(T)B) (accomp)","Courtney","Laura Farnell","Linda Ice","Mary Jane Philips","1","1","1","1","Kelly Flores","Jennifer McKee","Toni Ugolini","1","2","2","2","2"
