UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/19/2022","931-Mixed Chorus","7","Burkburnett HS","243901001","Burkburnett","Christina Hallwachs","Brian Beeson","Sandra Clampitt","AAAA","Varsity","","167727","Agnus Dei (11515) (Latin) (SAB) (accomp)","Poorman","III. Alleluia (from Three a cappella Latin settings) (20708) (SAB) (unaccomp) (a cappella)","Estes","Still Wie Die Nacht (Calm as the Night)","Bohm/Hagemann","Linda Ice","Clare Yurasek","Mary Jane Phillips","1","1","1","1","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","1","2","1","A"
"04/19/2022","931-Mixed Chorus","7","Hirschi HS","243905001","Wichita Falls","Mineasa Nesbit","","Sharri Torrence","AAAA","Non-Varsity","A","176854","Celebrate with Jubilant Song (14992) (SAB div) (accomp)","Lightfoot","Why Does the Willow Weep (22774) (3 part mixed) (accomp)","Schram","Credo","Hayes","Linda Ice","Clare Yurasek","Mary Jane Phillips","1","1","1","1","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","3","4","3","3","2"
"04/19/2022","931-Mixed Chorus","7","Iowa Park HS","243903001","Iowa Park","Elise Rhodes","","Sandy Clampitt","AAAA","Non-Varsity","A","168248","Kyrie Eleison (16889) (3 part mixed) (accomp)","Schram","II. Et in Terra Pax (from Three a cappella Latin settings) (20707) (SAB) (unaccomp) (a cappella)","Estes","Breathe Soft  Ye Winds","Greg Gilpin","Linda Ice","Clare Yurasek","Mary Jane Phillips","1","2","1","1","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","2","2","2","2"
"04/19/2022","931-Mixed Chorus","7","Rider HS","243905002","Wichita Falls","Melanie Coons","Ayrian Norman","Alyssa Ham","AAAAA","Varsity","","176363","Alleluia","Sharpe","Dirait-on","Lauridsen","The Music of Living","Forrest","Linda Ice","Clare Yurasek","Mary Jane Phillips","1","1","1","1","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","1","1","1","A"
"04/19/2022","931-Mixed Chorus","7","W. F. George  MS","243903041","Wichita Falls","Teresa Archambo","Elise Rhodes","Laura Pease","CC","Varsity","","175720","Jubilate Deo (11265) (2 part) (accomp)","Spevacek","Come  Jesus  Holy Son of God (11250) (2 part mixed) (accomp)","Handel/Hopson","Elijah Rock","Traditional/Victor C. Johnson","Linda Ice","Clare Yurasek","Mary Jane Phillips","2","1","2","2","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","2","2","3","2",""
"04/19/2022","931-Mixed Chorus","7","Wichita Falls High School","243905","Wichita Falls","Sarah Cook","","Carol English","AAAAA","Non-Varsity","","176260","Over the Sea to Skye (11255)","Jothen","Come Travel With Me","Scott Farthing","Twilight (24216) (SAB) (accomp)","Beck","Linda Ice","Clare Yurasek","Mary Jane Phillips","2","2","2","2","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","2","1","1","2"
"04/19/2022","931-Mixed Chorus","7","Wichita Falls High School","243905","Wichita Falls","Sarah Cook","","Carol English","AAAAA","Varsity","","176258","October (21941) (accomp)","Baas","Il Est Bel Et Bon","David Das","Sim Shalom (21946) (optional violin) (accomp)","Lopes","Linda Ice","Clare Yurasek","Mary Jane Phillips","1","1","1","1","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","1","2","1","A"
"04/19/2022","933-Tenor/Bass Chorus","7","Barwise MS","243905046","Wichita Falls","Jason Mincy","Sarah Cook","Alyssa Ham","CCC","Non-Varsity","","167607","The Vagabond (17790) (TB) (opt. accomp) (accomp)","Farnell","Bella Ciao (TB) (opt. a cappella) (accomp)","Jones","Vive L'Amour","Trad./ Follett","Linda Ice","Clare Yurasek","Mary Jane Phillips","1","1","1","1","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","2","1","1","1","D"
"04/19/2022","933-Tenor/Bass Chorus","7","McNiel MS","24390547","Wichita Falls","Shara Spicer","","Karen Bacus","CCC","Non-Varsity","","176253","Gloria (17794) (TB) (accomp)","Davison","The Open Road (17789) (TB)(a cappella or accomp) (a cappella)","Farnell","I'm Bound Away","Patterson","Linda Ice","Clare Yurasek","Mary Jane Phillips","1","1","2","1","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","1","1","1","D"
"04/19/2022","933-Tenor/Bass Chorus","7","Rider High School","243905002","Wichita Falls","Ayrian Norman","","Kristen Gossett","AAAAA","Non-Varsity","","178001","O Sing to the Lord (22713) (TB) (opt divisi) (accomp)","Davison","Bella Ciao (24237) (TB) (opt. a cappella) (accomp)","Jones","Pretty Saro","Wagner","Linda Ice","Clare Yurasek","Mary Jane Phillips","2","2","2","2","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","2","1","1","2"
"04/19/2022","935-Treble Chorus","7","Barwise MS","243905046","Wichita Falls","Jason Mincy","Sarah Cook","Alyssa Ham","CCC","Varsity","","167606","Nino Precioso (2 part) (opt. percussion) (accomp)","Traditional/ Powell","Night Song (SA) (accomp)","Hester","Will You Walk a Little Faster (SA) (accomp)","Carroll/ Carter","Linda Ice","Clare Yurasek","Mary Jane Phillips","1","1","1","1","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","1","1","1","C"
"04/19/2022","935-Treble Chorus","7","Burkburnett MS","243-901-041","Burkburnett","Adam Lewis","Christina Hallwachs","Sandy Clampitt","CC","Non-Varsity","","176388","Spring Quiet","Crocker/Leavitt","Sakura  Sakura (The Cherry Blossom Song)","Matthews","Uskudar","Burrows","Linda Ice","Clare Yurasek","Mary Jane Phillips","2","2","2","2","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","1","1","1","2"
"04/19/2022","935-Treble Chorus","7","Graham HS","252901","GRAHAM","Stephanie Sanders","","Hans Grim","AAAA","Varsity","","177892","Arise My Love (20841) (SSA) (accomp)","Szymko","O Magnum Mysterium (22015) (a cappella)","Ramos","In You I Found (21252) (SSA) (accomp)","Farnell","Linda Ice","Clare Yurasek","Mary Jane Phillips","1","1","1","1","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","1","1","1","A"
"04/19/2022","935-Treble Chorus","7","Kirby MS","129464","Wichita Falls","Sharri A Torrence","","Kristen Gossett","CC","Non-Varsity","","176923","A Mozart Canon (16691) (SA) (accomp)","Anon. or Trad./Moore","Ive Been in the Storm So Long (22818) (SA) (opt descant) (opt piano) (a cappella)","Traditional Spiritual/Jones","Shiru L'Adonai (2-part accompanied)","David Neeches","Linda Ice","Clare Yurasek","Mary Jane Phillips","1","1","2","1","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","1","2","1","D"
"04/19/2022","935-Treble Chorus","7","McNiel MS","24390547","WICHITA FALLS","Ayrian Norman","","Shara Spicer","CCC","Non-Varsity","","178014","Shenandoah (17839) (SA) (accomp)","Anon. or Trad./Farnell","Gloria (from Gloria and Alleluia) (12063) (SA) (a cappella)","Schram","Out In The Fields","Ramsey","Linda Ice","Clare Yurasek","Mary Jane Phillips","1","1","1","1","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","1","1","1","D"
"04/19/2022","935-Treble Chorus","7","McNiel MS","24390547","WICHITA FALLS","Ayrian Norman","","Shara Spicer","CCC","Varsity","","178013","Sing to Me (18291) (SA) (accomp)","Ramsey","Antiphonal Kyrie (17826) (SA) (a cappella)","Thrift","A Summer Love Poem","Hiser","Linda Ice","Clare Yurasek","Mary Jane Phillips","2","1","1","1","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","1","1","1","C"
"04/19/2022","935-Treble Chorus","7","Rider High School","243905002","Wichita Falls","Ayrian Norman","","Alyssa Hall","AAAAA","Non-Varsity","","177999","Ad Astra (22876) (SSA) (accomp)","Narverud","Arise My Love (20841) (SSA) (accomp)","Szymko","Truth","Ramsey","Linda Ice","Clare Yurasek","Mary Jane Phillips","1","1","1","1","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","1","1","1","C"
"04/19/2022","935-Treble Chorus","7","Rider HS","243905002","Wichita Falls","Melanie Coons","Ayrian Norman","Kristen Gossett","AAAAA","Sub Non-Varsity","A","176354","A Choral Flourish","Spevacek","In You I Found","Farnell","In Meeting We Are Blessed","Robertson","Linda Ice","Clare Yurasek","Mary Jane Phillips","1","1","1","1","Lindsey Swartwood","Cindy Johnston","Trevlyn Nipper","1","1","1","1","C"
