UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/20/2022","931-Mixed Chorus","30","Azle High School","","Azle","J. Brent McCartney","","Ashley Dean","AAAAA","varsity","","177950","I Will Arise (11448)","Anon. or Trad./Shaw/Parker","II. Take  O take those lips away (from Three Madrigals) (15525)","Diemer/","Festival Sanctus (11716)","Leavitt/","Reginal Wright","Jeffrey Rice","Michael Dean","1","1","1","1","Josh McGuire","JoAnn Antinone","Joy Hope","1","1","1","1","A"
"04/20/2022","931-Mixed Chorus","30","Boswell High School","'220918001","FORT WORTH","Charlie Winkley","Kathrine Pior","Karen Blackstone","AAAAAA","Varsity","","178334","Jubilance (11525) (accomp)","Spevacek","Jesu Dulcis Memoria (11457) (a cappella)","Vittoria/Davids","Jubilate Deo","Peter Anglea","Reginal Wright","Jeffrey Rice","Michael Dean","1","2","1","1","Josh McGuire","JoAnn Antinone","Joy Hope","1","2","2","2","1"
"04/20/2022","931-Mixed Chorus","30","Brewer High School","220920001","Keller","Amy B Fambrough","","Jennifer Kim","AAAAA","Non-Varsity","","177924","El Vito (19586) (SAB) (accomp)","Traditional Spanish/Crocker","Sing To The Lord","Crocker","A Red  Red Rose (11392) (SAB) (a cappella)","Burton","Reginal Wright","Jeffrey Rice","Michael Dean","2","2","1","2","Josh McGuire","JoAnn Antinone","Joy Hope","1","1","1","1","2"
"04/20/2022","931-Mixed Chorus","30","Central High School","220907004","Keller","Leigh Ann McClure","","Sarah Jones","AAAAAA","Varsity","","177898","I Love My Love (11846) (SATB divisi) (a cappella)","Anon. or Trad./Holst","Beati Quorum Via (17767) (SSATBB) (a cappella)","Stanford","Little Innocent Lamb","Gibbs","Reginal Wright","Jeffrey Rice","Michael Dean","1","1","1","1","Josh McGuire","JoAnn Antinone","Joy Hope","1","1","1","1","A"
"04/20/2022","931-Mixed Chorus","30","Chisholm Trail High School ","22918006","FORT WORTH","Megan Sisk","Carla Hardy ","Mark Miller","AAAAAA","Non-Varsity","B","178026","Cantate Domino","Greyson","Sim Shalom","Lopes","El Vito","Crocker","Reginal Wright","Jeffrey Rice","Michael Dean","2","2","1","2","Josh McGuire","JoAnn Antinone","Joy Hope","1","1","1","1","2"
"04/20/2022","931-Mixed Chorus","30","Chisholm Trail High School","220918006","Fort Worth","Carla Hardy","Megan Sisk","Mark Miller","AAAAAA","Non-Varsity","A","177981","O Magnum Mysterium (22769) (SAB or SATB) (a cappella)","Ramos","Praise Ye the Lord of Hosts (11341) (SATB and SAB) (accomp)","Saint-Saens/Ehert/Dole","Sing Out a Joyful Song! ","Mary Lynn Lightfoot","Reginal Wright","Jeffrey Rice","Michael Dean","1","1","1","1","Josh McGuire","JoAnn Antinone","Joy Hope","1","1","1","1","C"
"04/20/2022","931-Mixed Chorus","30","Chisholm Trail High School","220918006","Fort Worth","Carla Hardy","","Mark Miller","AAAAAA","Varsity","","177968","Zions Walls (24234) (SATB) (a cappella)","Althouse","Set Me As A Seal (16914) (SATB) (french horn) (piano or organ) (accomp)","Nance","Inveniam Viam","Ryan Main","Reginal Wright","Jeffrey Rice","Michael Dean","1","1","1","1","Josh McGuire","JoAnn Antinone","Joy Hope","1","1","1","1","A"
"04/20/2022","931-Mixed Chorus","30","Fossil Ridge High School","220907002","Fort Worth","Carlos Saenz","Clare Nelson","Conner McMains","AAAAAA","Varsity","","177284","My Song In The Night","Mack Wilberg","Esto Les Digo (15032) (SATB  sop solo) (a cappella)","Lange","This Train Is Bound for Glory (22785) (SATB w descant) (accomp)","Traditional Spiritual/Dilworth","Reginal Wright","Jeffrey Rice","Michael Dean","1","1","1","1","Josh McGuire","JoAnn Antinone","Joy Hope","1","1","1","1","A"
"04/20/2022","931-Mixed Chorus","30","Keller High School","220907001","Keller","Chi-Chi King","","Alisa Arnett","AAAAAA","Varsity","","177510","Gloria from Christmas Cantata","Pinkham","Amore De Mi Alma (without piano) (16912) (SATB div) (a cappella)","Stroope","Salseo (15075) (SATBB) (a cappella)","Galian","Reginal Wright","Jeffrey Rice","Michael Dean","1","1","1","1","Josh McGuire","JoAnn Antinone","Joy Hope","1","1","1","1","A"
"04/20/2022","931-Mixed Chorus","30","Saginaw High School","220918004","Saginaw","Kelly Talley","","Jeanene Craig","AAAAA","Non-Varsity","","176676","Psallite (11302) (Latin and German) (a cappella)","Praetorius/Greyson/Leck","Shoshone Love Song (11247) (3 part mixed) (accomp)","Emerson","Wade in the Water","Emerson","Reginal Wright","Jeffrey Rice","Michael Dean","1","1","1","1","Josh McGuire","JoAnn Antinone","Joy Hope","1","1","1","1","C"
"04/20/2022","931-Mixed Chorus","30","Timber Creek HS","'220907005","Keller","Adrian Kirtley","Alissa Ruth Suver","David Ward","AAAAAA","Varsity","","177913","Misericordias Domini","Mozart","Goodnight Moon","Whitacre","N/A","N/A","Reginal Wright","Jeffrey Rice","Michael Dean","1","1","1","1","Josh McGuire","JoAnn Antinone","Joy Hope","1","1","1","1","A"
"04/20/2022","933-Tenor/Bass Chorus","30","Boswell High School","'220918001","FORT WORTH","Charlie Winkley","Kathrine Pior","Karen Blackstone","AAAAAA","Non-Varsity","","178338","Laudate Dominum (Psalm 117) (17804) (TB) (accomp)","Davison","Lady  Lovely Art Thine Eyes (12765) (TBB) (a cappella)","Anon. or Trad./Kilpatrick","Cindy (12806) (TBB) (accomp)","Anon. or Trad./Johnson","Reginal Wright","Jeffrey Rice","Michael Dean","1","2","2","2","Josh McGuire","JoAnn Antinone","Joy Hope","1","1","1","1","2"
"04/20/2022","933-Tenor/Bass Chorus","30","Boswell High School","'220918001","FORT WORTH","Charlie Winkley","Kathrine Pior","Karen Blackstone","AAAAAA","Varsity","","178335","Tumbalalaika (12891) (tenor solo) (accomp)","Anon. or Trad./DeCormier","Homeward Bound (15269) (TBB) (accomp)","Keen/Althouse","Ticket to the Kingdom (12811) (TTB) (accomp)","Moore","Reginal Wright","Jeffrey Rice","Michael Dean","1","2","2","2","Josh McGuire","JoAnn Antinone","Joy Hope","2","1","1","1","1"
"04/20/2022","933-Tenor/Bass Chorus","30","Brewer High School","220920001","Keller","Amy B Fambrough","","Jennifer Kim","AAAAA","Sub Non-Varsity","","177925","Hand Me Down My Silver Trumpet (15219) (accomp)","Anon. or Trad./Moses","Red River Valley (12602) (TB or TTB) (a cappella)","Anon. or Trad./Crocker/Leavitt","Masters In This Hall","","Reginal Wright","Jeffrey Rice","Michael Dean","2","3","3","3","Josh McGuire","JoAnn Antinone","Joy Hope","2","3","3","3",""
"04/20/2022","933-Tenor/Bass Chorus","30","Central High School","220907004 ","Fort Worth","Casey LeVie","","Sarah Jones","AAAAAA","Non-Varsity","","177941","O Sing to the Lord (22713) (TB) (opt divisi) (accomp)","Davison","Dominus Vobiscum (20686) (TBB divisi) (unaccomp) (a cappella)","Narverud","Go Down  Moses","Slagle Mayo and Zarlenga","Reginal Wright","Jeffrey Rice","Michael Dean","2","2","2","2","Josh McGuire","JoAnn Antinone","Joy Hope","1","1","1","1","2"
