UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/30/2022","931-Mixed Chorus","12"," Comal Smithson Valley HS","046902002","Spring Branch","Gid De La Rosa","","Amanda Singer","AAAAAA","Non-Varsity","","174867","Credo","Hayes","Jesu Dulcis Memoria (11457) (a cappella)","Vittoria/Davids","Keep Your Lamps (20829) (SAB) (accomp)","Johnson","Davina Hendrix","Wanetta Hill","Mark Marty","1","1","1","1","Norman Broom","Nancy Cavendish","Malcolm Nelson","1","1","1","1","C"
"03/30/2022","931-Mixed Chorus","12","Alamo Heights HS","015901001","San Antonio","David Short","Linda Wilson","Linda Wilson","AAAAA","Varsity","","173381","Gloria from Mass in Time of War (11711) (Latin) (SATB) (accomp)","Haydn/Liebergen","Earth Song (17750) (SATB) (a cappella)","Ticheli","Oh  uzh ti  Porushka-Parania","arr. Goncharov","Davina Hendrix","Wanetta Hill","Mark Marty","1","1","1","1","Norman Broom","Nancy Cavendish","Malcolm Nelson","1","1","1","1","A"
"03/30/2022","931-Mixed Chorus","12","Cole HS","015914001","San Antonio","Dan Vasquez","","Mrs. Towers","AAA","Non-Varsity","","171813","River Sing Your Song","Eugene Butler","Will You Walk With Me?","Patti DeWitt","Gloria Alleluia","Emily Crocker","Davina Hendrix","Wanetta Hill","Mark Marty","2","2","2","2","Norman Broom","Nancy Cavendish","Malcolm Nelson","4","4","4","4",""
"03/30/2022","931-Mixed Chorus","12","Comal Canyon HS","046902001","New Braunfels","Jay Martin","Karla Cruz","Karla Cruz","AAAAA","Varsity","","172306","Inveniam Viam","Main","El Mar (18239) (SATB) (Spanish) (accomp)","Ramsey","Hark  I Hear the Harps Eternal (11874) (SATB divisi) (a cappella)","Anon. or Trad./Parker","Davina Hendrix","Wanetta Hill","Mark Marty","1","1","1","1","Norman Broom","Nancy Cavendish","Malcolm Nelson","1","1","1","1","A"
"03/30/2022","931-Mixed Chorus","12","Comal Canyon HS","046902001","New Braunfels","Jay Martin","Karla Cruz","Karla Cruz","AAAAA","Non-Varsity","","172303","Laudate Dominum Omnes Gentes (11529) (Latin) (accomp)","Vivaldi/Hines","Yo Paso Las Noches (11512) (keyboard or guitar) (accomp)","Anon. or Trad./Noble","Who Will Be a Witness?","","Davina Hendrix","Wanetta Hill","Mark Marty","1","1","1","1","Norman Broom","Nancy Cavendish","Malcolm Nelson","1","1","1","1","C"
"03/30/2022","931-Mixed Chorus","12","Cuero HS","905764","Cuero","Heather Turk","","Rebecca Dunavant ","AAAA","Non-Varsity","","174772","Skye Boat Song (17736) (SATB) (accomp)","Anon. or Trad./Patterson","Steal Away ","Tate ","Ma Navu (11522) (Hebrew) (SAB or SATB) (accomp)","Anon. or Trad./Snyder","Davina Hendrix","Wanetta Hill","Mark Marty","1","1","1","1","Norman Broom","Nancy Cavendish","Malcolm Nelson","1","1","1","1","C"
"03/30/2022","931-Mixed Chorus","12","Great Hearts Northern Oaks","015835003","San Antonio","Kevin Austin","","","A","Varsity","","167648","Amavolovolo (19544) (SATB) (a cappella)","Traditional Zulu Dowry Song/de Beer","Chi La Gagliarda (Italian) (SATB) (a cappella)","Donato/Klein","O Magnum Mysterium (Latin) (a cappella)","Victoria","Davina Hendrix","Wanetta Hill","Mark Marty","2","1","1","1","Norman Broom","Nancy Cavendish","Malcolm Nelson","1","1","1","1","A"
"03/30/2022","931-Mixed Chorus","12","Johnson HS","015910014","San Antonio","Christie Brown","Ashley Hester","Seth Nelson","AAAAAA","Varsity","","172137","The Last Words of David (22812) (SATB) (accomp)","Thompson","Tambur (17761) (SATB) (a cappella)","Anon. or Trad./Bardos","Lux Aeterna","Esenvalds","Davina Hendrix","Wanetta Hill","Mark Marty","1","1","1","1","Norman Broom","Nancy Cavendish","Malcolm Nelson","1","1","1","1","A"
"03/30/2022","931-Mixed Chorus","12","La Vernia HS","133411","La Vernia","Conrad Fliegel","","Lewis Hooker","AAAA","Non-Varsity","","173698","How Fair a Rose","Althouse","Celebrate with Jubilant Song","Lightfoot","Storm","DesJardins","Davina Hendrix","Wanetta Hill","Mark Marty","2","2","1","2","Norman Broom","Nancy Cavendish","Malcolm Nelson","2","3","3","3",""
"03/30/2022","931-Mixed Chorus","12","MacArthur HS","015-910","San Antonio","Matt Woodward","Anna Gann","Seth Nelson","AAAAAA","Varsity","","172149","The Water is Wide (11703) (SATB divisi w/ inst) (accomp)","Clausen","Laudate (11665) (SATB div) (Latin) (a cappella)","Nystedt","Betelehemu","Olatunji & Whalum/ Brooks","Davina Hendrix","Wanetta Hill","Mark Marty","1","1","1","1","Norman Broom","Nancy Cavendish","Malcolm Nelson","1","1","1","1","A"
