UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/15/2010","931-Mixed Chorus","7","Acton Middle School","","Granbury","Christine Bridges","Chris Rosborough","Joy Hope","CC","Varsity","","58587","Ride the Chariot (SACB)","Anon. or Trad./Melton  ","River  Sing Your Song (piano) (3 part mixed)","Butler/Davenport","Benedicamus Domine","Jerry Estes","Julie Birkner","Kristy Hayes","Donna McGinnis","1","1","1","1","Patti Adams","Jason Dove","Suzie Ribb","2","2","1","2","2"
"04/15/2010","931-Mixed Chorus","7","Daggett Middle School","","Fort Worth","Pam Adair","","Elizabeth Barney","CC","Varsity","","58681","Alleluia Jubilatio (3 part mixed)","Gilpin","Shoshone Love Song (3 part mixed)","Emerson","Sing Alleluia Canon","Robinson","Julie Birkner","Kristy Hayes","Donna McGinnis","3","3","2","3","Patti Adams","Jason Dove","Suzie Ribb","3","4","3","3",""
"04/15/2010","931-Mixed Chorus","7","Dunbar Middle School","","Fort Worth","Roslyn Woodard","","Mary Collins","CCC","Varsity","","58090","Come  Celebrate with Joyful Pleasure (SAB) (a cappella  hand drum)","Arcadelt/Liebergen  ","Miserere Nobis (Latin) (SAB)","Johnson ","Set Down Servant (SAB)","Anon. or Trad./Emerson  ","Julie Birkner","Kristy Hayes","Donna McGinnis","2","1","2","2","Patti Adams","Jason Dove","Suzie Ribb","1","3","2","2",""
"04/15/2010","931-Mixed Chorus","7","H.F. Stevens ","","Crowley","Kendra Fisher","","","CCC","Varsity","","58387","Joshua's Battle (3 part mixed)","Anon. or Trad./Gilpin  ","Cantate Domino (SSAB) (w/o piano) (Latin)","Pitoni/Spevacek  ","Miserere Nobis (Latin) (SAB)","Johnson ","Julie Birkner","Kristy Hayes","Donna McGinnis","1","1","1","1","Patti Adams","Jason Dove","Suzie Ribb","2","2","2","2","2"
"04/15/2010","931-Mixed Chorus","7","Kerr Middle School","","Burleson","Cindy Glenn","","Lisa Polley","CCC","Varsity","","58729","Walk In Jerusalem Just-A Like John ","Anon. or Trad./Thygerson  ","Set Me As a Seal ","Leavitt/Crocker  ","Sing Praise  Alleluia (3 part mixed) (SAB) (keyboard)","Crocker","Julie Birkner","Kristy Hayes","Donna McGinnis","1","1","1","1","Patti Adams","Jason Dove","Suzie Ribb","1","1","1","1","C"
"04/15/2010","931-Mixed Chorus","7","Riverside Middle School","","Fort Worth","Gavin Gathright","","Elizabeth Barney","CC","Non-Varsity","","58518","Come Joyfully Sing","Handel","Come Again  Sweet Love","Printz","Didn't My Lord Deliver Daniel","Emerson","Julie Birkner","Kristy Hayes","Donna McGinnis","4","4","4","4","Patti Adams","Jason Dove","Suzie Ribb","3","3","4","3",""
"04/15/2010","931-Mixed Chorus","7","William James MS","","Fort Worth ","Julie McNeill","","John Miller","CCC","Non-Varsity","","57021","Sing On This Festive Day (SAB) (opt hand drum & finger cymbals or triangle)","Arcadelt/Liebergen  ","Kyrie (SAB)","Klouse","Winter Storm from Windseasons","Snyder","Julie Birkner","Kristy Hayes","Donna McGinnis","2","2","3","2","Patti Adams","Jason Dove","Suzie Ribb","2","3","3","3",""
"04/15/2010","933-Tenor/Bass Chorus","7","Acton Middle School","","Granbury","Christine Bridges","Christopher Rosborough","Joy Hope","CC","Varsity","","58596","Leave Her  Johnny (TB or TTB)","Anon. or Trad./Crocker","Blow Ye Winds ","Anon. or Trad./Crocker","In The Bleak Midwinter","Victor Cohen Johnson","Julie Birkner","Kristy Hayes","Donna McGinnis","1","2","1","1","Patti Adams","Jason Dove","Suzie Ribb","2","2","2","2","2"
"04/15/2010","933-Tenor/Bass Chorus","7","Alvarado Junior High School","","Alvarado","Johanna Ray","","Lynn Moore","CC","Non-Varsity","","58536","The Whaler's Rhyme ","Anon. or Trad./Erikson  ","New River Train ","Anon. or Trad./Moore  ","Red River Valley (TB or TTB)","Anon. or Trad./Crocker/Leavitt","Julie Birkner","Kristy Hayes","Donna McGinnis","3","2","1","2","Patti Adams","Jason Dove","Suzie Ribb","1","2","2","2",""
"04/15/2010","933-Tenor/Bass Chorus","7","Brownwood MS","","Brownwood","Dean Kiesling","","Jill Underwood","CC","Varsity","","58991","I Will Sing Hallelujah ","Johnson","Leave Her  Johnny (TB or TTB)","Anon. or Trad./Crocker","Oh  Susanna","Foster/Follett","Julie Birkner","Kristy Hayes","Donna McGinnis","2","3","1","2","Patti Adams","Jason Dove","Suzie Ribb","1","1","2","1","2"
