UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/24/2022","931-Mixed Chorus","20","Rangel YWL Middle School","035","Dallas","Arkette Baptiste","","Monya Loga","C","Varsity","","171050","Prettier Far than These (16921) (unison opt 2 part) (accomp)","Beery","The Drunken Sailor (12080)","Anon. or Trad./Crocker","The Ghost Ship (from Reflections of a Lad at Sea) (15568) (SA) (accomp)","Anon. or Trad./Besig","Dustin Barksdale","Colton Blake","Melissa Bunzendahl","1","1","1","1","Joel Duarte","Rachel Gillispie","Kelley Rodriguez","1","2","1","1","C"
"03/24/2022","931-Mixed Chorus","20","Rosemont Middle School","359","Dallas  TX","Kathy Wu","","Trekorda","C","Non-Varsity","","172121","Praise the Lord With Joyful Song (11254) (3 part mixed) (accomp)","Anon. or Trad./Hopson","The Sky Can Still Remember (11324) (SAB) (accomp)","Gray","Sing On This Festive Day (14997) (SAB) (opt hand drum and finger cymbals or triangle) (a cappella)","Arcadelt/Liebergen","Dustin Barksdale","Colton Blake","Melissa Bunzendahl","2","2","2","2","Joel Duarte","Rachel Gillispie","Kelley Rodriguez","1","1","1","1","2"
"03/24/2022","931-Mixed Chorus","20","UME Academy","057845001","Dallas","Jessica Walls","","Stephanie Manter","C","Non-Varsity","A","173394","Rise Up In Festive Song (14987) (SAB) (opt hand drum and finger cymbals or triangle) (a cappella)","Clereau/Liebergen","Rain Has Fallen (22744) (3 part mixed) (accomp)","Gray","Didnt My Lord Deliver Daniel (11248) (SAB) (accomp)","Anon. or Trad./Emerson","Dustin Barksdale","Colton Blake","Melissa Bunzendahl","3","1","2","2","Joel Duarte","Rachel Gillispie","Kelley Rodriguez","1","2","1","1","2"
"03/24/2022","933-Tenor/Bass Chorus","20","Coleman Junior High","070912045","Waxahachie","Mike Huffstetler","","Laurie Duke","CC","Non-Varsity","","173193","Codfish Shanty (15221) (accomp)","Anon. or Trad./Singh","Loch Lomond (16969) (TB) (accomp)","Anon. or Trad./Rentz","What Shall We Do With a Drunken Sailor (12643) (accomp)","Anon. or Trad./Ponce","Dustin Barksdale","Colton Blake","Melissa Bunzendahl","","","","","Joel Duarte","Rachel Gillispie","Kelley Rodriguez","","","","",""
"03/24/2022","933-Tenor/Bass Chorus","20","Duncanville ISD Tenor-Bass ","057907043","Dallas","Alexis Gonzalez","Lasheena Gordon","Candy Hooper","CC","Non-Varsity","","174963","This Train (12642) (accomp)","Anon. or Trad./Moore","Red River Valley (12602) (TB or TTB) (a cappella)","Anon. or Trad./Crocker/Leavitt","Bonse Aba","Victor C. Johnson","Dustin Barksdale","Colton Blake","Melissa Bunzendahl","3","3","4","3","Joel Duarte","Rachel Gillispie","Kelley Rodriguez","2","2","2","2",""
"03/24/2022","933-Tenor/Bass Chorus","20","Ennis Junior High School","070903042","Ennis","Jason Gadberry","","Janet Thomas","CCC","Sub Non-Varsity","","174903","Shady Grove","Jerry Estes","Dover Beach","Meredith Tompkins and Ashley Dame","Come On  Boys","Lynn Shaw Bailey","Dustin Barksdale","Colton Blake","Melissa Bunzendahl","2","2","2","2","Joel Duarte","Rachel Gillispie","Kelley Rodriguez","1","1","2","1","2"
"03/24/2022","933-Tenor/Bass Chorus","20","Finley Jr Hi","070912042","WAXAHACHIE","GRACE NELSON","","Laurie Duke","CC","Varsity","","173167","Lacrimosa Menuet","Jones","Wherever Fortune Calls Me","Wagner","Green Grow the Rashes","Winebrenner","Dustin Barksdale","Colton Blake","Melissa Bunzendahl","1","1","2","1","Joel Duarte","Rachel Gillispie","Kelley Rodriguez","1","1","1","1","C"
"03/24/2022","933-Tenor/Bass Chorus","20","Greiner MS","049","Dallas","Bethany Ring","","Jimmy Emory","CCC","Non-Varsity","","173991","Sinner Man (17788) (TB) (accomp)","Anon. or Trad./Emerson","The Open Road (17789) (TB)(a cappella or accomp) (a cappella)","Farnell","Aura Lee (12623) (accomp)","Poulton/Crocker","Dustin Barksdale","Colton Blake","Melissa Bunzendahl","1","1","1","1","Joel Duarte","Rachel Gillispie","Kelley Rodriguez","1","1","1","1","D"
"03/24/2022","933-Tenor/Bass Chorus","20","Obama MS","357","Dallas","Jason Forte","","Monya Logan","C","Varsity","","170552","Gloria","Arrendondo","Soldiers Hallelujah (12701)","Singh/","Jonah! (22712)","Dillworth/","Dustin Barksdale","Colton Blake","Melissa Bunzendahl","1","1","1","1","Joel Duarte","Rachel Gillispie","Kelley Rodriguez","1","1","1","1","C"
"03/24/2022","933-Tenor/Bass Chorus","20","Oliver W. Holmes","057905051","Dallas  TX ","Reuben Griffin","","John Tatum ","CC","Non-Varsity","","176300","The Open Road	","Farnell","One More River","Rentz","Who Will Be A Witness","Moore","Dustin Barksdale","Colton Blake","Melissa Bunzendahl","1","1","1","1","Joel Duarte","Rachel Gillispie","Kelley Rodriguez","DQ","DQ","DQ","DQ","2"
