UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/07/2011","931-Mixed Chorus","2","Central High School","","Keller","Leigh Ann McClure","","Karla Lambert","AAAAA","Non-Varsity","A","66564","The Cloths Of Heaven ","Stroope","Immortal Love  Forever Full ","Young","Festival Sanctus (Latin)","Leavitt","Linda Davis - Dallas","Daniel Knight - Wylie","Kathy Koziatek - Plano","1","1","1","1","Barbara Perkins - Abilene","Michael Bryson - Wylie","Suzanne Wood - Pampa","1","2","1","1","C"
"04/07/2011","931-Mixed Chorus","2","Central High School","","Keller","Leigh Ann McClure","","Karla Lambert","AAAAA","Non-Varsity","B","66563","Away from the Roll of the Sea ","MacGillivray","O occhi manza mia (Italian)","di Lasso/Klein","The Laughing Song ","Larkin","Linda Davis - Dallas","Daniel Knight - Wylie","Kathy Koziatek - Plano","2","2","2","2","Barbara Perkins - Abilene","Michael Bryson - Wylie","Suzanne Wood - Pampa","1","1","1","1","2"
"04/07/2011","931-Mixed Chorus","2","Central High School","","Keller","Leigh Ann McClure","","Karla Lambert","AAAAA","Varsity","","65491","Hark  I Hear the Harps Eternal (SATB divisi)","Anon. or Trad./Parker  ","In Remembrance","David N. Childs","Chantez (from Chansons des Bois d'Amaranthe) (French)","Massenet/Bloesch","Linda Davis - Dallas","Daniel Knight - Wylie","Kathy Koziatek - Plano","1","1","1","1","Barbara Perkins - Abilene","Michael Bryson - Wylie","Suzanne Wood - Pampa","1","1","1","1","A"
"04/07/2011","931-Mixed Chorus","2","Fossil Ridge High School","","Keller","Josh Powell","","Bethany Rinn","AAAAA","Varsity","","65513","My Spirit Sang All Day (SATB)","Finzi","Der Gang Zum Liebchen (German) ","Brahms","Dorven Dalai (The Four Seas) (SATB div)","Anon. or Trad./Yongrub  ","Linda Davis - Dallas","Daniel Knight - Wylie","Kathy Koziatek - Plano","1","1","2","1","Barbara Perkins - Abilene","Michael Bryson - Wylie","Suzanne Wood - Pampa","1","1","1","1","A"
"04/07/2011","931-Mixed Chorus","2","Guyer High School","","Denton","Michael Pricer","","Barbara Brady","AAAAA","Non-Varsity","A","60436","Alleluia (SAB or SATB)","Mozart/Leavitt","Come Again  Sweet Love (SAB)","Printz","In Flanders Fields","Emerson","Linda Davis - Dallas","Daniel Knight - Wylie","Kathy Koziatek - Plano","3","2","2","2","Barbara Perkins - Abilene","Michael Bryson - Wylie","Suzanne Wood - Pampa","1","1","1","1","2"
"04/07/2011","931-Mixed Chorus","2","Guyer High School","","Denton","Michael Pricer","","Barbara Brady","AAAAA","Varsity","","60433","Sing Me to Heaven ","Gawthrop ","The Cloths Of Heaven ","Stroope","I Got a Home in-a Dat Rock","Hogan","Linda Davis - Dallas","Daniel Knight - Wylie","Kathy Koziatek - Plano","1","2","2","2","Barbara Perkins - Abilene","Michael Bryson - Wylie","Suzanne Wood - Pampa","1","1","1","1","1"
"04/07/2011","931-Mixed Chorus","2","Keller High School","","Keller","Chi-Chi King","","Alisa Arnett","AAAAA","Varsity","","66329","J'Entends Le Moulin (French)","Anon. or Trad./Patriquin","Sing Me to Heaven ","Gawthrop ","Magnificent Horses","Jing Ling Tam","Linda Davis - Dallas","Daniel Knight - Wylie","Kathy Koziatek - Plano","1","1","1","1","Barbara Perkins - Abilene","Michael Bryson - Wylie","Suzanne Wood - Pampa","1","1","1","1","A"
"04/07/2011","931-Mixed Chorus","2","Keller High School","","Keller","Chi-Chi King","Hillary Malone","Alisa Arnett","AAAAA","Non-Varsity","A","66043","Ma Navu (Hebrew) (SAB or SATB)","Anon. or Trad./Snyder   ","O Vos Omnes (SATB)","Croce/Leavitt  ","Salmo 150 ","Aguiar","Linda Davis - Dallas","Daniel Knight - Wylie","Kathy Koziatek - Plano","3","2","2","2","Barbara Perkins - Abilene","Michael Bryson - Wylie","Suzanne Wood - Pampa","1","1","1","1","2"
"04/07/2011","933-Tenor/Bass Chorus","2","Northwest High School","","Justin","Vicki Jones","","","AAAAA","Non-Varsity","","63994","Star of the County Down (TTB)","Anon. or Trad./Wagner","Gloria (from Four Latin Songs) (TBB)","Juneau","Old Dan Tucker (TBB)","Anon. or Trad./Willet","Linda Davis - Dallas","Daniel Knight - Wylie","Kathy Koziatek - Plano","2","2","2","2","Barbara Perkins - Abilene","Michael Bryson - Wylie","Suzanne Wood - Pampa","1","2","1","1","2"
"04/07/2011","935-Treble Chorus","2","Central High School","","Keller","Leigh Ann McClure","","Karla Lambert","AAAAA","Non-Varsity","","66565","Hello  Girls","Pfautsch","Te Quiero (Spanish) (SSA w/ sop solo)","Favero/Cangiano","Ave Regina Coelorum","Kuzmenko","Linda Davis - Dallas","Daniel Knight - Wylie","Kathy Koziatek - Plano","1","1","2","1","Barbara Perkins - Abilene","Michael Bryson - Wylie","Suzanne Wood - Pampa","1","1","1","1","C"
