UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/07/2017","931-Mixed Chorus","6","Abilene High","","Abilene","Stephanie Mouat","Remel Derrick","Wes Gomer","AAAAAA","Varsity","","121229","O Magnum Mysterium (w/o accomp)","Victoria/Washington/Shaw/Parker","Northern Lights (SATB)","Gjeilo/ ","Ye Followers of the Lamb (SSAATB)","Anon. or Trad./Ferguson","Stovall  Robert","Senter  Megan","Smith  Melinda","1","2","2","2","Senter  Michael","Burt  Susan"," McComb  Candy","1","1","1","1","1"
"03/07/2017","931-Mixed Chorus","6","Cooper High School","","Abilene","Cara Naizer","Kasey Wilson","Danny Barefield","AAAAA","Varsity","","119749","Jubilate Deo","Peter Anglea","My Flight for Heaven (SATB div)","Henson/ ","Yo Le Canto Todo El Dia (SSATB)","Brunner/ ","Stovall  Robert","Senter  Megan","Smith  Melinda","1","1","1","1","Senter  Michael","Burt  Susan"," McComb  Candy","1","1","1","1","A"
"03/07/2017","931-Mixed Chorus","6","Craig MS","","Abilene","Wendy Weeks","","Beverly Warren","CC","Varsity","","121016","Gentle Annie (keyboard)","Foster/Elliot","Set Me As a Seal  ","Leavitt/Crocker","Goin' Now To See The Baby","Gilpin","Stovall  Robert","Senter  Megan","Smith  Melinda","1","1","1","1","Senter  Michael","Burt  Susan"," McComb  Candy","1","1","1","1","C"
"03/07/2017","931-Mixed Chorus","6","Sweetwater HS","","Sweetwater","Jenny Doggett","","Martha Taylor","AAAA","Varsity","","121268","Laudamus Te (SAB)","Poorman/ ","In Terra Pax","Lightfoot","Ride the Chariot (SACB)","Anon. or Trad./Melton","Stovall  Robert","Senter  Megan","Smith  Melinda","2","2","3","2","Senter  Michael","Burt  Susan"," McComb  Candy","3","3","3","3",""
"03/07/2017","931-Mixed Chorus","6","Wylie HS","","Abilene","Robin Davis","","Charles Shelton","AAAA","Varsity","","117517","Cantate Sing to the Lord  ","Leininger/ ","Do Not Stand At My Grave and Weep (SATB)","Farnell/ ","John Saw Duh Numbuh ","Thomas","Stovall  Robert","Senter  Megan","Smith  Melinda","1","2","1","1","Senter  Michael","Burt  Susan"," McComb  Candy","1","1","2","1","A"
"03/07/2017","933-Tenor/Bass Chorus","6","Abilene High","","Abilene","Stephanie Mouat","Remel Derrick","Wes Gomer  Fred Grigg","AAAAAA","Varsity","","121227","Rise Up  O Men of God  ","Anon. or Trad./Jennings","Be Thou My Vision (TBB) (opt bass solo)","Anon. or Trad./Hunter","O Susannah! (TTBB)(one piano  four hands)","Foster/Crutchfield","Stovall  Robert","Senter  Megan","Smith  Melinda","2","2","1","2","Senter  Michael","Burt  Susan"," McComb  Candy","1","1","1","1","1"
"03/07/2017","933-Tenor/Bass Chorus","6","Clack MS","","Abilene","Laura Grametbaur","","Nancy Jones","CC","Non-Varsity","","120474","Every Time I Feel the Spirit (TB)","Anon. or Trad./Moore","The Feast (from Three Knight Songs) (opt drum)","Juneau/ ","Set Me As a Seal Upon Your Heart (TB)","Farnell/ ","Stovall  Robert","Senter  Megan","Smith  Melinda","2","1","2","2","Senter  Michael","Burt  Susan"," McComb  Candy","1","1","1","1","2"
"03/07/2017","933-Tenor/Bass Chorus","6","Cooper High School","","Abilene","Cara Naizer","Kasey Wilson","Danny Barefield","AAAAA","Varsity","","119751","The Music of Living","Dan Forrest","Star of the County Down  ","Anon. or Trad./Hunt","Good Night  Ladies (baritone solo)","Anon. or Trad./Hunter/Shaw","Stovall  Robert","Senter  Megan","Smith  Melinda","1","1","1","1","Senter  Michael","Burt  Susan"," McComb  Candy","1","1","1","1","B"
"03/07/2017","933-Tenor/Bass Chorus","6","Craig MS","","Abilene","Wendy Weeks","","Judy Brown","CC","Varsity","","121013","O Sing to the Lord","Dan Davison","Cantate Domino (TTB)(accomp opt)","Farnell/ ","Black is the Color of My True Love's Hair (TTB)","Johnson/ ","Stovall  Robert","Senter  Megan","Smith  Melinda","1","1","1","1","Senter  Michael","Burt  Susan"," McComb  Candy","1","1","1","1","C"
"03/07/2017","933-Tenor/Bass Chorus","6","Madison MS","","Abilene","Hannah Ware","","Sharla Van Cleave","CC","Non-Varsity","","120837","Viva Tutti (Italian)","Anon. or Trad./Crocker","Make Space for Life to Live","Michael John Trotta","The Shepherd's Spiritual (TB  opt solo) (opt tambourine)","Anon. or Trad./Moore","Stovall  Robert","Senter  Megan","Smith  Melinda","3","2","1","2","Senter  Michael","Burt  Susan"," McComb  Candy","3","3","2","3",""
