UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/10/2012","931-Mixed Chorus","10","Bridge City High ","","Bridge City","Tina Bernard","","TBA","AAA","Varsity","","71700","Nine Hundred Miles","Silvey","Quel Tristarel D'Amore","Bellasio/Leininger","Adoramus Te","Crocker","Anita Ladd","Paul Trahan","J. C. Kissinger","2","1","2","2","Linda Hester","Nancy Kissinger","T. J. Hoffman","2","2","1","2",""
"04/10/2012","931-Mixed Chorus","10","Central M.M. High ","","Beaumont","Dorothy Milburn","","Dolores Deblanc","AAAA","Varsity","","72436","Domine Fili a 3 (SAB) (opt strings)","Martini/Banner","Let Joyful Athems Rise","Handel/Hopson","I'm Gonna Sing 'Til The Spirit Moves In My Heart","Hogan","Anita Ladd","Paul Trahan","J. C. Kissinger","3","4","3","3","Linda Hester","Nancy Kissinger","T. J. Hoffman","5","5","4","5",""
"04/10/2012","931-Mixed Chorus","10","Dayton High ","","Dayton","Anne Marie Smesny","","Lynne Harding","AAAA","Varsity","","76077","Be Merciful Unto Me (SAB) (keyboard)","Handel/Hines","Merrily We Live (SAB)","Este/Razey","Soli Deo Gloria","Purifoy","Anita Ladd","Paul Trahan","J. C. Kissinger","2","3","2","2","Linda Hester","Nancy Kissinger","T. J. Hoffman","3","3","3","3",""
"04/10/2012","931-Mixed Chorus","10","Goose Creek Memorial HS","","Baytown","Holly Lewallen","","Diane Daves","AAAA","Varsity","","75185","Go and Tell John (SSATB)","Pfautsch/ ","Weep No More","Childs","Come to the Music (SSATTB) (piccolo & percussion required)","Martin/ ","Anita Ladd","Paul Trahan","J. C. Kissinger","1","1","1","1","Linda Hester","Nancy Kissinger","T. J. Hoffman","1","2","1","1","A"
"04/10/2012","931-Mixed Chorus","10","Hamshire-Fannett High ","","Hamshire","Gwyn Ramos","","Rebekah Bell","AAA","Varsity","","73041","An Irish Blessing (SAB)","DeWitt/ ","Sing Praise  Alleluia (3 part mixed) (SAB) (keyboard)","Crocker/ ","Erev shel shoshanim (Hebrew)","Anon. or Trad./Klebanow","Anita Ladd","Paul Trahan","J. C. Kissinger","1","1","1","1","Linda Hester","Nancy Kissinger","T. J. Hoffman","3","2","2","2","1"
"04/10/2012","931-Mixed Chorus","10","Kountze High","","Kounze","Cindy Cardwell","Magon Loring","","AA","Varsity","","71983","Didn't My Lord Deliver Daniel (SAB)","Anon. or Trad./Emerson","Come In (from Firefly Darkness) (SAB  sop  alto  baritone soli)","Bernon/ ","Children's Prayer","Patti Dewitt","Anita Ladd","Paul Trahan","J. C. Kissinger","2","2","2","2","Linda Hester","Nancy Kissinger","T. J. Hoffman","1","1","1","1","1"
"04/10/2012","931-Mixed Chorus","10","Liberty High ","","Liberty","Christie Bean","","Freida Davis","AAA","Varsity","","73100","Old Joe Clark (3 part mixed)","Anon. or Trad./Rentz","Be Merciful Unto Me (SAB) (keyboard)","Handel/Hines","Benedictus","Hassler/Harris","Anita Ladd","Paul Trahan","J. C. Kissinger","2","1","1","1","Linda Hester","Nancy Kissinger","T. J. Hoffman","3","3","3","3","1"
"04/10/2012","931-Mixed Chorus","10","Little Cyp.-Mauriceville HS","","Orange","Meredith Johnson","","Rhonda Willey","AAAA","Varsity","","73805","Let Beauty Awake  ","Larkin/ ","Sing We and Chant It (SSATB)","Morley/ ","Shut De Do","Hayes","Anita Ladd","Paul Trahan","J. C. Kissinger","2","2","2","2","Linda Hester","Nancy Kissinger","T. J. Hoffman","3","2","2","2",""
"04/10/2012","931-Mixed Chorus","10","Livingston High","","Livingston","Tom Myers","","Marless Owen","AAAA","Varsity","","74494","A Red  Red Rose  ","Mulholland/Rodby","Jubilate Deo (Latin) ","Porterfield/ ","Close Now Thine Eyes ","Gawthrop/ ","Anita Ladd","Paul Trahan","J. C. Kissinger","1","1","1","1","Linda Hester","Nancy Kissinger","T. J. Hoffman","1","1","1","1","A"
"04/10/2012","931-Mixed Chorus","10","Nederland High School","","Nederland","Renee Kloes","","Terry Woodall","","Varsity","","73651","Exsultate justi in Domino (SATB)","Adams/ ","It Was a Lover and His Lass","Morley","Sing Me to Heaven  ","Gawthrop/ ","Anita Ladd","Paul Trahan","J. C. Kissinger","1","1","1","1","Linda Hester","Nancy Kissinger","T. J. Hoffman","1","1","1","1","A"
"04/10/2012","931-Mixed Chorus","10","Ozen High","","Beaumont","Lawrence Ingram","","Will Be Announced","AAAA","Varsity","","76741","God  We Praise You","Haydn/Hopson","Londonderry Air  ","Anon. or Trad./Chilcott","Give Me Jesus","L.L. Fleming","Anita Ladd","Paul Trahan","J. C. Kissinger","2","3","2","2","Linda Hester","Nancy Kissinger","T. J. Hoffman","5","4","3","4",""
"04/10/2012","931-Mixed Chorus","10","Port Neches - Groves High ","","Port Neches","Steve James","","","AAAA","Varsity","","71662","Christus Factus Est (Latin) (SAB) (continuo)","Carissimi/Klammer","Sound Forth The Trumpet In Zion (SAB)","Morley/Proulx","Joshua! (Fit The Battle Of Jericho)","Shaw","Anita Ladd","Paul Trahan","J. C. Kissinger","3","2","2","2","Linda Hester","Nancy Kissinger","T. J. Hoffman","2","2","2","2",""
"04/10/2012","931-Mixed Chorus","10","Sterling High School","","Baytown","Nikki Thompson","","Mary Box","AAAAA","Varsity","","76647","Psalm 96 (Chantez a Dieu) (French)","Sweelinck/Boepple","Earth Song (SATB)","Ticheli/ ","Lamentations of Jeremiah","Z. Randall Stroope","Anita Ladd","Paul Trahan","J. C. Kissinger","1","1","1","1","Linda Hester","Nancy Kissinger","T. J. Hoffman","1","1","1","1","A"
"04/10/2012","931-Mixed Chorus","10","W.Orange-Stark High ","","Orange","Laurie Ebarb","","Brenda Lee","AAA","Varsity","","76579","Agnus Dei (Latin) (SAB)","Poorman/ ","Old Joe Clark (3 part mixed)","Anon. or Trad./Rentz","Rise Up In Festive Song (SAB) (opt hand drum & finger cymbals or triangle)","Clereau/Liebergen","Anita Ladd","Paul Trahan","J. C. Kissinger","2","2","1","2","Linda Hester","Nancy Kissinger","T. J. Hoffman","3","3","3","3",""
"04/10/2012","931-Mixed Chorus","10","West Brook High ","","Beaumont","Lynnda L. Castolenia","","Cindy Gibson","AAAAA","Varsity","","75833","Sing We and Chant It (SSATB)","Morley/ ","O My Luve's A Red  Red Rose","Clausen","Gloria In Excelsis Deo (from Missa in G) (sop  bass soli)","Schubert/Anderson","Anita Ladd","Paul Trahan","J. C. Kissinger","1","1","1","1","Linda Hester","Nancy Kissinger","T. J. Hoffman","2","1","1","1","A"
"04/10/2012","931-Mixed Chorus","10","Woodville High ","","Woodville","Matt Moody","Jim Boone","Beverly Reese","AA","Varsity","","71666","Sing Out Your Joy  ","Crocker/ ","Set Me As a Seal  ","Leavitt/Crocker","For the Beauty of the Earth","Rutter","Anita Ladd","Paul Trahan","J. C. Kissinger","2","2","1","2","Linda Hester","Nancy Kissinger","T. J. Hoffman","1","1","1","1","1"
"04/10/2012","933-Tenor/Bass Chorus","10","Kountze High","","Kounze","Cindy Cardwell","Magon Loring","","AA","","","71980","The Pirate  ","DeWitt/ ","Shenandoah (TB)","Anon. or Trad./Rentz","I Hear America Singing","Andre Thomas","Anita Ladd","Paul Trahan","J. C. Kissinger","2","2","2","2","Linda Hester","Nancy Kissinger","T. J. Hoffman","2","3","2","2",""
"04/10/2012","933-Tenor/Bass Chorus","10","Livingston High","","Livingston","Tom Myers","","Marless Owen","AAAA","Varsity","","74498","Blow That Trumpet  Gabriel","DeWitt/ ","As Beautiful As She  ","Butler/ ","Think on Me","Johnson","Anita Ladd","Paul Trahan","J. C. Kissinger","1","1","1","1","Linda Hester","Nancy Kissinger","T. J. Hoffman","1","1","1","1","B"
