UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/07/2016","931-Mixed Chorus","26","Elgin High School","","Elgin","Cherisa Cromer","","Waynta Wirth","AAAAA","Varsity","","109813","Festival Sanctus (Latin)","Leavitt/ ","Hope Is the Thing With Feathers (SATB)","Potter/ ","The Bells","Mary Lynn Lightfoot","Christie Brown","Edie Cooksey","Jay Martin","","","","","Tammy Benton","Chris Cuellar","Leslie Tanner","","","","",""
"03/07/2016","931-Mixed Chorus","26","Gateway College Preparatory School","","Georgetown","Kasie Kline","","Karl Logue","AAA","Varsity","","109259","An Irish Blessing","DeWitt","Joshua's Battle","Gilpin","Tshepa Thapelo","Morris-Gray","Christie Brown","Edie Cooksey","Jay Martin","","","","","Tammy Benton","Chris Cuellar","Leslie Tanner","","","","",""
"03/07/2016","931-Mixed Chorus","26","Georgetown High School","","Georgetown","Joey Lowrance","","Barbara Lowrance","AAAAA","Varsity","","107048","Gloria (Latin) (piano or organ; or  orchestra)","Bass/ ","Earth Song (SATB)","Ticheli/ ","NA","","Christie Brown","Edie Cooksey","Jay Martin","2","1","1","1","Tammy Benton","Chris Cuellar","Leslie Tanner","1","1","1","1","A"
"03/07/2016","931-Mixed Chorus","26","Manor High School","","Manor","Jeffrey Jenkins","Eric Johnson","Todd Becker ","AAAAA","Non-Varsity","A","110545","Rise up  my love  my fair one","McCray","April is in my Mistress' Face","Morley","Pie Jesu","Lightfoot","Christie Brown","Edie Cooksey","Jay Martin","2","3","2","2","Tammy Benton","Chris Cuellar","Leslie Tanner","3","3","3","3",""
"03/07/2016","933-Tenor/Bass Chorus","26","Georgetown High School","","Georgetown","Joey Lowrance","","Barbara Lowrance","AAAAA","Varsity","","107192","Tumbalalaika (tenor solo)","Anon. or Trad./DeCormier","For The Fallen  ","Sammes/ ","What a Wonderful World","","Christie Brown","Edie Cooksey","Jay Martin","1","1","1","1","Tammy Benton","Chris Cuellar","Leslie Tanner","1","1","1","1","B"
"03/07/2016","935-Treble Chorus","26","Georgetown High School","","Georgetown","Stacey Brandenberger","","Barbara Lowrance","AAAAA","Sub Non-Varsity","","107195","Deo Gracias (hand drum)","Leininger/ ","For the Beauty of the Earth (SA)","Rutter/ ","Omnia Sol","Stroop","Christie Brown","Edie Cooksey","Jay Martin","2","1","1","1","Tammy Benton","Chris Cuellar","Leslie Tanner","1","1","1","1","C"
"03/07/2016","935-Treble Chorus","26","Georgetown High School","","Georgetown","Joey Lowrance","Stacey Brandenberger","Barbara Lowrance","AAAAA","Non-Varsity","","107194","Hotaru Koi (Ho  Firefly) (Japanese)","Anon. or Trad./Ogura","Hello  Girls  ","Pfautsch/ ","Auld Lang Syne","Campbell/Francis","Christie Brown","Edie Cooksey","Jay Martin","1","1","1","1","Tammy Benton","Chris Cuellar","Leslie Tanner","1","1","1","1","C"
"03/07/2016","935-Treble Chorus","26","Georgetown High School","","Georgetown","Joey Lowrance","","Barbara Lowrance","AAAAA","Varsity","","107049","Barb'ry Ellen (SSA)","Anon. or Trad./Hatfield","Heart We Will Forget Him (piano & french horn)","Mulholland/ ","Hodie! (Latin) (opt percussion)","Leavitt/ ","Christie Brown","Edie Cooksey","Jay Martin","1","1","1","1","Tammy Benton","Chris Cuellar","Leslie Tanner","1","1","1","1","B"
"03/07/2016","935-Treble Chorus","26","Manor High School","","Manor","Jeffrey Jenkins","Eric Johnson","Todd Becker","AAAAA","Non-Varsity","A","110544","The Rhodora","Lightfoot","Ave Maria","Saint Saens","Johnny Said No","Singh ","Christie Brown","Edie Cooksey","Jay Martin","3","2","2","2","Tammy Benton","Chris Cuellar","Leslie Tanner","1","1","2","1","2"
"03/07/2016","935-Treble Chorus","26","Manor High School","","Manor","Jeffrey Jenkins","Eric Johnson","Todd Becker ","AAAAA","Sub Non-Varsity","A","110497","Cantate Domino","Cobb","The Violet","Patterson","Non Nobis  Domine","Byrd","Christie Brown","Edie Cooksey","Jay Martin","","","","","Tammy Benton","Chris Cuellar","Leslie Tanner","","","","",""
