UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/31/2022","931-Mixed Chorus","3","Austin Academy","057909041","Garland","Jonathan Coffield","","Julie Goodwin","CCC","Varsity","","174555","Ma Navu (How Beautiful)","arr. Snyder","Cantate Domino ","Snyder","Tu Es Petrus","Davison","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","2","2","2","2"
"03/31/2022","931-Mixed Chorus","3","Hudson MS","057-909-052","Sachse","Kelly Flores","","Sharon Bailey","CCC","Varsity","","173255","Dies Irae","Main","Stars I Shall Find (19547) (SATB) (accomp)","Johnson","Come to the Music (15035) (SSATTB) (piccolo and percussion optional) (accomp)","Martin","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","C"
"03/31/2022","933-Tenor/Bass Chorus","3","Austin Academy","057909041","Garland","Jonathan Coffield","","Julie Goodwin","CCC","Non-Varsity","","174567","On the Last Train at Midnight","Patterson","All the World Was Made for Me ","Farnell","A Dragon Song ","Courtney","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","D"
"03/31/2022","933-Tenor/Bass Chorus","3","Coyle Middle School","057-909-050","Rowlett","Natalie Hiler","","Pam Abasolo Davis","CCC","Non-Varsity","","173201","Aura Lee (12623) (accomp)","Poulton/Crocker","Sea Remembrance (17787) (TB) (a cappella or accomp)(a cappella)","Farnell","One More River (17786) (TB) (accomp)","Anon. or Trad./Rentz","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","2","1","1","1","D"
"03/31/2022","933-Tenor/Bass Chorus","3","Hudson MS","057-909-052","Sachse","Kelly Flores","","Sharon Bailey","CCC","Varsity","","173252","O Sing to the Lord (22713) (TB) (opt divisi) (accomp)","Davison","My Hearts in the Highlands (16950) (TTB) (accomp)","Johnson","A Cowboys Life (20699) (TB opt divisi) (accomp)","Davison","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","C"
"03/31/2022","933-Tenor/Bass Chorus","3","Jackson Middle School","129902","Forney","DeAutry Smoots III","","Vanna Duda","CCC","Non-Varsity","","174716","She Walks in Beauty (16987) (TB) (accomp)","Farnell","As The Holly Groweth Green (12601) (a cappella)","Anon. or Trad./Crocker/Leavitt","Bella Ciao (24237) (TB) (opt. a cappella) (accomp)","Jones","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","D"
"03/31/2022","933-Tenor/Bass Chorus","3","Jackson Technology Center","'057909045","Garland","Lyndsey Rawls","","Rachel Bragdon","CCC","Non-Varsity","","174706","The Open Road","Farnell","Aura Lee","Poulton/Crocker","Salaam Aleikum","Farnell","Karen Lloyd","Kelly Talley","Clare Yurasek","2","2","2","2","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","2","1","2"
"03/31/2022","933-Tenor/Bass Chorus","3","Kaufman Junior High","129903001","Kaufman","Lee Dennie","Heather Sharp","Kay Williams","CC","Sub Non-Varsity","","173680","This Train","Donald Moore","She Walks In Beauty","Laura Farnell","Sinner Man","Roger Emerson","Karen Lloyd","Kelly Talley","Clare Yurasek","2","3","3","3","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","4","4","3","4",""
"03/31/2022","933-Tenor/Bass Chorus","3","Mabank Middle School","129905041","Mabank","Kyle Worley","Catherine Lindsley","Kelly Lindsley","CC","Non-Varsity","","173989","Sons of Art","Crocker","Old Joe Clark","Emerson","She's Like the Swallow","Farnell","Karen Lloyd","Kelly Talley","Clare Yurasek","2","3","2","2","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","2","1","1","1","2"
"03/31/2022","933-Tenor/Bass Chorus","3","Sam Houston MS","'057909043","Garland","Thomas Smith","","Alicia Colston","CCC","Non-Varsity","","175379","Omnia Vincit Amor","Trotta","Set Me As A Seal Upon Your Heart","Farnell","Poor Wayfaring Stranger","Estes","Karen Lloyd","Kelly Talley","Clare Yurasek","2","2","1","2","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","2","2","2",""
"03/31/2022","933-Tenor/Bass Chorus","3","Schrade MS","'057909054","Rowlett","Emma Schlebach","Stephanie Montgomery ","Sharon Bailey ","CC","Non-Varsity","","174603","Dodi Li","Doreen Rao","Red River Valley","Emily Crocker","Rest Not!","Laura Farnell","Karen Lloyd","Kelly Talley","Clare Yurasek","2","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","D"
"03/31/2022","933-Tenor/Bass Chorus","3","Summers Middle School","199902044","Fate","Tracy Hall","","Randall Hall","CCC","Non-Varsity","","175303","Hand Me Down My Silver Trumpet","Moses","All the World Was Made For Me","Farnell","Rest Not!","Farnell","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","2","1","D"
"03/31/2022","933-Tenor/Bass Chorus","3","Sunnyvale MS","057919041","Sunnyvale","Kellan Hickman","","Rachel Paul","CC","Non-Varsity","","175409","This Little Light of Mine (19554) (TB) (accomp)","Snyder","The Vagabond (17790) (TB) (opt. accomp) (accomp)","Farnell","Who Will Be A Witness? ","Moore","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","D"
"03/31/2022","933-Tenor/Bass Chorus","3","Sunnyvale MS","057919041","Sunnyvale","Kellan Hickman","","Rachel Paul","CC","Varsity","","175408","Rest Not (17796) (TB) (accomp)","Farnell","Come Travel With Me (15261) (TTB) (accomp)","Farthing","Star of Light (20792) (T(T)B(B))(accomp)","Farnell","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","2","2","1","2","2"
"03/31/2022","933-Tenor/Bass Chorus","3","The Classical Center at Brandenburg Middle School","057-909-047","Garland","Breanne Brown","","Sheri Dacon","CCC","Non-Varsity","","175115","A Great Big Sea","Cristi Cary Miller","She Walks In Beauty","Laura Farnell","The Shepherd's Spiritual","Donald Moore","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","D"
"03/31/2022","933-Tenor/Bass Chorus","3","Thompson Middle School","116908041","Quinlan","Sherilyn Stewart","","Judy McCarty","CC","Non-Varsity","","170644","Omnia Vincit Amor (20801) (TB)(accomp or accapella)","Trotta","Shes Gone  Let Her Go (12625) (TTB) (a cappella)","Anon. or Trad./Wheeler","I Think My Love So Fair","Farnell","Karen Lloyd","Kelly Talley","Clare Yurasek","2","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","D"
"03/31/2022","933-Tenor/Bass Chorus","3","Webb Middle School","057909049","Garland","Kat Mangum","Michael Kenney","Carolyn Butterworth","CCC","Non-Varsity","","175137","Set Me as a Seal upon Your Heart","Farnell","Sea Remembrance","Farnell","Rain Music","Farnell","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","D"
"03/31/2022","935-Treble Chorus","3","Austin Academy ","057909041","Farmers Branch","Jazmine Galan Fuentez","","Julie Goodwin","CCC","Non-Varsity","","174606","Two Roses","Bartok/Suchoff","Goodnight  My Love","Farnell","Something Told the Wild Geese","Porterfield","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","D"
"03/31/2022","935-Treble Chorus","3","Baley Middle School","199902041","ROYSE CITY","Elizabeth Seay","","Barbara Lee","CC","Non-Varsity","","173702","Who Has Seen The Wind?","Patterson","J'entend Le Moulin","Dwyer/Ellis","Fly Away Home","Pinkzebra","Karen Lloyd","Kelly Talley","Clare Yurasek","1","2","2","2","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","2"
"03/31/2022","935-Treble Chorus","3","Brown MS","129902042","Forney","Grace Anderson ","","Ryoji Shimpo ","CC","Non-Varsity","","172272","J'entend le Moulin ","Ruth E. Dwyer/Martin L. Ellis ","There Is No Frigate Like a Book...(from Two Poems of Emily Dickinson) ","Neil Ginsberg ","The Crocodile ","Ruth Morris Gray","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","D"
"03/31/2022","935-Treble Chorus","3","Bussey Middle School","057909042","Garland","Karen Hancock","N/A","Alicia Colston","CC","Non-Varsity","","174581","Who Will Be a Witness?","Arr. Moore","Morning","Gardner","Dodi Li","Arr. Rao","Karen Lloyd","Kelly Talley","Clare Yurasek","2","2","1","2","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","2"
"03/31/2022","935-Treble Chorus","3","Classical Center at Brandenburg","057-909-047","Garland","Ryan Seekins","","Sheri Dacon","CCC","Non-Varsity","","175136","A Festive Alleluia","Mary Lynn Lightfoot","Soy un Coya Chiquitito","R. Eben Trobaugh","Let Me Fly","Cristi Cary Miller","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","D"
"03/31/2022","935-Treble Chorus","3","Coyle Middle School","057-909-050","Rowlett","Natalie Hiler","","Pam Abasolo Davis","CC","Non-Varsity","","173210","MIdwinter Snow ","Host/Donnelly  and Strid","The Moon (17823) (SA) (accomp)","Beck","The Ghost Ship (from Reflections of a Lad at Sea) (15568) (SA) (accomp)","Anon. or Trad./Besig","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","2","1","1","D"
"03/31/2022","935-Treble Chorus","3","Coyle Middle School","057-909-050","Rowlett","Natalie Hiler","","Pam Abasolo Davis","CCC","Varsity","","173195","The Skies Cant Keep Their Secret (18282) (SA) (only version allowed) (accomp)","Gray","Jentends le moulin (I Hear the Windmill) (19565) (SA) (accomp)","French Canadian Folk Song/Crocker","Didn't My Lord Deliver Daniel ","Emerson","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","C"
"03/31/2022","935-Treble Chorus","3","Hudson MS","057909052","Sachse","Sarah Siburt","","Sharon Bailey","CCC","Non-Varsity","","173662","Night Song (12177) (SA) (accomp)","Hester","Sing Alleluia!","Victor Johnson","The Stars Are with the Voyager (21998) (optional flute) (accomp)","Donnelly/Strid","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","D"
"03/31/2022","935-Treble Chorus","3","Hudson MS","057-909-052","Sachse","Kelly Flores","","Sharon Bailey","CCC","Varsity","","173253","Shule Aroon (22868) (SSA) (opt violin) (accomp)","Traditional Irish Folk Song/Schram","Oh  Think of Me (20811) (SSA) (accomp)","Hagenberg","Ad Astra (22876) (SSA) (accomp)","Narverud","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","C"
"03/31/2022","935-Treble Chorus","3","Jackson Middle School","129902","Forney","DeAutry Smoots III","","Vanna Duda","CCC","Non-Varsity","","174717","Sing to Me (18291) (SA) (accomp)","Ramsey","Like A Rose in the Summer (18511) (SA) (a cappella)","Crocker","Hine ma tov (SA) (accomp)","Naplan","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","D"
"03/31/2022","935-Treble Chorus","3","Jackson Technology Center","'057909045","Garland","Lyndsey Rawls","","Rachel Bragdon","CCC","Sub Non-Varsity","","174704","All the Pretty Little Horses","Artman","Song of the River","Patterson","Dodi Li","Rao","Karen Lloyd","Kelly Talley","Clare Yurasek","1","2","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","D"
"03/31/2022","935-Treble Chorus","3","Jackson Technology Center","'057909045","Garland","Lyndsey Rawls","","Rachel Bragdon","CCC","Varsity","","174702","Al Shlosha D'Varim","Naplan","The Tiger","Porterfield","Deo Gratias","Albrecht","Karen Lloyd","Kelly Talley","Clare Yurasek","2","2","2","2","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","2"
"03/31/2022","935-Treble Chorus","3","Kaufman Junior High","129903001","Kaufman","Lee Dennie","Heather Sharp","Kay Williams","CC","Sub Non-Varsity","","173760","Antiphonal Kyrie","Susan Thrift","The Mending Song","Daniel Kallman","Let Everyone Shout and Sing","Berta and Sonja Poorman","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","D"
"03/31/2022","935-Treble Chorus","3","Lyles Middle School","057909051","Garland","Priscila Lopez","","Carolyn Butterworth","CC","Non-Varsity","","175063","Vidalita","Saez","Haste Thee Nymph","Appleby/Fowler","Prettier Far Than These","Beery","Karen Lloyd","Kelly Talley","Clare Yurasek","2","1","2","2","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","2","1","1","2"
"03/31/2022","935-Treble Chorus","3","Mabank Middle School","129905041","Mabank","Kyle Worley","Catherine Lindsley","Kelly Lindsley","CC","Varsity","","173983","Spring Quiet","Crocker","Be Joyful","Liebergen","How can I Keep from Singing?","Littleton","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","C"
"03/31/2022","935-Treble Chorus","3","O'Banion Middle School","057909046","Garland","Shelby Stroud","","Alicia Colston","CCC","Non-Varsity","","174407","I Walk the Unfrequented Road","Kjelson","A Festive Alleluia","Lightfoot","Preguntale a las estrellas","Kileyni","Karen Lloyd","Kelly Talley","Clare Yurasek","3","2","2","2","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","1","1","1","1","2"
"03/31/2022","935-Treble Chorus","3","Sam Houston MS","'057909043","Garland","Thomas Smith","","Alicia Colston","CCC","Non-Varsity","","175376","God Be in My Head","Ramsey","Weevily Wheat","Kirchner","J'entends Le Moulin (I Hear a Windmill)","Crocker","Karen Lloyd","Kelly Talley","Clare Yurasek","1","1","1","1","Ruben Castanuela","Vanessa Chavez","Lauren Knebel","2","2","2","2","2"
