UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"04/18/2013","931-Mixed Chorus","18","Dripping Springs M. S.","","Dripping Springs ","Rachel Frimel","","Karen Adams","CCC","Non-Varsity","","81551","II. Take  O take those lips away (from Three Madrigals)  ","Diemer/ ","Amavolovolo","De Beer","Didn't My Lord Deliver Daniel (SAB)","Anon. or Trad./Emerson","Carla Epperson","Joel Price","Kay Sherrill","3","2","2","2","Julia Hall","Erin Huston","Cheri Lafferty (Chrmn.)","3","3","4","3",""
"04/18/2013","931-Mixed Chorus","18","Fulmore Middle School","","Austin","Yvette Carroll","","Tyler Groft","CC","Varsity","","85210","Gloria Alleluia","Crocker","River  Sing Your Song","Butler/Davenport","She Sings...","Bernon","Carla Epperson","Joel Price","Kay Sherrill","1","1","2","1","Julia Hall","Erin Huston","Cheri Lafferty (Chrmn.)","1","1","1","1","C"
"04/18/2013","933-Tenor/Bass Chorus","18","Dahlstrom Middle School","","Buda","Tanna Bills","","Mary Clayton-Smith","CC","Non-Varsity","A","81929","My Bonnie Anne Marie (T(T)B)","Courtney/ ","Tollite Hostias (Praise the Lord) [T(T)B(B)]","Saint-Saens/Mulder","Hand Me Down My Silver Trumpet  ","Anon. or Trad./Moses","Carla Epperson","Joel Price","Kay Sherrill","1","1","1","1","Julia Hall","Erin Huston","Cheri Lafferty (Chrmn.)","1","1","1","1","D"
"04/18/2013","933-Tenor/Bass Chorus","18","Fulmore Middle School","","Austin","Yvette Carroll","","Tyler Groft","CC","Varsity","","85209","Vive l'amour","Siltman","Sea Remembrance","Farnell","Loch Lomond","Rentz","Carla Epperson","Joel Price","Kay Sherrill","1","2","2","2","Julia Hall","Erin Huston","Cheri Lafferty (Chrmn.)","1","1","1","1","2"
"04/18/2013","933-Tenor/Bass Chorus","18","Goodnight Middle School","","San Marcos","Brigitte Smith","","Jody Leifeste","CCC","Non-Varsity","","82110","The Whaler's Rhyme  ","Anon. or Trad./Erikson","Rest Not (TB)","Farnell/ ","Gloria from Three Latin Songs","Farnell","Carla Epperson","Joel Price","Kay Sherrill","1","1","1","1","Julia Hall","Erin Huston","Cheri Lafferty (Chrmn.)","1","1","1","1","D"
"04/18/2013","933-Tenor/Bass Chorus","18","Gorzycki Middle School","","Austin","Brad Heckler","","Susannah Willms","CCC","Non-Varsity","","82880","The Vagabond (TB)(from the collection Songs of the Road and the Sea)","Farnell/ ","Sons Of Art  ","Anon. or Trad./Crocker/Leavitt","Sinner Man (TB)","Anon. or Trad./Emerson","Carla Epperson","Joel Price","Kay Sherrill","1","1","1","1","Julia Hall","Erin Huston","Cheri Lafferty (Chrmn.)","2","2","2","2","2"
"04/18/2013","933-Tenor/Bass Chorus","18","Hill Country Middle School","","Austin","Katy Bratton","","Jeff Vanderlee","CC","Varsity","","82973","I'm Bound Away  ","Anon. or Trad./Moore","Sea Fever (TTB)","Porterfield/ ","Tollite Hostias (Praise the Lord)","Saint-Saens/Mulder","Carla Epperson","Joel Price","Kay Sherrill","1","1","1","1","Julia Hall","Erin Huston","Cheri Lafferty (Chrmn.)","1","1","1","1","C"
"04/18/2013","933-Tenor/Bass Chorus","18","Hill Country Middle School","","Austin","Katy Bratton","","Jeff Vanderlee","CC","Non-Varsity","","82964","Old Joe Clark (TB)","Anon. or Trad./Emerson","Leave Her  Johnny (TB or TTB)","Anon. or Trad./Crocker","Santa Lucia (TB)","Cottrau/Leck","Carla Epperson","Joel Price","Kay Sherrill","1","1","1","1","Julia Hall","Erin Huston","Cheri Lafferty (Chrmn.)","1","1","1","1","D"
"04/18/2013","933-Tenor/Bass Chorus","18","Lamar Middle School","","Austin","Megan Starkey","","Pam Zeigler","CC","Non-Varsity","","83065","Kyrie Eleison","Dan Davison","Passing By","Emily Crocker","Viva Tutti","Emily Crocker","Carla Epperson","Joel Price","Kay Sherrill","1","1","1","1","Julia Hall","Erin Huston","Cheri Lafferty (Chrmn.)","1","1","1","1","D"
"04/18/2013","933-Tenor/Bass Chorus","18","Miller Middle School","","San Marcos","Mario Contreras","","","CC","Non-Varsity","","84437","Viva Tutti (Italian)","Anon. or Trad./Crocker","Set Me As a Seal Upon Your Heart (TB)","Farnell/ ","Cindy","Michael Scott","Carla Epperson","Joel Price","Kay Sherrill","1","2","1","1","Julia Hall","Erin Huston","Cheri Lafferty (Chrmn.)","2","2","1","2","2"
