UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/31/2022","931-Mixed Chorus","8","Patterson Middle School","14906","KILLEEN","Gerald Nicholas","","Deborah Barrick","CCC","Varsity","","174750","Keep Your Lamps! (11305) (conga drums) (a cappella)","Anon. or Trad./Thomas","Ma Bella Bimba (21934) (accomp)","Moore","Thunderstorm","Winebrenner","Pat Antinone","Terri Hamilton","Sara Proodian","1","1","1","1","Linda Ice","Monica Muscato","Joanna Thomasson","1","1","1","1","C"
"03/31/2022","933-Tenor/Bass Chorus","8","Belton Middle School","014903046 ","Belton","Joy Marshall","","Valeria Miller","CC","Non-Varsity","","173783","The Rail Worker (19590) (TB)(A Capella only) (a cappella)","Winebrenner","One More River (17786) (TB) (accomp)","Anon. or Trad./Rentz","Fillimiooriay","Arr. O'Neil","Pat Antinone","Terri Hamilton","Sara Proodian","1","1","1","1","Linda Ice","Monica Muscato","Joanna Thomasson","1","1","1","1","D"
"03/31/2022","933-Tenor/Bass Chorus","8","Copperas Cove Junior High","050910101","Copperas Cove ","Christian Clow","","Susan Owens","CCC","Non-Varsity","","175299","Noel  Noel","Vijay Singh","Shenandoah","Earlene Rentz","Hand Me Down My Silver Trumpet","Rae Moses","Pat Antinone","Terri Hamilton","Sara Proodian","1","1","1","1","Linda Ice","Monica Muscato","Joanna Thomasson","1","1","1","1","D"
"03/31/2022","933-Tenor/Bass Chorus","8","Eastern Hills Middle School","014906","Harker Heights","Janice Needham","","Jenny Crews","CC","Varsity","","173370","Bella Ciao (24237) (TB) (opt. a cappella) (accomp)","Jones","Wayfaring Stranger","Greg Gilpin","I Will Sing Hallelujah (12711) (accomp)","Johnson","Pat Antinone","Terri Hamilton","Sara Proodian","3","1","2","2","Linda Ice","Monica Muscato","Joanna Thomasson","1","1","1","1","2"
"03/31/2022","933-Tenor/Bass Chorus","8","Lake Belton Middle School","014903043","Temple","Toria Palmer","","Valeria Miller","CC","Non-Varsity","","174849","Sons of Art","Crocker/Leavitt","Codfish Shanty","Vijay Singh","Rain Music","Laura Farnell","Pat Antinone","Terri Hamilton","Sara Proodian","2","2","2","2","Linda Ice","Monica Muscato","Joanna Thomasson","2","2","2","2",""
"03/31/2022","933-Tenor/Bass Chorus","8","Liberty Hill Middle School","014906","Killeen","Ashley Carter","Lanisha Morris","Deborah Barrick","CC","Non-Varsity","","175110","Gloria Deo!","Laura Farnell","Away to Rio! (12781) (TB) (accomp)","Anon. or Trad./Bartholomew","Obwisana (24238) (TB) (percussion REQUIRED) (a cappella)","Ghanian Folksong/Johnson","Pat Antinone","Terri Hamilton","Sara Proodian","2","1","2","2","Linda Ice","Monica Muscato","Joanna Thomasson","1","1","1","1","2"
"03/31/2022","933-Tenor/Bass Chorus","8","Live Oak Ridge Middle School","014906","Killeen","Eric Bourg","","Cory Jones","CC","Non-Varsity","","174960","Three Latin Songs: 3. Jubilate Deo","Laura Farnell","Wherever Fortune Calls Me","Douglas Wagner","Bringers of Noise","Kyle Pederson","Pat Antinone","Terri Hamilton","Sara Proodian","2","1","2","2","Linda Ice","Monica Muscato","Joanna Thomasson","1","1","1","1","2"
"03/31/2022","933-Tenor/Bass Chorus","8","Live Oak Ridge Middle School","014906","Killeen","Eric Bourg","","Cory Jones","CC","Varsity","","174956","Lux Aeterna","Tim Winebrenner","Star of Light","Laura Farnell","Stand Tall  O Man!","Ken Berg","Pat Antinone","Terri Hamilton","Sara Proodian","1","1","2","1","Linda Ice","Monica Muscato","Joanna Thomasson","1","1","1","1","C"
"03/31/2022","933-Tenor/Bass Chorus","8","Manor Middle School","014906044","Killeen","Rebecca Pollock","","","CC","Non-Varsity","","173147","The Shepherd's Spiritual","Donald Moore","The Vagabond","Laura Farnell","The Wellerman","Roger Emerson","Pat Antinone","Terri Hamilton","Sara Proodian","3","4","4","4","Linda Ice","Monica Muscato","Joanna Thomasson","3","4","4","4",""
"03/31/2022","933-Tenor/Bass Chorus","8","Nolan Middle School","014906","Harker Heights","Reece Morgan","Ashley Hogan","Susan Owens","CCC","Sub Non-Varsity","","173035","Come On  Boys","Bailey","Three Latin Songs III Jubilate Deo","Farnell","Land of the Silver Birch","Estes","Pat Antinone","Terri Hamilton","Sara Proodian","2","2","2","2","Linda Ice","Monica Muscato","Joanna Thomasson","1","2","1","1","2"
