UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/02/2022","931-Mixed Chorus","30","Wheat Middle School","126903107","Cleburne","Johanna Ray","","Diane Stewart","CC","Non-Varsity","C","168355","Rain Has Fallen","Gray","Over the Sea to Skye","Jothen","Yonder Come Day","Tucker","Allison Hartzell","Bryan Hackett","Mona Sinclair","3","2","2","2","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","2"
"03/02/2022","933-Tenor/Bass Chorus","30","Acton MS","111901042","Granbury","Randall Walters","Emily Ross","Dawn Crvovic","CCC","Non-Varsity","","169664","Poor Wayfaring Stranger (21980) (accomp)","Traditional Spiritual/Jones","Dona Nobis Pacem from Three Latin Songs","Farnell","Colorado Trail (12713) (accomp)","Anon. or Trad./Moore","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","2","2","2","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","2"
"03/02/2022","933-Tenor/Bass Chorus","30","Acton MS","111901042","Granbury","Randall Walters","Emily Ross","Dawn Crvovic","CCC","Varsity","","169662","Laudate Dominum (Psalm 117) (17804) (TB) (accomp)","Davison","Seeing Nellie Home (15271) (TTB  opt divisi) (accomp)","Kyle/Crocker","The West-Country Lover (22700) (TTB) (opt. accompaniment) (a cappella)","Farnell","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","C"
"03/02/2022","933-Tenor/Bass Chorus","30","Brewer Middle School","220920041","White Settlement","Becca Sunday","","Cheri Counts","CCC","Non-Varsity","","171013","The Open Road","Farnell","The Vagabond","Farnell","All the World Was Made For Me","Farnell","Allison Hartzell","Bryan Hackett","Mona Sinclair","2","1","2","2","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","2","1","2"
"03/02/2022","933-Tenor/Bass Chorus","30","Glen Rose JH","213901041","Glen Rose","Samuel Teal","NA","Deslys Venable Jergins","C","Non-Varsity","","170059","The Vagabond (17790) (TB) (opt. accomp) (accomp)","Farnell","Dona Nobis Pacem","Farnell","Aura Lee (12623) (accomp)","Poulton/Crocker","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","2","3","2","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","2"
"03/02/2022","933-Tenor/Bass Chorus","30","Granbury Middle School","111901","Granbury","Dawn E Crnkovic","Dawn Crnkovic ","Dawn Crnkovic","CC","Varsity","","170215","Psalite!","Johnson","A Red  Red Rose ","Crocker ","Red River Valley ","Crocker ","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","C"
"03/02/2022","933-Tenor/Bass Chorus","30","Hughes Middle School","126902041","Burleson","Shelby Thomas","","Lisa Cummins","CCC","Non-Varsity","","168823","The Vagabond (17790) (TB) (opt. accomp) (accomp)","Farnell","The Feast (from Three Knight Songs) (12628) (opt drum) (a cappella)","Juneau","Vive la Compagnie","Snyder","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","2","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","D"
"03/02/2022","933-Tenor/Bass Chorus","30","Irma Marsh MS","220917","River Oaks","Julie McNeill","","Kathy Gammage","CC","Non-Varsity","","169134","Jubilate Deo from Three Latin Songs","Farnell","Adeste Filedes","Gilpin  arr","New River Train","Moore  arr","Allison Hartzell","Bryan Hackett","Mona Sinclair","2","2","2","2","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","2"
"03/02/2022","933-Tenor/Bass Chorus","30","Kerr Middle School","1854760","Burleson","Whitney Wick","","Maxim Kudeav","CCC","Non-Varsity","","169765","The Whaler's Rhyme","Louis Erikson","She Walks in Beauty","Laura Farnell","Who Will Be a Witness","Donald Moore","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","2","1","D"
"03/02/2022","933-Tenor/Bass Chorus","30","Nichols Middle School","126905043","Joshua","Kristen Willis","","Pesnell  Debbie","CC","Non-Varsity","","171087","Benedictus (15220) (accomp)","Schram","Dona Nobis Pacem from Three Latin Songs","Farnell","New River Train (15218) (accomp)","Anon. or Trad./Moore","Allison Hartzell","Bryan Hackett","Mona Sinclair","2","2","2","2","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","2","2","3","2",""
"03/02/2022","933-Tenor/Bass Chorus","30","Roy Johnson Stem Academy","042","Fort Worth","Diana Benoit","","Mark Miller","CC","Non-Varsity","","171215","All the World was Made for Me (17784) (TB)(a cappella or accomp) (a cappella)","Farnell","Jubilate Deo","Farnell","The Vagabond (17790) (TB) (opt. accomp) (accomp)","Farnell","Allison Hartzell","Bryan Hackett","Mona Sinclair","4","3","3","3","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","2","1","2"
"03/02/2022","933-Tenor/Bass Chorus","30","Smith Middle School","126903041","Cleburne","Thomas Kennedy","","Kenneth Balinao","CC","Sub Non-Varsity","","169712","As The Holly Groweth Green (12601) (a cappella)","Anon. or Trad./Crocker/Leavitt","The Cowboy (21967) (a cappella or accompanied) (accomp)","Winebrenner","Aura Lee (12623) (accomp)","Poulton/Crocker","Allison Hartzell","Bryan Hackett","Mona Sinclair","3","3","3","3","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","2","4","4","4",""
"03/02/2022","933-Tenor/Bass Chorus","30","Springtown MS","184902041","Springtown","Aubyn Wood","Holly Owen","","CC","Non-Varsity","B","169649","One More River","Rentz","Sea Remembrance","Farnell","Alla el en Rancho Grande","Trinkley","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","D"
"03/02/2022","933-Tenor/Bass Chorus","30","STEAM Middle School","126902043","Burleson","Mackenzie Pollock","","Quanzhou Yan","CC","Non-Varsity","","168155","Bella Ciao (24237) (TB) (opt. a cappella) (accomp)","Jones","Set Me As a Seal Upon Your Heart (16952) (TB) (accomp)","Farnell","Benedictus (15220) (accomp)","Schram","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","D"
"03/02/2022","935-Treble Chorus","30","Acton MS","111901042","Granbury","Randall Walters","Emily Ross","Dawn Crvovic","CCC","Non-Varsity","","169667","Et in Terra Pax (16983) (2 part) (accomp)","Lightfoot","All Join Hands (12108) (a cappella)","Anon. or Trad./Crocker","Wade in the Water (22842) (SA) (opt solos) (accomp)","Traditional Spiritual/Davison","Allison Hartzell","Bryan Hackett","Mona Sinclair","2","2","2","2","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","2"
"03/02/2022","935-Treble Chorus","30","Acton MS","111901042","Granbury","Randall Walters","Emily Ross","Dawn Crvovic","CCC","Varsity","","169660","Brush Strokes (15451) (SSA divisi) (accomp)","Martin","Heart  We Will Forget Him! (16333) (SSA) (accomp)","Farnell","In That Great Gettin' Up Mornin'","Randall Walters","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","C"
"03/02/2022","935-Treble Chorus","30","Aledo Middle School","184907","Aledo","Carnell Simmons","","Danaila Hristova","CCC","Non-Varsity","","171019","The Moon (17823) (SA) (accomp)","Beck","Like A Rose in the Summer (18511) (SA) (a cappella)","Crocker","El Vito (18284) (SA) ( w/ opt descant) (accomp)","Anon. or Trad./Crocker","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","D"
"03/02/2022","935-Treble Chorus","30","Alvarado JH","126901041","Alvarado ","Bethany Barcuch","","Victor Toruno","CC","Non-Varsity","","169564","A Festive Alleluia","Lightfoot","The Sally Gardens","Anon./Traditional/Britten","The Drunken Sailor","Anon./Traditional/Crocker","Allison Hartzell","Bryan Hackett","Mona Sinclair","2","2","2","2","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","3","3","3","3",""
"03/02/2022","935-Treble Chorus","30","Brewer Middle School","220920041","White Settlement","Becca Sunday","","Cheri Counts","CCC","Non-Varsity","","171016","Song of the River","Patteson","This Shall Be For Music","Patterson","Festival Alleluia","Pote","Allison Hartzell","Bryan Hackett","Mona Sinclair","2","1","2","2","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","2"
"03/02/2022","935-Treble Chorus","30","Collins MS (LWISD)","'220910042","Fort Worth","Anthony Gardner","","","CC","Non-Varsity","","170373","Simple Gifts","Anon. or Trad./Wheeler","Dodi Li","Chen/Rao","Tallis's Canon","Tallis/Appleby/Fowler","Allison Hartzell","Bryan Hackett","Mona Sinclair","3","3","3","3","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","3","3","4","3",""
"03/02/2022","935-Treble Chorus","30","Crowley Middle school","220912042","Fort Worth","Adrianna Jagodzinski","","   ","CC","Non-Varsity","","169517","Three Solfege Songs and Rounds (Dona Nobis)","Vicki Tucker Courtney","The Drunken Sailor","Emily Crocker","Dream Keeper","Rollo Dilworth","Allison Hartzell","Bryan Hackett","Mona Sinclair","3","3","3","3","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","2","3","2","2",""
"03/02/2022","935-Treble Chorus","30","Glen Rose JH","213901041","Glen Rose","Samuel Teal","NA","Deslys Venable Jergins","C","Non-Varsity","","170058","Kyrie (15328) (accomp)","Miller","Christus Natus Hodie (12026)","Anon. or Trad./Crocker","Jentend le Moulin (18514)","Dwyer/Ellis","Allison Hartzell","Bryan Hackett","Mona Sinclair","3","3","3","3","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","2"
"03/02/2022","935-Treble Chorus","30","Glen Rose JH","213901041","Glen Rose","Samuel Teal","NA","Deslys Venable Jergins","C","Varsity","","170057","Prettier Far than These (16921) (unison opt 2 part) (accomp)","Beery","Alleluia (from Gloria and Alleluia) (15641) (SA) (a cappella)","Schram","Sing A Jubilant Song (12191) (2 part) (accomp)","Perry","Allison Hartzell","Bryan Hackett","Mona Sinclair","2","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","C"
"03/02/2022","935-Treble Chorus","30","Granbury Middle School","111901041","Granbury","Dawn E Crnkovic","Dawn Crnkovic ","Dawn Crnkovic","CC","Non-Varsity","","170219","Au Clair De La Lune ","Crocker ","Murasame ","Johnson ","I'm Gonna Sing When the Spirit Says Sing ","James ","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","D"
"03/02/2022","935-Treble Chorus","30","Granbury Middle School","111901","Granbury","Dawn E Crnkovic","Noah McGuire","Emily Ross ","CC","Varsity","","170210","Sonatemi Un Balletto ","Gastoldi","In You I Found ","Farnell ","O Jesulein Zart ","Shelton ","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","C"
"03/02/2022","935-Treble Chorus","30","H.F. Stevens ","220912","FT WORTH","James Worley","","TBD","CC","Non-Varsity","","167939","Dance  Boatmen Dance (12103) (2 part) (solo) (accomp)","Anon. or Trad./Scott","Dance of the Willow (16892) (unison) (accomp)","Ebel- Sabo","Tarantella","Bobetsky","Allison Hartzell","Bryan Hackett","Mona Sinclair","2","2","1","2","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","2","3","3","3",""
"03/02/2022","935-Treble Chorus","30","Hughes Middle School","126902041","Burleson","Shelby Thomas","","Lisa Cummins","CCC","Sub Non-Varsity","","168825","The Moon (17823) (SA) (accomp)","Beck","Who Has Seen the Wind (22820) (unison) (opt 2 part) (accomp)","Patterson","Bidi Bom","Eddleman","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","D"
"03/02/2022","935-Treble Chorus","30","Hughes Middle School","126902041","Burleson","Shelby Thomas","","Lisa Cummins","CCC","Non-Varsity","","168824","Ive Been in the Storm So Long (22818) (SA) (opt descant) (opt piano) (a cappella)","Traditional Spiritual/Jones","Song of the River (16924) (unison) (accomp)","Anon. or Trad./Patterson","Gaudeamus Hodie (24252) (unison) (accomp)","Rentz","Allison Hartzell","Bryan Hackett","Mona Sinclair","2","2","2","2","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","2"
"03/02/2022","935-Treble Chorus","30","Hughes Middle School","126902041","Burleson","Shelby Thomas","","Lisa Cummins","CCC","Varsity","","168669","Lascia Chio Pianga (from Two Handel Classics) (12174) (SA) (accomp)","Handel/Perry","Sakura  Sakura (The Cherry Blossom Song) (16382) (SA) (accomp)","Anon. or Trad./Matthews","A Festive Fa La La","Lightfoot","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","C"
"03/02/2022","935-Treble Chorus","30","Irma Marsh MS","220917","River Oaks","Julie McNeill","","Kathy Gammage","CC","Sub Non-Varsity","","169135","Morning","Gardner","Alleluia from Three Solfege Songs and Rounds","Courtney","Let Joy Awaken","Patterson","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","3","2","2","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","2","2","2",""
"03/02/2022","935-Treble Chorus","30","Irma Marsh MS","220917","River Oaks","Julie McNeill","","Kathy Gammage","CC","Varsity","","169132","Ubi Caritas","Victor C Johnson","Charlotte Town","Emily Crocker","Lunar Lullaby","Narverud","Allison Hartzell","Bryan Hackett","Mona Sinclair","2","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","2","3","3","3","2"
"03/02/2022","935-Treble Chorus","30","Keene JH","126-906","Keene","Megan Stubblefield","","Kenny Balinao","C","Non-Varsity","A","171156","The Ghost Ship (from Reflections of a Lad at Sea)","Don Besig","Who Has Seen the Wind?","Mark Patterson","Wishing Star","Bolton/Farnell","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","2","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","2","2","2","2","2"
"03/02/2022","935-Treble Chorus","30","Kerr Middle School","1854760","Burleson","Whitney Wick","","Maxim Kudeav","CCC","Non-Varsity","","169763","The Moon","Andy Beck","Antiphonal Hosanna","G. Alan Smith","Who Has Seen the Wind","Mark Patterson","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","D"
"03/02/2022","935-Treble Chorus","30","Kerr Middle School","1854760","Burleson","Whitney Wick","","Maxim Kudeav","CCC","Varsity","","169759","Exultate Justi in Domino","D. Farrell Smith","Ocean and Stars","Amy Bernon","The Drunken Sailor","Emily Crocker","Allison Hartzell","Bryan Hackett","Mona Sinclair","1","1","1","1","Melissa Bunzendahl","Melissa Roth Young","Melissa Miller","1","1","1","1","C"
