UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/30/2022","933-Tenor/Bass Chorus","16","Atkins MS","152901061","Lubbock","Kaitlyn Faseler","","Mariann Davidson","CC","Non-Varsity","","175144","The Open Road","Laura Farnell","Set Me As a Seal Upon Your Heart","Laura Farnell","The Shepherd's Spiritual","Moore","Susan Burt","Sue Cruse","Sarah Bayles","2","3","2","2","Rod Zeman","Ginger Storey","Julie Allen","3","3","3","3",""
"03/30/2022","933-Tenor/Bass Chorus","16","Atkins MS","482850010894","Lubbock","Kaitlyn Faseler","","Mariann Davidson","CC","Sub Non-Varsity","","175046","Come Sail Away With Me from Two Unison Songs for Tenor-Bass Chorus","Mark Patterson","The Cowboy","Tim Winebrenner","Sons of Art","Emily Crocker","Susan Burt","Sue Cruse","Sarah Bayles","3","2","3","3","Rod Zeman","Ginger Storey","Julie Allen","2","2","3","2",""
"03/30/2022","933-Tenor/Bass Chorus","16","Brownfield Middle SChool","223-901-041","Brownfield  TX","MJ Cargile","NA","Faith Winger","C","Non-Varsity","","169636","The Vagabond (17790) (TB) (opt. accomp) (accomp)","Farnell","The Chariot Spiritual (15240) [T(T)B(B)  opt descant] (accomp)","Anon. or Trad./Moore","Kyrie Eleison","Bolkovac & Johnson","Susan Burt","Sue Cruse","Sarah Bayles","3","2","3","3","Rod Zeman","Ginger Storey","Julie Allen","3","2","2","2",""
"03/30/2022","933-Tenor/Bass Chorus","16","Irons Middle School","152901066","Lubbock 79424","Jalayna Hooten","","Kim","CC","Non-Varsity","A","175158","This Train (12642) (accomp)","Anon. or Trad./Moore","The Maiden in the Tower (from Three Knight Songs) (15617) (opt drum) (a cappella)","Juneau","Rain Music","Farnell","Susan Burt","Sue Cruse","Sarah Bayles","2","1","1","1","Rod Zeman","Ginger Storey","Julie Allen","1","1","1","1","D"
"03/30/2022","933-Tenor/Bass Chorus","16","Laura Bush Middle School","15810","Lubbock ","Marissa Loera ","","Wonkyung Kim","CCC","Non-Varsity","","174724","Lil Liza Jane (19551) (TB) (accomp)","De Lachau/Baas and James","The Open Road (17789) (TB)(a cappella or accomp) (a cappella)","Farnell","I Think My Love So Fair","Farnell","Susan Burt","Sue Cruse","Sarah Bayles","1","1","1","1","Rod Zeman","Ginger Storey","Julie Allen","1","1","1","1","D"
"03/30/2022","933-Tenor/Bass Chorus","16","Mackenzie Middle School","152901067","Lubbock","Courtney Terral","","Mckinney","CC","Non-Varsity","","173723","Hand Me Down My Silver Trumpet","Moses","My Love Sits in the Shadow","Juneau","Sea Remembrance","Farnell","Susan Burt","Sue Cruse","Sarah Bayles","1","2","2","2","Rod Zeman","Ginger Storey","Julie Allen","1","1","1","1","2"
"03/30/2022","933-Tenor/Bass Chorus","16","Seminole JH Choir","083903041","Seminole","Cryse Bodine","Arin Hindman/Eric Hindman","John Rogers","CC","Varsity","","172893","Aura Lee (12623) (accomp)","Poulton/Crocker","Noahs Ark (12635) (TT or TTB  TB or TBB) (a cappella)","Siltman","Sea Remembrance (17787) (TB) (a cappella or accomp)(a cappella)","Farnell","Susan Burt","Sue Cruse","Sarah Bayles","1","1","1","1","Rod Zeman","Ginger Storey","Julie Allen","1","1","1","1","C"
"03/30/2022","933-Tenor/Bass Chorus","16","Terra Vista Middle School","152-907-042","Lubbock","Michaela Billett","","Melinda Grace Hatfield","CC","Varsity","","173922","Omnia Vincit Amor (20801) (TB)(accomp or accapella)","Trotta","Swing Down Ezekiel ","Greg Gilpin","We Shall Not Sleep (20695) (TTB) (accomp)","Farnell","Susan Burt","Sue Cruse","Sarah Bayles","1","1","1","1","Rod Zeman","Ginger Storey","Julie Allen","1","1","1","1","C"
"03/30/2022","935-Treble Chorus","16","Brownfield Middle SChool","223-901-041","Brownfield  TX","MJ Cargile","NA","Faith Winger","C","Non-Varsity","","168561","Gloria (from Gloria and Alleluia) (15641)","Schram","The Captains Mate (from Reflections of a Lad at Sea) (12071) (SA) (accomp)","Anon. or Trad./Besig","The Moon","Beck","Susan Burt","Sue Cruse","Sarah Bayles","2","1","2","2","Rod Zeman","Ginger Storey","Julie Allen","2","2","2","2",""
"03/30/2022","935-Treble Chorus","16","Cavazos MS","152-901-062","","Travis Taylor","","Dr. Wonkyung Kim","CC","Non-Varsity","","174001","The Cuckoo","Anon. or Trad./Appleby/Fowlder","When I Am Silent","Joan Varner","Dodi Li","Doreen Rao","Susan Burt","Sue Cruse","Sarah Bayles","1","1","1","1","Rod Zeman","Ginger Storey","Julie Allen","2","1","2","2","2"
