UNIVERSITY INTERSCHOLASTIC LEAGUE
OFFICIAL CONCERT & SIGHTREADING CONTEST RESULTS
"Contest Date","Event","Region","School","TEA Code","City","Director","Additional Director","Accompanist","Conference","Classification","Non-Varsity Group","Entry Number","Title 1","Composer 1","Title 2","Composer 2","Title 3","Composer 3","Concert Judge","Concert Judge","Concert Judge","Concert Score 1","Concert Score 2","Concert Score 3","Concert Final Score","Sight Reading Judge","Sight Reading Judge","Sight Reading Judge","Sight Reading Score 1","Sight Reading Score 2","Sight Reading Score 3","Sight Reading Final Score","Award"
"03/07/2022","933-Tenor/Bass Chorus","23","Adams JH","23/109-914","Fulshear","Jennifer Agbu","Tiffany Sau","Tom Marvil","CCC","Non-Varsity","","170707","The Rail Worker (19590) (TB)(A Capella only) (a cappella)","Winebrenner","Billy  the Pirate (12639) (accomp)","Christopher","What Shall We Do With a Drunken Sailor (12643) (accomp)","Anon. or Trad./Ponce","Sarah Bayles","John Hemmenway","Mary Matysiak","2","3","3","3","Jennifer Gallagher","Timothy Kilgore","JR Smith","1","1","1","1","2"
"03/07/2022","933-Tenor/Bass Chorus","23","Albright Middle School","101903045","Houston","Tamra Garrett","","Naomi McMurray","CCC","Non-Varsity","","172301","Come Sail Away with Me","Mark Patterson","The Vagabond","Laura Farnell","Joshua Fit the Battle","Greg Gilpin","Sarah Bayles","John Hemmenway","Mary Matysiak","1","2","2","2","Jennifer Gallagher","Timothy Kilgore","JR Smith","2","2","2","2",""
"03/07/2022","933-Tenor/Bass Chorus","23","Alief Middle School","'101903041","Houston","Keith Trimble","","N/A","CCC","Non-Varsity","","171623","Sons of Art","Crocker/Leavitt","Debka Hora","Rhythmical Israeli Dance","Gloria Deo","Farnell","Sarah Bayles","John Hemmenway","Mary Matysiak","1","1","2","1","Jennifer Gallagher","Timothy Kilgore","JR Smith","1","1","1","1","D"
"03/07/2022","933-Tenor/Bass Chorus","23","Beck Junior High","'101914046","Katy","Mark Palombo","Shannon Skillman","Kerri Elrod","CCC","Non-Varsity","A","168822","Kyrie","Schram","A Gift For the King","Farnell","Battle Above the Clouds","Courtney","Sarah Bayles","John Hemmenway","Mary Matysiak","1","1","1","1","Jennifer Gallagher","Timothy Kilgore","JR Smith","1","1","1","1","D"
"03/07/2022","933-Tenor/Bass Chorus","23","Beckendorff JH","101-914-050","Katy","Bonnie Hulse","","Kerri Elrod","CCC","Varsity","","170120","She Is Evening (18504) (T(T)B) (accomp)","Courtney","Three Latin Songs (18500) (T(T)B)(perform number 1 or 3) (a cappella)  Gloria Deo!","Farnell","Rain Music","Farnell","Sarah Bayles","John Hemmenway","Mary Matysiak","1","1","1","1","Jennifer Gallagher","Timothy Kilgore","JR Smith","1","1","1","1","C"
"03/07/2022","933-Tenor/Bass Chorus","23","Cinco Ranch Junior High","101914048","Katy","Julia Peoples","Juliana Dean","Margaret Lea","CCC","Non-Varsity","","171696","The Open Road (17789) (TB)(a cappella or accomp) (a cappella)","Farnell","Cantate Domino (17792) (TTB)(accomp opt) (a cappella)","Farnell","Calypso Gloria","Donald Moore","Sarah Bayles","John Hemmenway","Mary Matysiak","1","1","1","1","Jennifer Gallagher","Timothy Kilgore","JR Smith","1","1","1","1","D"
"03/07/2022","933-Tenor/Bass Chorus","23","Katy Junior High","'101914041","Katy","Bobby Miles","","Lisa Gisler","CCC","Non-Varsity","","171709","Benedictus","Schram","As The Holly Groweth Green","Crocker/Leavitt","The Shepherd's Spiritual","Moore","Sarah Bayles","John Hemmenway","Mary Matysiak","3","3","3","3","Jennifer Gallagher","Timothy Kilgore","JR Smith","2","2","3","2",""
"03/07/2022","933-Tenor/Bass Chorus","23","McDonald Junior High","101914045","Katy","Ariel Ortega","","Lisa Gisler Black","CCC","Non-Varsity","","171308","The Vagabond","Laura Farnell","Lil' Liza Jane","De Lachau/Baas & James","I'm Bound Away","Mark Patterson","Sarah Bayles","John Hemmenway","Mary Matysiak","2","2","3","2","Jennifer Gallagher","Timothy Kilgore","JR Smith","1","1","1","1","2"
"03/07/2022","933-Tenor/Bass Chorus","23","McMeans Junior High","'101914047","Katy","Steve Kalke","","Sabrina Silva","CCC","Sub Non-Varsity","","169317","Lead Us  Heavenly Father  Lead Us","Scoggin","Loch Lomond","Rentz","Fugue for Tinhorns","Leosser","Sarah Bayles","John Hemmenway","Mary Matysiak","2","2","2","2","Jennifer Gallagher","Timothy Kilgore","JR Smith","1","1","1","1","2"
"03/07/2022","933-Tenor/Bass Chorus","23","Memorial Parkway JH","101914044","Katy","Alex Lathrom","","Thomas Gaynor","CC","Non-Varsity","","171559","Sometimes I feel like a motherless child (20671) (TB opt divisi) (accomp)","Traditional Spiritual/Bailey","Shes Like the Swallow (16985) (TB) (accomp)","Anon. or Trad./Farnell","Carry Me Home","Thrift","Sarah Bayles","John Hemmenway","Mary Matysiak","1","1","1","1","Jennifer Gallagher","Timothy Kilgore","JR Smith","1","1","1","1","D"
